TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
18.44,10.4,1783506147680,1783506144320
18.47,7.4,1783506147714,1783506144351
18.51,5.4,1783506147747,1783506144382
18.54,6.4,1783506147780,1783506144416
18.57,1.4,1783506147815,1783506144446
18.61,9.4,1783506147848,1783506144487
18.64,7.4,1783506147881,1783506144518
18.67,5.4,1783506147915,1783506144550
18.70,3.4,1783506147948,1783506144581
18.74,8.4,1783506147982,1783506144620
18.78,7.4,1783506148015,1783506144652
18.82,13.4,1783506148049,1783506144692
18.85,12.4,1783506148083,1783506144725
18.88,9.4,1783506148117,1783506144756
18.91,7.4,1783506148151,1783506144788
18.94,6.4,1783506148184,1783506144820
18.97,4.4,1783506148217,1783506144851
19.01,9.4,1783506148251,1783506144890
19.05,7.4,1783506148285,1783506144922
19.08,3.8,1783506148319,1783506144953
19.11,2.8,1783506148352,1783506144985
19.15,10.8,1783506148385,1783506145026
19.18,7.8,1783506148419,1783506145057
19.21,5.8,1783506148452,1783506145088
19.24,2.8,1783506148487,1783506145120
19.28,9.8,1783506148520,1783506145160
19.31,5.8,1783506148554,1783506145190
19.35,5.8,1783506148587,1783506145223
19.38,2.8,1783506148620,1783506145253
19.42,8.8,1783506148654,1783506145293
19.45,6.8,1783506148688,1783506145325
19.48,3.8,1783506148722,1783506145356
19.51,1.8,1783506148755,1783506145387
19.55,7.8,1783506148788,1783506145426
19.58,4.8,1783506148822,1783506145457
19.62,9.8,1783506148856,1783506145496
19.65,7.8,1783506148890,1783506145528
19.68,5.8,1783506148923,1783506145559
19.71,3.8,1783506148957,1783506145591
19.75,8.8,1783506148991,1783506145630
19.79,7.8,1783506149024,1783506145662
19.82,6.8,1783506149057,1783506145694
19.85,5.8,1783506149091,1783506145727
19.88,2.8,1783506149125,1783506145758
19.91,0.8,1783506149158,1783506145789
19.95,6.8,1783506149193,1783506145830
19.99,4.8,1783506149226,1783506145861
20.03,12.8,1783506149259,1783506145902
20.06,9.8,1783506149293,1783506145933
20.09,8.8,1783506149326,1783506145965
20.12,6.8,1783506149360,1783506145997
20.15,3.8,1783506149394,1783506146028
20.19,8.8,1783506149428,1783506146067
