TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
27.03,8.1,1783509334021,1783509330666
27.08,17.1,1783509334054,1783509330708
27.10,10.1,1783509334088,1783509330735
27.13,6.1,1783509334121,1783509330764
27.17,11.1,1783509334156,1783509330804
27.22,21.7,1783509334189,1783509330847
27.24,15.7,1783509334222,1783509330874
27.27,9.7,1783509334256,1783509330902
27.31,18.7,1783509334289,1783509330944
27.34,12.7,1783509334323,1783509330972
27.37,6.7,1783509334357,1783509331000
27.41,14.7,1783509334390,1783509331041
27.44,8.7,1783509334424,1783509331069
27.47,3.7,1783509334457,1783509331097
27.52,24.7,1783509334492,1783509331153
27.54,3.7,1783509334527,1783509331167
27.58,13.7,1783509334558,1783509331208
27.62,21.7,1783509334592,1783509331250
27.63,2.7,1783509334625,1783509331264
27.68,11.7,1783509334659,1783509331307
27.72,18.7,1783509334693,1783509331348
27.75,13.7,1783509334726,1783509331376
27.77,6.7,1783509334760,1783509331403
27.83,28.7,1783509334794,1783509331459
27.84,8.7,1783509334828,1783509331473
27.87,4.7,1783509334860,1783509331501
27.93,25.7,1783509334895,1783509331557
27.94,5.7,1783509334928,1783509331570
27.98,15.7,1783509334961,1783509331613
28.02,22.7,1783509334995,1783509331654
28.04,1.7,1783509335030,1783509331668
28.08,11.7,1783509335062,1783509331710
28.13,33.7,1783509335096,1783509331766
28.15,14.7,1783509335129,1783509331780
28.18,8.7,1783509335163,1783509331808
28.20,1.7,1783509335197,1783509331835
28.25,11.7,1783509335230,1783509331878
28.27,5.7,1783509335263,1783509331905
28.32,12.7,1783509335297,1783509331946
28.34,4.7,1783509335333,1783509331974
28.39,14.7,1783509335365,1783509332016
28.41,10.7,1783509335398,1783509332045
28.44,2.7,1783509335433,1783509332072
28.48,10.7,1783509335466,1783509332113
28.52,20.7,1783509335499,1783509332156
28.55,12.7,1783509335534,1783509332183
28.58,8.7,1783509335567,1783509332212
28.62,14.7,1783509335601,1783509332252
28.65,9.7,1783509335635,1783509332281
28.68,5.7,1783509335667,1783509332309
28.72,12.7,1783509335701,1783509332350
28.75,6.7,1783509335736,1783509332379
28.79,14.7,1783509335768,1783509332419
28.82,9.7,1783509335801,1783509332447
28.86,17.7,1783509335835,1783509332489
28.89,11.7,1783509335870,1783509332518
28.91,5.7,1783509335903,1783509332545
28.97,27.7,1783509335936,1783509332600
28.98,8.7,1783509335970,1783509332615
29.01,4.7,1783509336003,1783509332644
29.05,9.7,1783509336039,1783509332685
29.08,6.7,1783509336070,1783509332713
29.12,12.7,1783509336104,1783509332753
29.15,7.7,1783509336138,1783509332782
29.19,15.7,1783509336171,1783509332823
29.22,11.2,1783509336204,1783509332851
29.26,18.2,1783509336239,1783509332893
29.29,13.2,1783509336272,1783509332921
29.32,8.2,1783509336305,1783509332949
29.39,44.2,1783509336339,1783509333019
29.39,9.2,1783509336374,1783509333019
29.44,32.2,1783509336406,1783509333074
29.47,27.2,1783509336439,1783509333102
29.50,20.2,1783509336473,1783509333129
29.51,1.2,1783509336507,1783509333144
29.57,23.2,1783509336540,1783509333199
29.60,16.2,1783509336575,1783509333227
29.65,37.2,1783509336610,1783509333283
29.67,16.2,1783509336644,1783509333296
29.70,14.2,1783509336676,1783509333326
29.72,6.2,1783509336710,1783509333352
29.78,29.2,1783509336743,1783509333408
29.79,9.2,1783509336777,1783509333422
29.82,4.2,1783509336809,1783509333449
29.87,25.2,1783509336844,1783509333505
29.89,6.2,1783509336877,1783509333519
29.93,14.2,1783509336911,1783509333561
29.97,23.2,1783509336943,1783509333602
30.00,17.2,1783509336977,1783509333630
30.03,11.2,1783509337011,1783509333658
30.08,33.2,1783509337045,1783509333714
30.10,13.2,1783509337079,1783509333728
30.13,8.2,1783509337112,1783509333756
30.17,16.2,1783509337145,1783509333797
30.19,10.2,1783509337179,1783509333825
30.22,4.2,1783509337213,1783509333853
30.26,14.2,1783509337245,1783509333895
30.29,8.2,1783509337279,1783509333923
30.32,1.2,1783509337313,1783509333950
30.36,9.2,1783509337347,1783509333992
30.40,16.2,1783509337382,1783509334034
30.43,10.2,1783509337415,1783509334061
30.46,4.2,1783509337449,1783509334089
30.50,13.2,1783509337482,1783509334131
30.53,9.2,1783509337515,1783509334160
30.57,16.2,1783509337549,1783509334201
30.60,9.2,1783509337583,1783509334228
30.63,5.2,1783509337616,1783509334257
30.67,11.2,1783509337651,1783509334298
30.70,7.2,1783509337684,1783509334327
30.74,15.2,1783509337717,1783509334368
30.77,11.2,1783509337749,1783509334396
30.81,18.2,1783509337783,1783509334437
30.83,12.2,1783509337817,1783509334465
30.86,6.2,1783509337851,1783509334493
30.90,15.2,1783509337884,1783509334535
30.93,8.2,1783509337918,1783509334562
30.97,17.2,1783509337952,1783509334605
31.00,10.2,1783509337987,1783509334633
31.03,3.2,1783509338021,1783509334660
31.07,10.2,1783509338055,1783509334701
31.10,9.2,1783509338085,1783509334730
31.13,1.2,1783509338120,1783509334757
31.17,8.2,1783509338155,1783509334799
31.21,15.0,1783509338189,1783509334841
31.24,10.0,1783509338222,1783509334869
31.27,4.0,1783509338255,1783509334896
31.31,14.0,1783509338288,1783509334939
31.34,7.0,1783509338322,1783509334966
31.36,2.0,1783509338355,1783509334994
31.41,11.0,1783509338388,1783509335036
31.43,3.0,1783509338424,1783509335064
31.48,12.0,1783509338457,1783509335106
31.52,20.0,1783509338490,1783509335147
31.53,1.0,1783509338523,1783509335161
31.57,9.0,1783509338557,1783509335203
31.61,17.0,1783509338591,1783509335245
31.64,11.0,1783509338625,1783509335273
31.67,4.0,1783509338659,1783509335300
31.73,27.0,1783509338692,1783509335356
31.74,8.0,1783509338725,1783509335370
31.77,3.0,1783509338758,1783509335398
31.82,24.0,1783509338793,1783509335454
31.84,4.0,1783509338826,1783509335467
31.88,14.0,1783509338859,1783509335510
31.91,5.0,1783509338894,1783509335536
31.93,0.0,1783509338927,1783509335564
31.98,10.0,1783509338960,1783509335607
32.02,17.0,1783509338994,1783509335648
32.05,12.0,1783509339027,1783509335676
32.07,6.0,1783509339061,1783509335704
32.13,29.0,1783509339094,1783509335760
32.14,9.0,1783509339128,1783509335774
32.17,3.0,1783509339162,1783509335802
32.23,25.0,1783509339195,1783509335857
32.24,5.0,1783509339229,1783509335871
32.28,13.0,1783509339263,1783509335913
32.31,8.0,1783509339295,1783509335940
32.35,16.0,1783509339329,1783509335982
32.38,10.0,1783509339363,1783509336010
32.44,31.0,1783509339398,1783509336066
32.45,13.0,1783509339430,1783509336080
32.48,6.0,1783509339464,1783509336107
