TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
11.76,1.3,1784227835939,1784227833309
11.80,8.3,1784227835972,1784227833349
11.82,3.3,1784227836006,1784227833378
11.85,-1.7,1784227836039,1784227833406
11.89,7.3,1784227836071,1784227833447
11.92,1.3,1784227836106,1784227833476
11.96,7.3,1784227836140,1784227833516
11.99,1.3,1784227836174,1784227833544
12.03,9.3,1784227836208,1784227833586
12.06,6.3,1784227836240,1784227833615
12.09,0.3,1784227836274,1784227833643
12.13,7.3,1784227836308,1784227833684
12.16,2.3,1784227836341,1784227833712
12.20,10.3,1784227836375,1784227833754
12.23,3.3,1784227836409,1784227833781
12.27,11.3,1784227836443,1784227833823
12.30,4.3,1784227836477,1784227833850
12.32,0.3,1784227836510,1784227833879
12.37,8.3,1784227836544,1784227833921
12.40,3.3,1784227836577,1784227833949
12.42,-3.7,1784227836611,1784227833976
12.46,4.3,1784227836645,1784227834018
12.49,-1.7,1784227836678,1784227834045
12.53,8.3,1784227836711,1784227834088
12.56,2.3,1784227836745,1784227834116
12.60,9.3,1784227836779,1784227834157
12.63,3.3,1784227836813,1784227834185
12.66,-1.7,1784227836846,1784227834213
12.70,6.3,1784227836880,1784227834255
12.73,1.3,1784227836913,1784227834283
12.77,9.3,1784227836946,1784227834324
12.80,3.3,1784227836980,1784227834352
12.84,11.3,1784227837014,1784227834394
12.87,7.3,1784227837046,1784227834422
12.90,1.3,1784227837080,1784227834450
12.94,8.3,1784227837114,1784227834491
12.96,0.3,1784227837150,1784227834519
13.01,10.3,1784227837182,1784227834561
13.03,5.3,1784227837215,1784227834589
13.06,-0.7,1784227837249,1784227834617
13.10,5.3,1784227837284,1784227834658
13.13,0.3,1784227837317,1784227834686
13.17,9.3,1784227837350,1784227834728
13.20,3.3,1784227837384,1784227834756
13.23,-1.7,1784227837417,1784227834784
13.27,5.3,1784227837451,1784227834825
13.30,0.3,1784227837485,1784227834854
13.34,7.3,1784227837519,1784227834895
13.37,2.3,1784227837552,1784227834923
13.40,-0.7,1784227837584,1784227834952
13.44,6.3,1784227837618,1784227834993
13.47,0.3,1784227837652,1784227835021
13.51,9.3,1784227837686,1784227835064
13.54,3.3,1784227837720,1784227835092
13.58,12.3,1784227837753,1784227835134
13.61,5.3,1784227837788,1784227835162
13.63,-0.7,1784227837820,1784227835188
13.67,6.3,1784227837854,1784227835229
13.70,-1.7,1784227837889,1784227835256
13.74,8.3,1784227837921,1784227835298
13.77,3.3,1784227837955,1784227835327
13.81,10.3,1784227837989,1784227835368
13.84,5.3,1784227838022,1784227835396
13.87,1.3,1784227838054,1784227835424
13.91,9.3,1784227838088,1784227835466
13.94,2.3,1784227838123,1784227835494
13.98,12.3,1784227838156,1784227835537
14.01,4.3,1784227838190,1784227835563
14.04,-0.7,1784227838223,1784227835591
14.08,7.3,1784227838257,1784227835633
14.11,1.3,1784227838291,1784227835661
14.15,10.3,1784227838324,1784227835703
14.18,3.3,1784227838358,1784227835730
14.20,-1.7,1784227838392,1784227835759
14.25,7.3,1784227838424,1784227835800
14.27,-1.7,1784227838460,1784227835827
14.32,9.3,1784227838492,1784227835870
14.34,3.3,1784227838526,1784227835898
14.37,-2.7,1784227838560,1784227835926
14.41,5.3,1784227838593,1784227835967
14.44,-1.7,1784227838628,1784227835995
14.48,8.3,1784227838660,1784227836037
14.51,2.3,1784227838695,1784227836066
14.55,10.3,1784227838728,1784227836107
14.58,3.3,1784227838762,1784227836134
14.62,12.3,1784227838796,1784227836177
14.65,5.3,1784227838830,1784227836204
14.68,1.3,1784227838862,1784227836232
14.72,9.3,1784227838896,1784227836274
14.75,2.3,1784227838929,1784227836300
14.78,-2.7,1784227838963,1784227836329
14.82,5.3,1784227838997,1784227836371
14.84,1.3,1784227839029,1784227836399
14.89,10.3,1784227839062,1784227836441
14.91,5.0,1784227839095,1784227836469
14.94,-2.0,1784227839130,1784227836497
14.98,4.0,1784227839165,1784227836538
15.01,-1.0,1784227839198,1784227836566
15.05,8.0,1784227839231,1784227836608
15.08,1.0,1784227839266,1784227836636
15.12,9.0,1784227839299,1784227836677
15.15,5.0,1784227839331,1784227836705
15.18,-3.0,1784227839367,1784227836733
15.22,8.0,1784227839399,1784227836776
15.25,1.0,1784227839432,1784227836802
15.29,8.0,1784227839467,1784227836844
15.32,2.0,1784227839501,1784227836872
15.35,-3.0,1784227839534,1784227836900
15.39,6.0,1784227839567,1784227836942
15.42,-1.0,1784227839601,1784227836969
15.46,7.0,1784227839635,1784227837011
15.48,2.0,1784227839668,1784227837039
15.53,10.0,1784227839702,1784227837081
15.55,4.0,1784227839735,1784227837108
15.58,0.0,1784227839768,1784227837137
15.62,5.0,1784227839802,1784227837176
15.65,-2.0,1784227839837,1784227837204
15.69,8.0,1784227839870,1784227837247
15.73,16.0,1784227839902,1784227837287
15.75,2.0,1784227839937,1784227837308
15.79,4.0,1784227839970,1784227837343
15.82,4.0,1784227840004,1784227837377
15.86,3.0,1784227840038,1784227837410
15.88,-4.0,1784227840070,1784227837435
15.92,4.0,1784227840105,1784227837478
15.96,4.0,1784227840138,1784227837511
15.99,5.0,1784227840172,1784227837546
16.02,-2.0,1784227840206,1784227837573
16.05,0.0,1784227840239,1784227837608
16.09,0.0,1784227840273,1784227837642
16.12,0.0,1784227840306,1784227837675
16.16,0.0,1784227840340,1784227837709
16.19,1.0,1784227840374,1784227837744
16.22,1.0,1784227840408,1784227837778
16.26,2.0,1784227840441,1784227837812
16.29,4.0,1784227840475,1784227837848
16.33,4.0,1784227840509,1784227837882
16.36,4.0,1784227840543,1784227837916
16.40,4.0,1784227840576,1784227837949
16.42,-1.0,1784227840609,1784227837977
16.46,-2.0,1784227840642,1784227838009
16.49,-1.0,1784227840676,1784227838044
16.52,0.0,1784227840709,1784227838078
16.56,-1.0,1784227840744,1784227838112
16.59,0.0,1784227840777,1784227838146
16.63,0.0,1784227840811,1784227838180
16.66,2.0,1784227840844,1784227838215
16.70,3.0,1784227840878,1784227838250
16.73,5.0,1784227840912,1784227838286
16.76,-1.0,1784227840945,1784227838313
16.79,-2.0,1784227840979,1784227838346
16.83,-2.0,1784227841013,1784227838380
16.86,0.0,1784227841045,1784227838414
16.89,2.2,1784227841078,1784227838449
16.92,-2.8,1784227841112,1784227838478
16.97,5.2,1784227841146,1784227838520
17.00,6.2,1784227841180,1784227838555
17.03,-1.8,1784227841213,1784227838580
17.07,5.2,1784227841249,1784227838623
17.09,-1.8,1784227841282,1784227838649
17.13,-1.8,1784227841315,1784227838682
17.16,-0.8,1784227841347,1784227838715
17.20,-1.8,1784227841383,1784227838750
17.23,-0.8,1784227841416,1784227838784
17.26,-1.8,1784227841451,1784227838818
17.30,0.2,1784227841483,1784227838852
17.33,1.2,1784227841516,1784227838886
17.37,1.2,1784227841550,1784227838920
17.40,1.2,1784227841584,1784227838954
17.44,2.2,1784227841618,1784227838989
17.47,5.2,1784227841650,1784227839024
17.49,-3.8,1784227841684,1784227839049
17.54,4.2,1784227841718,1784227839091
17.57,5.2,1784227841751,1784227839125
17.60,4.2,1784227841785,1784227839158
17.63,-1.8,1784227841818,1784227839185
17.67,-2.8,1784227841853,1784227839219
17.70,0.2,1784227841885,1784227839254
17.74,2.2,1784227841919,1784227839290
17.77,3.2,1784227841953,1784227839325
17.81,3.2,1784227841987,1784227839359
17.84,5.2,1784227842020,1784227839394
17.87,5.2,1784227842054,1784227839428
17.90,1.2,1784227842085,1784227839455
17.94,1.2,1784227842120,1784227839490
17.97,1.2,1784227842155,1784227839525
18.00,3.2,1784227842187,1784227839559
18.04,2.2,1784227842221,1784227839592
18.07,1.2,1784227842256,1784227839626
18.11,2.2,1784227842289,1784227839660
18.14,3.2,1784227842322,1784227839694
18.17,3.2,1784227842356,1784227839728
18.21,4.2,1784227842390,1784227839763
18.24,6.2,1784227842423,1784227839798
18.27,-1.8,1784227842457,1784227839824
18.31,5.2,1784227842491,1784227839865
18.34,-2.8,1784227842524,1784227839890
18.37,-1.8,1784227842558,1784227839925
18.41,0.2,1784227842591,1784227839960
18.44,0.2,1784227842625,1784227839994
18.47,0.2,1784227842659,1784227840028
18.51,2.2,1784227842691,1784227840062
18.54,3.2,1784227842725,1784227840097
18.58,2.2,1784227842759,1784227840130
18.61,3.2,1784227842792,1784227840164
18.65,4.2,1784227842827,1784227840200
18.67,-1.8,1784227842859,1784227840226
18.71,-2.8,1784227842893,1784227840259
18.75,5.2,1784227842928,1784227840302
18.78,-0.8,1784227842962,1784227840330
18.81,1.2,1784227842994,1784227840364
18.84,2.2,1784227843028,1784227840399
18.88,2.2,1784227843062,1784227840433
18.91,4.6,1784227843095,1784227840468
18.94,-0.4,1784227843127,1784227840495
18.98,-0.4,1784227843163,1784227840531
19.01,-0.4,1784227843196,1784227840564
19.04,1.6,1784227843229,1784227840599
19.08,1.6,1784227843263,1784227840633
19.11,-0.4,1784227843297,1784227840665
19.15,1.6,1784227843329,1784227840699
19.18,-0.4,1784227843365,1784227840733
19.21,-0.4,1784227843398,1784227840766
19.25,0.6,1784227843432,1784227840801
19.28,0.6,1784227843466,1784227840835
19.31,1.6,1784227843499,1784227840869
19.35,2.6,1784227843533,1784227840904
19.38,4.6,1784227843565,1784227840938
19.42,5.6,1784227843599,1784227840973
19.45,6.6,1784227843632,1784227841007
19.49,4.6,1784227843667,1784227841040
19.52,5.6,1784227843700,1784227841074
19.54,-2.4,1784227843733,1784227841099
19.58,-2.4,1784227843767,1784227841133
19.61,-0.4,1784227843800,1784227841168
19.65,-1.4,1784227843835,1784227841202
19.68,-0.4,1784227843868,1784227841236
19.72,-0.4,1784227843902,1784227841270
19.75,0.6,1784227843935,1784227841304
19.79,3.6,1784227843969,1784227841341
19.82,3.6,1784227844003,1784227841375
19.86,5.6,1784227844035,1784227841409
19.89,5.6,1784227844069,1784227841443
19.92,-1.4,1784227844102,1784227841469
19.95,0.6,1784227844134,1784227841503
19.98,0.6,1784227844169,1784227841538
20.02,0.6,1784227844203,1784227841572
20.05,-1.4,1784227844238,1784227841605
20.09,2.6,1784227844270,1784227841641
20.12,0.6,1784227844305,1784227841674
20.15,1.6,1784227844337,1784227841707
20.19,1.6,1784227844371,1784227841741
20.22,0.6,1784227844406,1784227841775
20.26,1.6,1784227844439,1784227841809
20.29,2.6,1784227844473,1784227841844
20.32,1.6,1784227844508,1784227841878
20.36,3.6,1784227844540,1784227841912
20.39,5.6,1784227844573,1784227841947
20.43,5.6,1784227844608,1784227841982
20.45,-1.4,1784227844641,1784227842008
20.49,-1.4,1784227844675,1784227842042
20.52,-0.4,1784227844708,1784227842076
20.56,-0.4,1784227844742,1784227842110
20.59,0.6,1784227844775,1784227842144
20.62,2.6,1784227844808,1784227842179
20.66,1.6,1784227844843,1784227842213
20.69,2.6,1784227844876,1784227842247
20.73,4.6,1784227844908,1784227842281
20.76,3.6,1784227844943,1784227842315
20.80,4.6,1784227844977,1784227842350
20.82,-2.4,1784227845010,1784227842376
20.86,-0.4,1784227845043,1784227842411
20.89,-0.3,1784227845077,1784227842445
20.92,0.7,1784227845109,1784227842478
20.96,1.7,1784227845143,1784227842513
20.99,-1.3,1784227845179,1784227842546
21.03,0.7,1784227845212,1784227842581
21.06,1.7,1784227845245,1784227842615
21.10,2.7,1784227845278,1784227842649
21.13,2.7,1784227845313,1784227842684
21.16,1.7,1784227845348,1784227842718
21.20,2.7,1784227845380,1784227842751
21.23,2.7,1784227845414,1784227842785
21.27,4.7,1784227845447,1784227842820
21.30,3.7,1784227845481,1784227842853
21.33,3.7,1784227845514,1784227842886
21.37,2.7,1784227845549,1784227842920
21.40,4.7,1784227845582,1784227842955
21.43,5.7,1784227845615,1784227842989
21.47,4.7,1784227845649,1784227843022
21.49,-3.3,1784227845682,1784227843047
21.53,-2.3,1784227845716,1784227843082
21.57,5.7,1784227845749,1784227843123
21.60,-1.3,1784227845783,1784227843150
21.63,1.7,1784227845816,1784227843186
21.67,0.7,1784227845851,1784227843220
21.70,2.7,1784227845884,1784227843255
21.73,3.7,1784227845917,1784227843289
21.77,2.7,1784227845951,1784227843322
21.80,2.7,1784227845986,1784227843357
21.84,4.7,1784227846018,1784227843391
21.87,3.7,1784227846053,1784227843425
21.90,-1.3,1784227846085,1784227843452
21.93,-0.3,1784227846118,1784227843486
21.97,0.7,1784227846151,1784227843520
22.00,-1.3,1784227846187,1784227843554
22.03,0.7,1784227846219,1784227843588
22.07,-0.3,1784227846253,1784227843621
22.10,-1.3,1784227846288,1784227843655
22.14,1.7,1784227846320,1784227843690
22.17,0.7,1784227846355,1784227843724
22.20,1.7,1784227846387,1784227843757
22.24,1.7,1784227846422,1784227843792
22.27,0.7,1784227846456,1784227843825
22.31,0.7,1784227846490,1784227843859
22.34,3.7,1784227846522,1784227843894
22.37,3.7,1784227846555,1784227843927
22.41,4.7,1784227846589,1784227843962
22.45,8.7,1784227846623,1784227844000
22.47,-0.3,1784227846657,1784227844025
22.50,-2.3,1784227846692,1784227844058
22.54,0.7,1784227846724,1784227844093
22.57,-0.3,1784227846758,1784227844126
22.61,1.7,1784227846791,1784227844161
22.64,1.7,1784227846825,1784227844195
22.67,3.7,1784227846857,1784227844229
22.71,3.7,1784227846891,1784227844263
22.74,2.7,1784227846926,1784227844297
22.78,2.7,1784227846960,1784227844331
22.81,3.7,1784227846993,1784227844365
22.85,5.7,1784227847026,1784227844400
22.89,15.7,1784227847059,1784227844443
22.91,-2.1,1784227847093,1784227844459
22.94,1.9,1784227847125,1784227844495
22.98,1.9,1784227847159,1784227844529
23.01,-1.1,1784227847195,1784227844562
23.04,2.9,1784227847226,1784227844597
23.08,3.9,1784227847261,1784227844633
23.11,3.9,1784227847294,1784227844666
23.15,4.9,1784227847330,1784227844703
23.18,4.9,1784227847364,1784227844737
23.21,-2.1,1784227847396,1784227844762
23.24,-0.1,1784227847429,1784227844797
23.28,0.9,1784227847463,1784227844832
23.31,1.9,1784227847496,1784227844866
23.35,-0.1,1784227847531,1784227844899
23.38,1.9,1784227847564,1784227844934
23.42,2.9,1784227847598,1784227844969
23.45,4.9,1784227847631,1784227845004
23.48,4.9,1784227847664,1784227845037
23.52,6.9,1784227847698,1784227845073
23.55,4.9,1784227847732,1784227845105
23.58,-0.1,1784227847765,1784227845133
23.61,-0.1,1784227847799,1784227845167
23.65,-0.1,1784227847834,1784227845202
23.68,0.9,1784227847868,1784227845237
23.72,2.9,1784227847899,1784227845270
23.75,3.9,1784227847933,1784227845305
23.78,3.9,1784227847966,1784227845338
23.82,3.9,1784227848001,1784227845373
23.85,3.9,1784227848034,1784227845406
23.89,6.9,1784227848067,1784227845442
23.91,-1.1,1784227848101,1784227845468
23.95,1.9,1784227848133,1784227845503
23.98,1.9,1784227848167,1784227845537
24.02,1.9,1784227848202,1784227845572
24.05,1.9,1784227848235,1784227845605
24.09,2.9,1784227848270,1784227845641
24.12,2.9,1784227848303,1784227845674
24.15,3.9,1784227848336,1784227845708
24.19,3.9,1784227848370,1784227845742
24.22,4.9,1784227848403,1784227845776
24.26,4.9,1784227848437,1784227845810
24.28,-3.1,1784227848471,1784227845836
24.33,5.9,1784227848506,1784227845880
24.35,-0.1,1784227848538,1784227845906
24.39,0.9,1784227848571,1784227845940
24.42,2.9,1784227848604,1784227845975
24.45,0.9,1784227848639,1784227846008
24.55,61.9,1784227848672,1784227846102
24.55,26.9,1784227848707,1784227846102
24.61,53.9,1784227848739,1784227846161
24.61,20.9,1784227848773,1784227846162
24.66,43.9,1784227848806,1784227846218
24.66,8.9,1784227848841,1784227846218
24.70,14.9,1784227848874,1784227846257
24.73,7.9,1784227848908,1784227846284
24.76,3.9,1784227848941,1784227846313
24.80,8.9,1784227848975,1784227846352
24.84,15.9,1784227849009,1784227846393
24.87,11.9,1784227849042,1784227846422
24.89,0.9,1784227849076,1784227846445
24.92,0.8,1784227849109,1784227846478
24.97,9.8,1784227849141,1784227846519
24.99,1.8,1784227849176,1784227846546
25.03,9.8,1784227849211,1784227846589
25.06,2.8,1784227849245,1784227846616
25.09,-1.2,1784227849276,1784227846643
25.13,7.8,1784227849310,1784227846686
25.16,0.8,1784227849345,1784227846714
25.20,8.8,1784227849378,1784227846755
25.23,3.8,1784227849411,1784227846783
25.27,11.8,1784227849445,1784227846825
25.30,4.8,1784227849480,1784227846853
25.33,1.8,1784227849512,1784227846882
25.37,8.8,1784227849546,1784227846923
25.40,3.8,1784227849579,1784227846951
25.44,11.8,1784227849613,1784227846993
25.47,3.8,1784227849648,1784227847020
25.49,-1.2,1784227849681,1784227847048
25.54,7.8,1784227849714,1784227847090
25.56,1.8,1784227849747,1784227847117
25.60,8.8,1784227849782,1784227847159
25.63,4.8,1784227849814,1784227847187
25.66,-1.2,1784227849849,1784227847216
25.70,5.8,1784227849883,1784227847257
25.73,0.8,1784227849916,1784227847285
25.77,10.8,1784227849948,1784227847327
25.80,4.8,1784227849981,1784227847354
25.83,-1.2,1784227850016,1784227847383
25.87,4.8,1784227850051,1784227847424
25.90,0.8,1784227850083,1784227847452
25.94,9.8,1784227850116,1784227847494
25.97,2.8,1784227850150,1784227847521
26.00,-2.2,1784227850183,1784227847549
26.04,5.8,1784227850217,1784227847591
26.06,-1.2,1784227850252,1784227847619
26.11,6.8,1784227850285,1784227847660
26.13,1.8,1784227850319,1784227847689
26.18,9.8,1784227850352,1784227847730
26.20,3.8,1784227850386,1784227847758
26.23,-0.2,1784227850419,1784227847787
26.27,6.8,1784227850453,1784227847828
26.30,1.8,1784227850486,1784227847856
26.34,8.8,1784227850520,1784227847897
26.37,2.8,1784227850554,1784227847925
26.40,-3.2,1784227850588,1784227847953
26.44,5.8,1784227850621,1784227847995
26.47,-0.2,1784227850655,1784227848023
26.51,6.8,1784227850689,1784227848064
26.54,0.8,1784227850723,1784227848092
26.58,10.8,1784227850755,1784227848134
26.61,5.8,1784227850788,1784227848162
26.64,0.8,1784227850822,1784227848191
26.68,7.8,1784227850856,1784227848232
26.71,0.8,1784227850890,1784227848259
26.75,10.8,1784227850923,1784227848302
26.77,4.8,1784227850956,1784227848329
26.80,-1.2,1784227850990,1784227848357
26.84,5.8,1784227851025,1784227848399
26.87,0.8,1784227851058,1784227848427
26.91,8.8,1784227851091,1784227848468
26.94,1.7,1784227851126,1784227848496
26.97,-0.3,1784227851156,1784227848524
27.01,7.7,1784227851191,1784227848567
27.04,-0.3,1784227851225,1784227848593
27.08,8.7,1784227851259,1784227848636
27.11,1.7,1784227851293,1784227848663
27.15,11.7,1784227851326,1784227848706
27.18,5.7,1784227851360,1784227848734
27.21,0.7,1784227851392,1784227848761
27.25,7.7,1784227851427,1784227848803
27.28,-0.3,1784227851463,1784227848831
27.32,9.7,1784227851495,1784227848873
27.35,3.7,1784227851528,1784227848900
27.37,-2.3,1784227851562,1784227848928
27.42,4.7,1784227851597,1784227848970
27.44,1.7,1784227851628,1784227848998
27.49,8.7,1784227851662,1784227849039
27.51,3.7,1784227851695,1784227849067
27.56,10.7,1784227851730,1784227849109
27.58,6.7,1784227851763,1784227849138
27.61,-0.3,1784227851797,1784227849165
27.65,8.7,1784227851830,1784227849207
27.68,1.7,1784227851865,1784227849235
27.72,9.7,1784227851898,1784227849276
27.75,2.7,1784227851933,1784227849304
27.78,-0.3,1784227851964,1784227849332
27.82,8.7,1784227851998,1784227849375
27.85,1.7,1784227852032,1784227849402
27.89,8.7,1784227852066,1784227849443
27.92,3.7,1784227852100,1784227849472
27.96,12.7,1784227852133,1784227849514
27.99,8.7,1784227852165,1784227849542
28.02,2.7,1784227852199,1784227849570
28.06,8.7,1784227852233,1784227849610
28.08,3.7,1784227852267,1784227849639
28.11,-2.3,1784227852301,1784227849667
28.15,5.7,1784227852334,1784227849708
28.18,0.7,1784227852368,1784227849737
28.22,7.7,1784227852402,1784227849778
28.25,1.7,1784227852436,1784227849806
28.29,10.7,1784227852469,1784227849848
28.32,4.7,1784227852502,1784227849875
28.35,0.7,1784227852536,1784227849905
28.39,6.7,1784227852571,1784227849946
28.42,2.7,1784227852603,1784227849974
28.45,-3.3,1784227852636,1784227850001
28.49,2.7,1784227852670,1784227850041
28.52,-3.3,1784227852704,1784227850069
28.56,4.7,1784227852739,1784227850112
28.59,0.7,1784227852771,1784227850140
28.63,8.7,1784227852805,1784227850182
28.66,2.7,1784227852838,1784227850209
28.70,10.7,1784227852872,1784227850251
28.72,4.7,1784227852905,1784227850278
28.75,0.7,1784227852938,1784227850307
28.80,7.7,1784227852973,1784227850349
28.82,2.7,1784227853006,1784227850377
28.86,9.7,1784227853040,1784227850418
28.89,4.7,1784227853073,1784227850446
28.92,-1.3,1784227853107,1784227850474
28.96,5.6,1784227853140,1784227850514
29.00,16.6,1784227853174,1784227850559
29.03,13.6,1784227853206,1784227850588
29.06,2.6,1784227853244,1784227850615
29.10,10.6,1784227853276,1784227850655
29.13,3.6,1784227853310,1784227850682
29.16,-0.4,1784227853343,1784227850711
29.20,8.6,1784227853376,1784227850753
29.23,2.6,1784227853410,1784227850781
29.27,9.6,1784227853444,1784227850822
29.30,3.6,1784227853478,1784227850850
29.33,1.6,1784227853510,1784227850880
29.36,5.6,1784227853545,1784227850919
29.40,2.6,1784227853578,1784227850949
29.44,10.6,1784227853611,1784227850990
29.48,18.6,1784227853646,1784227851033
29.49,0.6,1784227853678,1784227851047
29.53,7.6,1784227853712,1784227851088
29.56,0.6,1784227853747,1784227851116
29.60,9.6,1784227853780,1784227851158
29.63,3.6,1784227853814,1784227851186
29.66,-1.4,1784227853847,1784227851214
29.70,6.6,1784227853879,1784227851254
29.73,2.6,1784227853913,1784227851284
29.77,9.6,1784227853947,1784227851325
29.80,0.6,1784227853983,1784227851352
29.84,10.6,1784227854015,1784227851394
29.87,5.6,1784227854048,1784227851422
29.90,-0.4,1784227854082,1784227851450
29.94,6.6,1784227854116,1784227851491
29.97,0.6,1784227854150,1784227851519
29.99,-1.4,1784227854181,1784227851548
30.03,5.6,1784227854215,1784227851589
30.06,-1.4,1784227854249,1784227851616
30.10,5.6,1784227854283,1784227851657
30.13,1.6,1784227854316,1784227851686
30.17,9.6,1784227854350,1784227851728
30.20,3.6,1784227854384,1784227851756
30.24,11.6,1784227854417,1784227851797
30.27,3.6,1784227854452,1784227851824
30.30,-0.4,1784227854485,1784227851853
30.35,14.6,1784227854517,1784227851900
30.37,1.6,1784227854552,1784227851922
30.41,9.6,1784227854586,1784227851964
30.44,5.6,1784227854619,1784227851993
30.47,0.6,1784227854652,1784227852021
30.51,5.6,1784227854687,1784227852061
30.54,1.6,1784227854719,1784227852089
30.58,8.6,1784227854754,1784227852131
30.61,4.6,1784227854787,1784227852160
30.63,-1.4,1784227854822,1784227852189
30.67,5.6,1784227854855,1784227852229
30.70,0.6,1784227854888,1784227852257
30.74,9.6,1784227854921,1784227852299
30.77,2.6,1784227854955,1784227852326
30.81,11.6,1784227854988,1784227852368
30.84,5.6,1784227855022,1784227852396
30.87,-1.4,1784227855056,1784227852423
30.91,7.6,1784227855089,1784227852465
30.94,1.5,1784227855123,1784227852493
30.97,-3.5,1784227855156,1784227852521
31.01,5.5,1784227855189,1784227852563
31.04,-1.5,1784227855223,1784227852590
31.08,7.5,1784227855257,1784227852633
31.11,2.5,1784227855290,1784227852661
31.15,7.5,1784227855326,1784227852702
31.18,2.5,1784227855359,1784227852730
31.20,-1.5,1784227855391,1784227852758
31.25,5.5,1784227855425,1784227852799
31.27,0.5,1784227855459,1784227852828
31.32,8.5,1784227855492,1784227852869
31.34,2.5,1784227855526,1784227852897
31.38,9.5,1784227855560,1784227852938
31.41,4.5,1784227855594,1784227852967
31.44,1.5,1784227855626,1784227852996
31.48,8.5,1784227855660,1784227853037
31.51,2.5,1784227855693,1784227853064
31.55,9.5,1784227855728,1784227853106
31.58,3.5,1784227855762,1784227853134
31.62,11.5,1784227855796,1784227853176
31.65,5.5,1784227855829,1784227853203
31.68,0.5,1784227855862,1784227853231
31.72,8.5,1784227855896,1784227853273
31.75,2.5,1784227855930,1784227853301
31.79,12.5,1784227855962,1784227853343
31.82,4.5,1784227855998,1784227853371
31.84,-0.5,1784227856030,1784227853398
31.89,8.5,1784227856064,1784227853441
31.91,2.5,1784227856097,1784227853468
31.96,9.5,1784227856131,1784227853509
31.98,3.5,1784227856165,1784227853537
