TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
14.98,2.4,1784227041671,1784227039067
15.00,-1.6,1784227041703,1784227039095
15.05,5.4,1784227041737,1784227039136
15.07,-0.6,1784227041771,1784227039164
15.10,-4.6,1784227041803,1784227039192
15.14,4.4,1784227041837,1784227039235
15.17,-2.6,1784227041871,1784227039262
15.22,6.4,1784227041906,1784227039306
15.24,-1.6,1784227041939,1784227039331
15.28,7.4,1784227041973,1784227039374
15.31,3.4,1784227042004,1784227039401
15.34,-3.6,1784227042039,1784227039429
15.38,3.4,1784227042073,1784227039470
15.41,-1.6,1784227042107,1784227039499
15.44,-5.6,1784227042138,1784227039526
15.48,2.4,1784227042172,1784227039568
15.51,-4.6,1784227042207,1784227039596
15.55,4.4,1784227042240,1784227039638
15.57,-3.6,1784227042275,1784227039665
15.62,5.4,1784227042309,1784227039708
15.64,-0.6,1784227042342,1784227039735
15.67,-4.6,1784227042374,1784227039763
15.71,1.4,1784227042410,1784227039805
15.74,-5.6,1784227042444,1784227039832
15.78,5.4,1784227042476,1784227039875
15.81,-0.6,1784227042509,1784227039902
15.85,7.4,1784227042543,1784227039944
15.88,-0.6,1784227042578,1784227039971
15.91,-4.6,1784227042611,1784227040000
15.95,3.4,1784227042645,1784227040042
15.98,-1.6,1784227042677,1784227040069
16.02,6.4,1784227042711,1784227040111
16.05,-0.6,1784227042746,1784227040139
16.08,-6.6,1784227042779,1784227040166
16.12,2.4,1784227042813,1784227040209
16.15,-4.6,1784227042847,1784227040236
16.19,5.4,1784227042880,1784227040279
16.22,-1.6,1784227042913,1784227040305
16.24,-5.6,1784227042946,1784227040334
16.29,0.4,1784227042981,1784227040375
16.31,-2.6,1784227043013,1784227040404
16.35,3.4,1784227043048,1784227040445
16.38,-1.6,1784227043081,1784227040473
16.43,7.4,1784227043114,1784227040515
16.45,2.8,1784227043147,1784227040543
16.48,-3.2,1784227043180,1784227040570
16.52,4.8,1784227043214,1784227040612
16.55,-2.2,1784227043250,1784227040641
16.59,5.8,1784227043283,1784227040682
16.62,-0.2,1784227043316,1784227040709
16.65,-6.2,1784227043350,1784227040737
16.69,4.8,1784227043382,1784227040780
16.72,-3.2,1784227043417,1784227040807
16.76,4.8,1784227043451,1784227040849
16.79,-2.2,1784227043485,1784227040876
16.83,6.8,1784227043519,1784227040919
16.86,-2.2,1784227043555,1784227040946
16.88,-4.2,1784227043585,1784227040974
16.93,3.8,1784227043619,1784227041016
16.95,-3.2,1784227043653,1784227041043
16.99,4.8,1784227043687,1784227041085
17.02,-0.2,1784227043721,1784227041114
17.05,-6.2,1784227043754,1784227041141
17.09,4.8,1784227043786,1784227041184
17.12,-1.2,1784227043819,1784227041211
17.16,4.8,1784227043854,1784227041252
17.19,-0.2,1784227043888,1784227041281
17.22,-3.2,1784227043921,1784227041311
17.26,1.8,1784227043955,1784227041350
17.29,-4.2,1784227043989,1784227041378
17.33,5.8,1784227044021,1784227041420
17.36,-1.2,1784227044055,1784227041447
17.40,7.8,1784227044089,1784227041490
17.43,-0.2,1784227044123,1784227041516
17.45,-3.2,1784227044155,1784227041545
17.50,6.8,1784227044187,1784227041587
17.52,-1.2,1784227044222,1784227041614
17.55,-5.2,1784227044256,1784227041644
17.59,-0.2,1784227044291,1784227041684
17.62,-6.2,1784227044325,1784227041712
17.66,2.8,1784227044358,1784227041754
17.69,-2.2,1784227044390,1784227041781
17.73,6.8,1784227044424,1784227041824
17.76,-1.2,1784227044459,1784227041851
17.80,8.8,1784227044492,1784227041894
17.83,1.8,1784227044526,1784227041921
17.86,-5.2,1784227044560,1784227041948
17.90,4.8,1784227044593,1784227041991
17.93,-1.2,1784227044627,1784227042019
17.97,6.8,1784227044660,1784227042060
18.00,0.8,1784227044694,1784227042088
18.02,-6.2,1784227044728,1784227042115
18.07,2.8,1784227044761,1784227042157
18.09,-3.2,1784227044795,1784227042185
18.14,4.8,1784227044829,1784227042227
18.16,-0.2,1784227044862,1784227042255
18.19,-5.2,1784227044895,1784227042283
18.23,2.8,1784227044928,1784227042324
18.26,-5.2,1784227044963,1784227042351
18.30,5.8,1784227044995,1784227042394
18.33,-1.2,1784227045030,1784227042422
18.37,6.8,1784227045065,1784227042465
18.40,-0.2,1784227045098,1784227042491
18.43,-4.2,1784227045130,1784227042519
18.47,6.1,1784227045163,1784227042562
18.50,0.1,1784227045196,1784227042589
18.54,8.1,1784227045230,1784227042631
18.57,2.1,1784227045264,1784227042659
18.60,-3.9,1784227045297,1784227042686
18.64,4.1,1784227045332,1784227042729
18.67,-2.9,1784227045365,1784227042755
18.69,-5.9,1784227045398,1784227042785
18.74,1.1,1784227045432,1784227042826
18.76,-3.9,1784227045465,1784227042854
18.80,3.1,1784227045499,1784227042895
18.83,-2.9,1784227045533,1784227042923
18.87,6.1,1784227045566,1784227042965
18.90,1.1,1784227045599,1784227042993
18.93,-5.9,1784227045634,1784227043021
18.97,3.1,1784227045668,1784227043064
19.00,-2.9,1784227045700,1784227043090
19.04,4.1,1784227045735,1784227043132
19.07,-0.9,1784227045768,1784227043160
19.11,6.1,1784227045803,1784227043202
19.14,-0.9,1784227045837,1784227043229
19.18,7.1,1784227045871,1784227043271
19.21,2.1,1784227045904,1784227043299
19.24,-3.9,1784227045938,1784227043327
19.28,4.1,1784227045971,1784227043368
19.31,-0.9,1784227046004,1784227043396
19.35,9.1,1784227046037,1784227043439
19.38,2.1,1784227046071,1784227043466
19.40,-3.9,1784227046104,1784227043493
19.45,4.1,1784227046138,1784227043535
19.47,-0.9,1784227046171,1784227043563
19.50,-4.9,1784227046204,1784227043592
19.54,3.1,1784227046238,1784227043634
19.57,-2.9,1784227046271,1784227043661
19.61,4.1,1784227046306,1784227043703
19.64,-1.9,1784227046339,1784227043730
19.67,-5.9,1784227046372,1784227043759
19.71,1.1,1784227046406,1784227043800
19.74,-5.9,1784227046440,1784227043827
19.78,3.1,1784227046474,1784227043870
19.81,-1.9,1784227046507,1784227043898
19.85,6.1,1784227046541,1784227043940
19.88,-0.9,1784227046575,1784227043967
19.90,-6.9,1784227046608,1784227043994
19.95,3.1,1784227046641,1784227044037
19.97,-3.9,1784227046675,1784227044064
20.02,5.1,1784227046708,1784227044106
20.04,-1.9,1784227046744,1784227044135
20.09,6.1,1784227046778,1784227044177
20.11,-0.9,1784227046812,1784227044204
20.14,-5.9,1784227046844,1784227044231
20.18,4.1,1784227046877,1784227044274
20.21,-2.9,1784227046911,1784227044301
20.25,6.1,1784227046945,1784227044344
20.28,0.1,1784227046978,1784227044371
20.32,7.1,1784227047012,1784227044412
20.35,2.1,1784227047046,1784227044441
20.38,-2.9,1784227047079,1784227044469
20.42,4.1,1784227047113,1784227044510
