TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
14.37,3.4,1784231188496,1784231185781
14.41,12.4,1784231188530,1784231185824
14.44,5.4,1784231188564,1784231185851
14.47,1.4,1784231188597,1784231185880
14.51,10.4,1784231188631,1784231185923
14.54,1.4,1784231188665,1784231185948
14.57,-2.6,1784231188698,1784231185977
14.61,4.4,1784231188732,1784231186018
14.64,-1.6,1784231188766,1784231186046
14.68,7.4,1784231188799,1784231186088
14.71,0.4,1784231188833,1784231186115
14.73,-3.6,1784231188866,1784231186144
14.78,2.4,1784231188900,1784231186184
14.80,-1.6,1784231188933,1784231186213
14.85,6.4,1784231188967,1784231186255
14.87,-0.6,1784231189001,1784231186282
14.92,9.4,1784231189034,1784231186325
14.94,3.4,1784231189067,1784231186352
14.97,-3.6,1784231189102,1784231186380
15.01,7.4,1784231189135,1784231186424
15.04,-1.6,1784231189169,1784231186449
15.08,8.4,1784231189202,1784231186492
15.11,1.4,1784231189236,1784231186519
15.14,-4.6,1784231189270,1784231186547
15.18,4.4,1784231189304,1784231186590
15.21,-0.6,1784231189336,1784231186617
15.25,5.4,1784231189371,1784231186658
15.28,0.4,1784231189404,1784231186686
15.32,10.4,1784231189437,1784231186729
15.35,4.4,1784231189471,1784231186757
15.37,-1.6,1784231189504,1784231186784
15.42,5.4,1784231189538,1784231186825
15.44,-0.6,1784231189572,1784231186853
15.49,7.4,1784231189606,1784231186895
15.52,4.4,1784231189639,1784231186925
15.54,-3.6,1784231189673,1784231186951
15.58,5.4,1784231189706,1784231186993
15.61,-0.6,1784231189739,1784231187020
15.65,7.4,1784231189773,1784231187062
15.68,1.4,1784231189807,1784231187090
15.71,-3.6,1784231189840,1784231187118
15.75,4.4,1784231189874,1784231187160
15.78,-2.6,1784231189908,1784231187187
15.82,6.4,1784231189941,1784231187229
15.85,0.4,1784231189975,1784231187257
15.89,9.4,1784231190009,1784231187300
15.92,3.4,1784231190042,1784231187327
15.95,-1.6,1784231190075,1784231187355
15.99,6.4,1784231190109,1784231187397
16.02,2.4,1784231190143,1784231187427
16.06,7.4,1784231190176,1784231187465
16.08,2.4,1784231190210,1784231187494
16.11,-3.6,1784231190243,1784231187521
16.15,4.4,1784231190277,1784231187563
16.18,-0.6,1784231190311,1784231187592
16.22,7.4,1784231190344,1784231187633
16.25,1.4,1784231190378,1784231187661
16.28,-3.6,1784231190411,1784231187689
16.32,3.4,1784231190445,1784231187730
16.35,-2.6,1784231190479,1784231187758
16.39,5.4,1784231190513,1784231187800
16.42,1.4,1784231190545,1784231187828
16.46,9.4,1784231190579,1784231187870
16.49,3.4,1784231190613,1784231187898
16.52,-3.6,1784231190647,1784231187925
16.56,4.4,1784231190681,1784231187967
16.59,-0.6,1784231190714,1784231187995
16.63,7.4,1784231190748,1784231188037
16.66,2.4,1784231190781,1784231188065
16.68,-2.6,1784231190814,1784231188093
16.72,4.4,1784231190848,1784231188134
16.75,-1.6,1784231190882,1784231188162
16.80,7.4,1784231190916,1784231188205
16.82,-0.6,1784231190950,1784231188231
16.85,-4.6,1784231190983,1784231188260
16.89,3.4,1784231191016,1784231188301
16.92,-2.6,1784231191050,1784231188329
16.96,6.4,1784231191083,1784231188371
16.99,0.4,1784231191117,1784231188399
17.03,8.4,1784231191150,1784231188440
17.06,2.4,1784231191184,1784231188468
17.09,-4.4,1784231191219,1784231188496
17.13,3.6,1784231191253,1784231188538
17.16,-1.4,1784231191286,1784231188566
17.20,6.6,1784231191320,1784231188608
17.23,2.6,1784231191352,1784231188636
17.25,-4.4,1784231191386,1784231188663
17.30,4.6,1784231191419,1784231188705
17.32,-1.4,1784231191453,1784231188733
17.37,6.6,1784231191487,1784231188775
17.39,-0.4,1784231191521,1784231188802
17.44,9.6,1784231191554,1784231188845
17.46,2.6,1784231191588,1784231188872
17.49,-2.4,1784231191621,1784231188900
17.53,6.6,1784231191655,1784231188943
17.56,-0.4,1784231191689,1784231188970
17.60,8.6,1784231191722,1784231189012
17.63,2.6,1784231191755,1784231189039
17.66,-3.4,1784231191789,1784231189067
17.70,6.6,1784231191822,1784231189110
17.73,-1.4,1784231191857,1784231189137
17.77,7.6,1784231191890,1784231189179
17.80,1.6,1784231191923,1784231189206
17.82,-4.4,1784231191957,1784231189234
17.87,4.6,1784231191991,1784231189277
17.89,-3.4,1784231192026,1784231189304
17.94,6.6,1784231192058,1784231189346
17.96,1.6,1784231192091,1784231189374
18.01,8.6,1784231192125,1784231189415
18.03,2.6,1784231192159,1784231189443
18.06,-2.4,1784231192192,1784231189471
18.10,4.6,1784231192227,1784231189513
18.13,-1.4,1784231192260,1784231189540
18.17,7.6,1784231192293,1784231189582
18.20,1.6,1784231192327,1784231189610
18.23,-4.4,1784231192361,1784231189638
18.27,4.6,1784231192394,1784231189680
18.30,-0.4,1784231192427,1784231189708
18.34,5.6,1784231192461,1784231189748
18.37,0.6,1784231192495,1784231189777
18.40,-4.4,1784231192528,1784231189805
18.44,4.6,1784231192561,1784231189847
18.47,-2.4,1784231192596,1784231189875
18.51,6.6,1784231192629,1784231189917
18.53,-0.4,1784231192663,1784231189944
18.58,7.6,1784231192696,1784231189985
18.60,3.6,1784231192729,1784231190014
18.63,-3.4,1784231192763,1784231190041
18.67,4.6,1784231192797,1784231190083
18.70,-2.4,1784231192831,1784231190110
18.74,7.6,1784231192864,1784231190153
18.77,1.6,1784231192898,1784231190181
18.80,-3.4,1784231192931,1784231190209
18.84,3.6,1784231192965,1784231190250
18.87,-2.4,1784231192999,1784231190278
18.91,5.6,1784231193033,1784231190320
18.94,1.6,1784231193066,1784231190349
18.98,8.6,1784231193099,1784231190389
19.01,3.6,1784231193133,1784231190418
19.04,-3.4,1784231193167,1784231190445
19.08,6.6,1784231193200,1784231190488
19.11,0.0,1784231193234,1784231190515
19.15,9.0,1784231193267,1784231190557
19.18,3.0,1784231193301,1784231190585
19.20,-4.0,1784231193335,1784231190612
19.25,6.0,1784231193368,1784231190655
19.27,-1.0,1784231193402,1784231190682
19.31,8.0,1784231193434,1784231190723
19.34,1.0,1784231193470,1784231190752
19.38,8.0,1784231193503,1784231190792
19.41,3.0,1784231193536,1784231190820
19.44,-3.0,1784231193570,1784231190848
19.48,3.0,1784231193604,1784231190888
19.51,-2.0,1784231193637,1784231190916
19.54,1.0,1784231193671,1784231190953
19.58,3.0,1784231193703,1784231190987
19.61,2.0,1784231193738,1784231191021
19.65,3.0,1784231193772,1784231191056
19.68,3.0,1784231193805,1784231191089
19.71,5.0,1784231193838,1784231191124
19.74,-3.0,1784231193872,1784231191150
19.77,-3.0,1784231193905,1784231191183
19.81,-1.0,1784231193940,1784231191220
19.84,-2.0,1784231193974,1784231191253
19.88,-2.0,1784231194007,1784231191286
19.91,0.0,1784231194041,1784231191322
19.95,1.0,1784231194074,1784231191356
19.98,1.0,1784231194107,1784231191389
20.02,6.0,1784231194141,1784231191428
20.09,49.0,1784231194174,1784231191504
20.09,14.0,1784231194209,1784231191504
20.16,46.0,1784231194242,1784231191569
20.16,12.0,1784231194276,1784231191569
20.22,37.0,1784231194310,1784231191628
20.22,5.0,1784231194342,1784231191628
20.25,3.0,1784231194377,1784231191661
20.28,-3.0,1784231194410,1784231191688
20.32,4.0,1784231194443,1784231191728
20.35,-2.0,1784231194477,1784231191756
20.39,6.0,1784231194511,1784231191798
20.41,-4.0,1784231194545,1784231191822
20.46,8.0,1784231194578,1784231191867
20.49,3.0,1784231194611,1784231191895
20.51,-3.0,1784231194645,1784231191923
20.55,5.0,1784231194678,1784231191964
20.58,-1.0,1784231194712,1784231191992
20.62,7.0,1784231194746,1784231192034
20.65,1.0,1784231194780,1784231192062
20.68,-5.0,1784231194813,1784231192089
20.72,4.0,1784231194846,1784231192131
20.75,-1.0,1784231194880,1784231192160
20.79,7.0,1784231194913,1784231192201
20.82,1.0,1784231194947,1784231192229
20.86,9.0,1784231194981,1784231192271
20.89,3.0,1784231195015,1784231192299
20.92,-3.0,1784231195048,1784231192326
20.96,7.0,1784231195081,1784231192369
20.99,1.0,1784231195115,1784231192397
21.03,8.0,1784231195149,1784231192438
21.06,3.0,1784231195182,1784231192466
21.08,-3.0,1784231195217,1784231192495
21.13,6.3,1784231195250,1784231192537
21.15,-1.7,1784231195284,1784231192563
21.20,8.3,1784231195317,1784231192606
21.22,2.3,1784231195351,1784231192634
21.25,-3.7,1784231195384,1784231192661
21.29,4.3,1784231195418,1784231192703
21.32,-0.7,1784231195451,1784231192731
21.36,7.3,1784231195485,1784231192773
21.39,0.3,1784231195519,1784231192800
21.43,9.3,1784231195552,1784231192842
21.46,3.3,1784231195586,1784231192870
21.49,-2.7,1784231195619,1784231192897
21.53,7.3,1784231195652,1784231192940
21.56,0.3,1784231195686,1784231192967
21.60,8.3,1784231195720,1784231193009
21.63,2.3,1784231195754,1784231193037
21.66,-3.7,1784231195787,1784231193064
21.70,5.3,1784231195821,1784231193107
21.73,-0.7,1784231195854,1784231193134
21.77,7.3,1784231195888,1784231193176
21.79,1.3,1784231195922,1784231193204
21.82,-3.7,1784231195955,1784231193232
21.86,4.3,1784231195989,1784231193274
21.89,-1.7,1784231196023,1784231193302
21.93,7.3,1784231196056,1784231193344
21.96,0.3,1784231196090,1784231193371
22.00,8.3,1784231196124,1784231193413
22.03,4.3,1784231196157,1784231193442
22.06,-1.7,1784231196190,1784231193469
22.10,6.3,1784231196224,1784231193511
22.13,0.3,1784231196257,1784231193538
22.17,8.3,1784231196291,1784231193580
22.20,3.3,1784231196325,1784231193609
22.23,-1.7,1784231196358,1784231193637
22.27,6.3,1784231196392,1784231193679
22.30,0.3,1784231196426,1784231193707
22.34,8.3,1784231196459,1784231193748
22.37,2.3,1784231196493,1784231193776
22.39,-2.7,1784231196526,1784231193804
22.44,5.3,1784231196560,1784231193846
22.46,-0.7,1784231196593,1784231193873
22.51,8.3,1784231196627,1784231193916
22.53,1.3,1784231196661,1784231193943
22.58,9.3,1784231196695,1784231193985
22.60,4.3,1784231196728,1784231194013
22.63,-2.7,1784231196762,1784231194040
22.67,7.3,1784231196795,1784231194083
22.70,1.3,1784231196828,1784231194110
22.74,11.3,1784231196861,1784231194153
22.77,4.3,1784231196896,1784231194181
22.80,-1.7,1784231196929,1784231194208
22.84,5.3,1784231196963,1784231194249
22.87,0.3,1784231196997,1784231194278
22.91,8.3,1784231197030,1784231194319
22.94,2.3,1784231197063,1784231194346
22.97,-3.7,1784231197098,1784231194375
23.01,4.3,1784231197131,1784231194416
23.04,-0.7,1784231197165,1784231194445
23.08,6.3,1784231197198,1784231194485
23.10,1.5,1784231197232,1784231194514
23.13,-2.5,1784231197265,1784231194543
23.17,4.5,1784231197299,1784231194584
23.20,-2.5,1784231197333,1784231194611
23.24,6.5,1784231197366,1784231194653
23.27,0.5,1784231197400,1784231194681
23.31,9.5,1784231197434,1784231194724
23.34,3.5,1784231197467,1784231194751
23.37,-2.5,1784231197501,1784231194779
23.41,5.5,1784231197535,1784231194821
23.44,1.5,1784231197568,1784231194850
23.48,7.5,1784231197602,1784231194890
23.51,2.5,1784231197635,1784231194918
23.54,-3.5,1784231197669,1784231194946
23.58,6.5,1784231197702,1784231194989
23.61,-0.5,1784231197735,1784231195015
23.65,8.5,1784231197769,1784231195058
23.68,2.5,1784231197803,1784231195086
23.70,-3.5,1784231197836,1784231195113
23.75,4.5,1784231197870,1784231195155
23.77,-2.5,1784231197904,1784231195182
23.82,6.5,1784231197938,1784231195225
23.84,0.5,1784231197971,1784231195252
23.88,8.5,1784231198005,1784231195294
23.91,3.5,1784231198039,1784231195323
23.94,-2.5,1784231198072,1784231195350
23.98,5.5,1784231198106,1784231195392
24.01,-0.5,1784231198140,1784231195420
24.05,7.5,1784231198173,1784231195461
24.08,2.5,1784231198206,1784231195489
24.12,10.5,1784231198240,1784231195531
24.15,6.5,1784231198273,1784231195560
24.18,-0.5,1784231198307,1784231195587
24.22,7.5,1784231198340,1784231195628
24.25,1.5,1784231198374,1784231195656
24.27,-2.5,1784231198407,1784231195685
24.32,4.5,1784231198441,1784231195726
24.35,-0.5,1784231198475,1784231195755
24.39,6.5,1784231198509,1784231195796
24.41,-0.5,1784231198543,1784231195823
24.46,10.5,1784231198575,1784231195866
24.48,4.5,1784231198609,1784231195894
24.51,-3.5,1784231198644,1784231195921
24.55,7.5,1784231198677,1784231195965
24.58,-0.5,1784231198710,1784231195990
24.62,6.5,1784231198744,1784231196031
24.65,0.5,1784231198778,1784231196059
24.68,-3.5,1784231198811,1784231196088
24.72,5.5,1784231198844,1784231196130
24.75,-1.5,1784231198879,1784231196158
24.79,5.5,1784231198913,1784231196199
24.82,1.5,1784231198945,1784231196227
24.86,9.5,1784231198979,1784231196269
24.89,4.5,1784231199012,1784231196297
24.92,-0.5,1784231199046,1784231196326
24.95,-2.5,1784231199080,1784231196358
24.98,-2.5,1784231199114,1784231196392
25.02,6.5,1784231199148,1784231196435
25.05,1.5,1784231199181,1784231196463
25.09,7.5,1784231199214,1784231196502
25.12,1.9,1784231199248,1784231196530
25.16,5.9,1784231199281,1784231196567
25.19,-1.1,1784231199316,1784231196595
25.22,-1.1,1784231199349,1784231196628
25.25,-0.1,1784231199382,1784231196662
25.29,-0.1,1784231199416,1784231196696
25.32,3.9,1784231199449,1784231196733
25.35,-3.1,1784231199483,1784231196760
25.38,-3.1,1784231199516,1784231196793
25.42,-3.1,1784231199550,1784231196827
25.46,3.9,1784231199585,1784231196869
25.49,3.9,1784231199618,1784231196902
25.52,-4.1,1784231199652,1784231196928
25.55,-0.1,1784231199685,1784231196965
25.59,-1.1,1784231199719,1784231196998
25.62,-0.1,1784231199752,1784231197032
25.66,-1.1,1784231199786,1784231197065
25.69,-1.1,1784231199819,1784231197098
25.72,-2.1,1784231199853,1784231197131
25.76,0.9,1784231199886,1784231197167
25.79,0.9,1784231199920,1784231197201
25.83,2.9,1784231199954,1784231197237
25.86,2.9,1784231199987,1784231197270
25.89,3.9,1784231200020,1784231197304
25.93,3.9,1784231200054,1784231197338
25.96,2.9,1784231200088,1784231197371
26.00,3.9,1784231200122,1784231197406
26.03,2.9,1784231200156,1784231197439
26.07,6.9,1784231200188,1784231197475
26.10,5.9,1784231200223,1784231197509
26.12,-3.1,1784231200256,1784231197533
26.16,-3.1,1784231200289,1784231197566
26.19,-1.1,1784231200323,1784231197602
26.23,-1.1,1784231200357,1784231197636
26.26,-1.1,1784231200390,1784231197669
26.29,-2.1,1784231200424,1784231197702
26.33,-0.1,1784231200458,1784231197738
26.36,-0.1,1784231200491,1784231197771
26.39,-1.1,1784231200525,1784231197804
26.43,-1.1,1784231200558,1784231197837
26.46,-1.1,1784231200591,1784231197870
26.49,-1.1,1784231200625,1784231197904
26.53,-2.1,1784231200659,1784231197937
26.56,-3.1,1784231200692,1784231197969
26.60,3.9,1784231200727,1784231198011
26.63,-4.1,1784231200760,1784231198036
26.67,3.9,1784231200793,1784231198077
26.70,3.9,1784231200827,1784231198111
26.73,3.9,1784231200860,1784231198144
26.77,2.9,1784231200894,1784231198177
26.80,2.9,1784231200927,1784231198210
26.84,4.9,1784231200961,1784231198246
26.87,2.9,1784231200996,1784231198279
26.90,3.9,1784231201028,1784231198312
26.94,3.9,1784231201062,1784231198346
26.97,3.9,1784231201095,1784231198379
27.00,3.9,1784231201129,1784231198413
27.04,2.9,1784231201163,1784231198446
27.06,-1.1,1784231201196,1784231198475
27.10,-1.1,1784231201230,1784231198509
27.13,-1.5,1784231201264,1784231198542
27.16,-1.5,1784231201297,1784231198575
27.20,-3.5,1784231201331,1784231198607
27.23,-2.5,1784231201365,1784231198642
27.27,-3.5,1784231201398,1784231198674
27.30,-3.5,1784231201432,1784231198708
27.33,-0.5,1784231201465,1784231198744
27.37,0.5,1784231201499,1784231198779
27.40,0.5,1784231201532,1784231198812
27.44,0.5,1784231201566,1784231198846
27.47,1.5,1784231201599,1784231198880
27.50,0.5,1784231201633,1784231198913
27.54,1.5,1784231201667,1784231198948
27.57,-3.5,1784231201701,1784231198977
27.60,-2.5,1784231201734,1784231199011
27.63,-2.5,1784231201768,1784231199045
27.68,4.5,1784231201802,1784231199086
27.71,3.5,1784231201836,1784231199119
27.74,5.5,1784231201869,1784231199154
27.77,-2.5,1784231201902,1784231199179
27.81,9.5,1784231201935,1784231199224
27.84,-0.5,1784231201969,1784231199248
27.87,-0.5,1784231202003,1784231199282
27.91,0.5,1784231202037,1784231199317
27.94,-0.5,1784231202071,1784231199350
27.98,1.5,1784231202104,1784231199385
28.01,2.5,1784231202137,1784231199419
28.04,1.5,1784231202171,1784231199452
28.08,5.5,1784231202204,1784231199489
28.10,-2.5,1784231202238,1784231199515
28.14,-3.5,1784231202272,1784231199548
28.17,-3.5,1784231202305,1784231199581
28.21,5.5,1784231202339,1784231199624
28.25,4.5,1784231202373,1784231199657
28.27,-1.5,1784231202406,1784231199684
28.31,-3.5,1784231202440,1784231199716
28.34,-1.5,1784231202474,1784231199752
28.38,-0.5,1784231202506,1784231199785
28.41,-1.5,1784231202541,1784231199819
28.44,-2.5,1784231202574,1784231199851
28.48,-1.5,1784231202607,1784231199885
28.51,-0.5,1784231202641,1784231199920
28.54,-0.5,1784231202675,1784231199954
28.58,2.5,1784231202709,1784231199991
28.62,4.5,1784231202742,1784231200026
28.65,4.5,1784231202775,1784231200059
28.68,2.5,1784231202809,1784231200091
28.71,2.5,1784231202843,1784231200125
28.75,1.5,1784231202876,1784231200157
28.78,2.5,1784231202910,1784231200192
28.82,2.5,1784231202943,1784231200225
28.85,5.5,1784231202977,1784231200262
28.89,5.5,1784231203010,1784231200295
28.92,4.5,1784231203044,1784231200328
28.95,3.5,1784231203079,1784231200362
28.99,4.5,1784231203112,1784231200396
29.02,3.5,1784231203145,1784231200428
29.05,4.5,1784231203178,1784231200462
29.08,-1.5,1784231203212,1784231200490
29.11,-1.1,1784231203246,1784231200524
29.16,6.9,1784231203280,1784231200566
29.18,-1.1,1784231203313,1784231200591
29.22,-1.1,1784231203347,1784231200625
29.25,-2.1,1784231203381,1784231200658
29.28,0.9,1784231203414,1784231200694
29.32,-0.1,1784231203447,1784231200726
29.35,1.9,1784231203481,1784231200762
29.39,1.9,1784231203515,1784231200796
29.42,3.9,1784231203548,1784231200831
29.46,3.9,1784231203582,1784231200865
29.49,3.9,1784231203615,1784231200898
29.52,2.9,1784231203649,1784231200931
29.56,4.9,1784231203683,1784231200967
29.59,-1.1,1784231203717,1784231200995
29.62,-2.1,1784231203750,1784231201027
29.65,-3.1,1784231203785,1784231201061
29.69,3.9,1784231203819,1784231201102
29.72,-2.1,1784231203851,1784231201128
29.75,-2.1,1784231203885,1784231201162
29.79,-2.1,1784231203919,1784231201196
29.82,-2.1,1784231203951,1784231201228
29.85,0.9,1784231203985,1784231201265
29.89,-0.1,1784231204018,1784231201297
29.92,-1.1,1784231204053,1784231201331
29.95,-1.1,1784231204086,1784231201364
29.99,-1.1,1784231204120,1784231201398
30.02,0.9,1784231204153,1784231201433
30.06,0.9,1784231204187,1784231201467
30.09,-3.1,1784231204221,1784231201497
30.12,-1.1,1784231204254,1784231201532
30.16,1.9,1784231204287,1784231201568
30.19,1.9,1784231204321,1784231201602
30.23,1.9,1784231204355,1784231201636
30.26,1.9,1784231204388,1784231201669
30.29,1.9,1784231204422,1784231201703
30.33,2.9,1784231204456,1784231201738
30.36,4.9,1784231204489,1784231201773
30.40,4.9,1784231204522,1784231201806
30.43,4.9,1784231204556,1784231201840
30.46,4.9,1784231204590,1784231201874
30.49,-3.1,1784231204624,1784231201900
30.52,-2.1,1784231204657,1784231201934
30.58,21.9,1784231204691,1784231201992
30.64,47.9,1784231204724,1784231202051
30.64,14.9,1784231204758,1784231202052
30.70,38.9,1784231204791,1784231202109
30.70,4.9,1784231204825,1784231202109
30.73,-1.1,1784231204859,1784231202137
30.78,16.9,1784231204893,1784231202189
30.79,-2.1,1784231204926,1784231202203
30.83,6.9,1784231204959,1784231202245
30.86,-1.1,1784231204993,1784231202271
30.91,14.9,1784231205027,1784231202321
30.93,3.9,1784231205060,1784231202343
30.97,9.9,1784231205094,1784231202383
31.00,3.9,1784231205127,1784231202410
31.03,-2.1,1784231205162,1784231202439
31.07,5.9,1784231205195,1784231202480
31.10,0.9,1784231205228,1784231202508
31.14,8.7,1784231205262,1784231202550
31.17,3.7,1784231205295,1784231202578
31.20,-3.3,1784231205330,1784231202606
31.24,5.7,1784231205362,1784231202647
31.27,-0.3,1784231205396,1784231202675
31.31,7.7,1784231205431,1784231202718
31.34,4.7,1784231205463,1784231202747
31.38,10.7,1784231205496,1784231202786
31.40,3.7,1784231205530,1784231202813
31.43,-1.3,1784231205564,1784231202842
31.47,5.7,1784231205598,1784231202883
31.50,0.7,1784231205631,1784231202911
31.54,9.7,1784231205665,1784231202954
31.57,2.7,1784231205698,1784231202980
31.60,-1.3,1784231205732,1784231203010
31.64,5.7,1784231205766,1784231203051
31.67,-0.3,1784231205799,1784231203078
31.71,8.7,1784231205833,1784231203121
31.74,2.7,1784231205866,1784231203148
31.77,-3.3,1784231205900,1784231203176
31.81,4.7,1784231205934,1784231203218
31.84,0.7,1784231205967,1784231203247
31.88,6.7,1784231206001,1784231203287
31.91,1.7,1784231206034,1784231203315
31.95,10.7,1784231206068,1784231203358
31.98,4.7,1784231206102,1784231203386
32.00,-1.3,1784231206135,1784231203413
32.04,5.7,1784231206169,1784231203454
