timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
23:08:29.024,27.1,0.0,0.0,0.0
23:08:34.021,13.6,6.8,0.0,0.0
23:08:39.020,13.5,6.4,0.0,0.0
23:08:44.033,14.5,5.5,35.9,0.0
23:08:49.029,13.2,4.8,35.9,0.0
23:08:54.027,14.7,4.5,35.9,0.0
23:08:59.025,13.8,4.0,35.9,0.0
23:09:04.024,14.0,3.7,35.9,0.0
23:09:09.022,12.8,3.6,35.9,0.0
23:09:14.034,15.2,3.4,35.9,0.0
23:09:19.032,12.7,3.2,35.9,0.0
23:09:24.030,13.8,3.1,35.9,0.0
23:09:29.026,13.4,3.0,35.9,0.0
23:09:34.026,13.4,0.8,35.9,0.0
23:09:39.022,13.5,0.8,35.9,0.0
23:09:44.021,13.8,0.7,35.9,0.0
23:09:49.032,14.7,0.7,35.9,0.0
23:09:54.031,14.7,0.7,0.0,0.0
23:09:59.029,14.7,0.7,0.0,0.0
23:10:04.026,14.7,0.7,0.0,0.0
23:10:09.024,14.7,0.7,0.0,0.0
23:10:14.023,14.7,0.7,0.0,0.0
23:10:19.020,14.7,0.7,0.0,0.0
23:10:24.032,14.7,0.7,0.0,0.0
23:10:29.029,14.7,0.7,0.0,0.0
23:10:34.028,14.7,0.7,0.0,0.0
23:10:39.026,14.7,0.7,0.0,0.0
23:10:44.022,14.7,0.7,0.0,0.0
23:10:49.021,15.4,0.8,0.0,0.0
23:10:54.032,15.3,0.8,0.0,0.0
23:10:59.031,13.9,0.8,35.9,0.0
23:11:04.030,14.9,0.8,35.9,0.0
23:11:09.026,15.0,0.8,35.9,0.0
23:11:14.024,13.8,0.8,35.9,0.0
23:11:19.022,13.0,0.7,35.9,0.0
23:11:24.021,14.8,0.8,35.9,0.0
23:11:29.032,14.1,0.8,35.9,0.0
23:11:34.030,13.1,0.8,35.9,0.0
23:11:39.027,12.9,0.8,35.9,0.0
23:11:44.026,14.2,0.8,35.9,0.0
