timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
23:28:56.705,0.0,0.0,0.0,0.0
23:29:01.703,16.6,0.0,0.0,33.3
23:29:06.701,42.0,12.7,0.0,50.0
23:29:11.699,28.2,9.0,0.0,33.3
23:29:16.697,55.2,12.5,0.0,25.0
23:29:21.695,13.6,13.9,71.8,22.2
23:29:26.693,41.7,12.7,71.9,18.2
23:29:31.699,14.7,12.7,71.8,15.4
23:29:36.703,13.9,13.0,71.8,14.3
23:29:41.702,278.6,65.3,71.9,12.5
23:29:46.700,42.0,61.1,71.9,11.1
23:29:51.697,14.1,59.8,71.9,10.5
23:29:56.695,42.1,57.0,71.9,9.5
23:30:01.693,14.1,55.7,71.8,8.7
23:30:06.705,13.4,56.0,71.8,8.3
23:30:11.702,27.6,56.1,71.9,7.7
23:30:16.700,68.7,56.3,71.8,7.1
23:30:21.698,13.6,56.3,71.9,6.9
23:30:26.696,41.9,56.6,71.8,6.5
23:30:31.693,14.1,56.6,70.0,6.1
23:30:36.692,42.4,56.2,71.8,5.9
23:30:41.703,13.7,15.2,71.9,5.6
23:30:46.701,41.5,15.2,71.8,5.3
23:30:51.699,28.0,14.9,71.8,5.1
23:30:56.698,14.0,14.7,71.8,4.9
23:31:01.695,27.4,14.5,71.9,4.7
23:31:06.694,13.2,14.5,71.9,4.5
23:31:11.704,27.6,14.9,71.8,4.3
23:31:16.702,42.0,11.6,71.8,4.2
23:31:21.701,28.1,11.4,71.9,4.1
23:31:26.699,14.4,10.9,71.9,3.9
23:31:31.697,28.0,10.7,71.8,3.8
23:31:36.695,14.1,10.1,71.8,3.7
23:31:41.693,27.9,10.3,71.8,3.6
23:31:46.706,42.8,10.4,71.8,3.4
23:31:51.702,28.1,10.4,70.8,3.4
23:31:56.700,14.6,10.0,71.9,3.3
23:32:01.697,55.1,11.9,71.8,3.2
23:32:06.696,41.8,11.9,71.8,3.1
23:32:11.694,28.5,11.9,71.8,3.0
23:32:16.692,41.9,11.6,71.8,2.9
23:32:21.703,42.3,12.0,71.8,2.9
23:32:26.702,14.2,12.0,71.8,2.8
23:32:31.699,27.3,12.3,71.9,2.7
23:32:36.697,14.3,12.3,71.8,2.7
23:32:41.696,27.5,14.9,71.8,2.6
23:32:46.693,13.9,14.6,71.8,2.6
23:32:51.705,28.6,14.6,71.8,2.5
23:32:56.703,28.2,14.6,71.8,2.5
23:33:01.701,27.7,13.8,71.9,2.4
23:33:06.698,14.0,13.9,71.8,2.4
23:33:11.697,13.8,14.2,71.9,2.3
23:33:16.694,28.3,13.8,71.9,2.3
23:33:21.692,42.5,13.8,71.9,2.2
23:33:26.703,13.8,16.4,71.8,2.2
23:33:31.702,28.1,16.5,71.8,2.2
23:33:36.700,27.7,16.2,71.8,2.1
23:33:41.698,13.9,13.8,71.9,2.1
23:33:46.696,13.6,13.7,71.9,2.0
23:33:51.693,13.9,13.9,71.8,2.0
23:33:56.706,13.3,13.9,71.9,2.0
23:34:01.704,27.2,13.9,71.8,1.9
23:34:06.702,28.1,13.8,71.8,1.9
23:34:11.700,14.6,14.0,71.9,1.9
23:34:16.697,27.4,13.9,71.8,1.9
23:34:21.695,42.1,13.9,71.8,1.8
23:34:26.693,27.9,11.6,71.9,1.8
23:34:31.705,42.0,12.1,71.9,1.8
23:34:36.703,28.8,12.1,71.8,1.8
23:34:41.700,13.9,12.1,71.8,1.7
23:34:46.699,27.4,11.7,71.8,1.7
23:34:51.697,41.3,11.6,71.8,1.7
23:34:56.694,27.5,11.3,71.8,1.7
23:35:01.692,41.2,11.2,71.9,1.6
