timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
12:17:20.742,28.5,4.3,0.0,0.0
12:17:25.754,26.7,6.7,0.0,0.0
12:17:30.750,28.1,6.4,0.0,0.0
12:17:35.750,42.5,6.9,0.0,0.0
12:17:40.748,26.9,6.8,0.0,0.0
12:17:45.746,27.3,7.1,0.0,0.0
12:17:50.743,43.0,7.2,0.0,0.0
12:17:55.740,43.0,7.3,0.0,0.0
12:18:00.751,27.7,7.2,0.0,0.0
12:18:05.739,36.5,8.6,0.0,0.0
12:18:10.747,66.8,11.5,0.0,0.0
12:18:15.745,25.9,12.2,0.0,0.0
12:18:20.745,40.2,12.3,70.9,0.0
12:18:25.743,42.6,12.3,71.9,0.0
12:18:30.754,27.7,12.2,71.8,0.0
12:18:35.751,40.6,12.1,71.8,0.0
12:18:40.750,13.7,12.9,71.8,0.0
12:18:45.748,55.5,13.5,71.9,0.0
12:18:50.746,28.6,13.5,71.9,0.0
12:18:55.744,40.3,13.5,71.9,0.0
12:19:00.742,27.4,13.5,71.9,0.0
12:19:05.752,40.0,12.3,71.8,0.0
12:19:10.751,42.9,10.4,71.9,0.0
12:19:15.749,13.8,11.1,71.8,0.0
12:19:20.747,56.5,12.0,71.8,0.0
12:19:25.746,40.1,12.0,71.8,0.0
12:19:30.743,27.0,12.0,71.8,0.0
12:19:35.741,42.3,13.0,71.9,0.0
12:19:40.753,28.8,13.0,71.8,0.0
12:19:45.750,13.5,12.9,71.9,0.0
12:19:50.748,26.3,13.0,71.8,0.0
12:19:55.746,13.7,14.0,71.8,0.0
12:20:00.744,28.4,14.0,0.0,0.0
12:20:05.743,42.6,14.1,0.0,0.0
12:20:10.743,26.8,12.8,0.0,0.0
12:20:15.740,15.4,12.7,0.0,0.0
12:20:20.743,39.2,11.5,182.0,0.0
12:20:25.742,16.5,11.1,184.4,0.0
12:20:30.743,37.6,11.3,184.3,0.0
12:20:35.741,22.5,10.4,185.2,0.0
12:20:40.745,26.5,8.4,134.2,0.0
12:20:45.746,42.3,8.5,71.6,0.0
12:20:50.747,27.6,8.9,71.8,0.0
12:20:55.746,13.0,8.9,71.8,0.0
12:21:00.745,29.1,8.9,71.8,0.0
12:21:05.742,43.2,10.3,71.9,0.0
