timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
10:40:16.373,43.1,10.4,0.0,0.0
10:40:21.371,14.0,12.3,0.0,0.0
10:40:26.370,27.7,11.0,4.0,0.0
10:40:31.369,29.3,10.5,71.8,0.0
10:40:36.367,13.9,11.5,71.9,0.0
10:40:41.364,26.5,11.0,71.8,0.0
10:40:46.375,42.2,10.6,71.8,0.0
10:40:51.373,14.2,10.8,71.9,0.0
10:40:56.371,14.9,11.0,71.7,0.0
10:41:01.368,29.0,10.4,71.9,0.0
10:41:06.367,43.4,10.4,71.8,0.0
10:41:11.364,40.1,10.4,71.9,0.0
10:41:16.364,26.9,9.8,71.8,0.0
10:41:21.373,40.7,9.6,71.9,0.0
10:41:26.372,28.6,9.6,71.9,0.0
10:41:31.371,42.4,9.6,71.8,0.0
10:41:36.367,28.5,8.5,71.9,0.0
10:41:41.366,14.7,9.1,71.8,0.0
10:41:46.364,26.2,8.7,71.9,0.0
10:41:51.377,41.1,8.4,71.7,0.0
10:41:56.374,27.8,7.6,71.9,0.0
10:42:01.371,27.7,8.5,71.9,0.0
10:42:06.368,15.2,8.5,71.8,0.0
10:42:11.368,43.8,8.8,71.8,0.0
10:42:16.365,29.2,8.8,71.8,0.0
10:42:21.364,42.8,8.9,71.9,0.0
10:42:26.376,27.4,8.9,71.8,0.0
10:42:31.374,26.6,8.3,71.8,0.0
10:42:36.371,13.0,8.9,71.9,0.0
10:42:41.369,42.6,9.1,71.8,0.0
10:42:46.367,28.7,10.9,71.8,0.0
10:42:51.365,42.3,11.2,71.8,0.0
10:42:56.378,13.7,11.8,71.9,0.0
10:43:01.376,40.3,11.4,71.8,0.0
10:43:06.374,54.3,11.9,71.8,0.0
10:43:11.370,27.8,11.7,71.8,0.0
10:43:16.368,28.2,11.7,71.9,0.0
10:43:21.366,42.3,11.1,71.8,0.0
10:43:26.363,14.7,11.8,71.8,0.0
10:43:31.377,28.0,11.8,71.8,0.0
10:43:36.375,14.3,11.7,71.9,0.0
10:43:41.373,13.5,12.1,71.9,0.0
10:43:46.369,27.4,10.8,71.8,0.0
10:43:51.367,40.8,11.8,71.9,0.0
10:43:56.364,29.0,11.2,71.7,0.0
10:44:01.377,13.2,11.7,71.8,0.0
10:44:06.376,28.5,10.5,71.8,0.0
10:44:11.373,12.4,11.1,71.9,0.0
10:44:16.371,27.5,11.6,71.8,0.0
10:44:21.370,54.3,12.3,71.8,0.0
