timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
20:21:43.471,16.2,0.0,0.0,0.0
20:21:48.468,16.2,0.0,0.0,0.0
20:21:53.466,13.4,1.3,0.0,0.0
20:21:58.466,14.7,1.0,35.9,0.0
20:22:03.463,13.8,1.0,35.9,0.0
20:22:08.474,14.0,0.9,35.9,0.0
20:22:13.471,14.1,0.8,35.9,0.0
20:22:18.470,14.2,0.8,35.9,0.0
20:22:23.468,13.8,0.7,35.9,0.0
20:22:28.468,12.9,0.7,35.9,0.0
20:22:33.466,13.6,0.7,35.9,0.0
20:22:38.461,14.7,0.7,36.0,0.0
20:22:43.473,13.0,0.7,35.9,0.0
20:22:48.472,13.1,0.6,35.9,0.0
20:22:53.470,15.2,0.8,35.9,0.0
20:22:58.467,14.4,0.8,35.9,0.0
20:23:03.466,14.2,0.8,35.9,0.0
20:23:08.463,14.2,0.8,35.9,0.0
20:23:13.474,15.0,0.8,35.9,0.0
20:23:18.473,13.4,0.8,35.9,0.0
20:23:23.470,14.0,0.8,35.9,0.0
20:23:28.468,14.0,0.8,35.9,0.0
20:23:33.466,12.9,0.8,35.9,0.0
20:23:38.464,14.5,0.8,35.9,0.0
20:23:43.462,13.4,0.8,35.9,0.0
20:23:48.475,14.6,0.7,35.9,0.0
20:23:53.472,13.0,0.6,35.9,0.0
20:23:58.469,15.5,0.6,35.9,0.0
20:24:03.467,14.4,0.6,35.9,0.0
20:24:08.466,12.6,0.7,35.9,0.0
20:24:13.463,13.6,0.8,35.9,0.0
20:24:18.461,12.9,0.8,35.9,0.0
20:24:23.473,13.5,0.8,35.9,0.0
20:24:28.471,13.8,0.8,35.9,0.0
20:24:33.468,13.9,0.7,35.9,0.0
20:24:38.468,14.1,0.7,35.9,0.0
20:24:43.465,14.0,0.7,35.9,0.0
20:24:48.463,13.2,0.7,35.9,0.0
20:24:53.476,13.8,0.7,35.9,0.0
20:24:58.473,14.5,0.6,35.9,0.0
20:25:03.470,14.7,0.6,35.9,0.0
20:25:08.467,13.6,0.6,35.9,0.0
20:25:13.467,14.5,0.5,35.5,0.0
20:25:18.463,13.5,0.5,35.9,0.0
20:25:23.462,13.6,0.5,35.9,0.0
20:25:28.475,13.5,0.6,35.9,0.0
20:25:33.472,14.5,0.6,35.9,0.0
20:25:38.469,13.5,0.6,35.9,0.0
20:25:43.468,14.4,0.6,35.9,0.0
20:25:48.465,13.2,0.6,35.9,0.0
20:25:53.463,14.0,0.7,35.9,0.0
20:25:58.461,13.6,0.7,35.9,0.0
20:26:03.472,14.4,0.6,35.9,0.0
20:26:08.471,12.7,0.7,35.9,0.0
20:26:13.468,14.1,0.7,35.9,0.0
20:26:18.466,13.9,0.7,35.9,0.0
20:26:23.465,14.0,0.7,35.9,0.0
20:26:28.464,13.8,0.6,35.9,0.0
20:26:33.474,12.6,0.6,35.9,0.0
20:26:38.472,13.8,0.6,35.9,0.0
20:26:43.469,13.4,0.6,35.9,0.0
20:26:48.467,13.2,0.6,35.9,0.0
20:26:53.466,14.7,0.7,35.9,0.0
20:26:58.463,13.6,0.7,35.9,0.0
20:27:03.461,13.6,0.6,35.9,0.0
20:27:08.474,13.1,0.6,35.9,0.0
20:27:13.471,14.3,0.6,35.9,0.0
20:27:18.470,14.2,0.6,34.9,0.0
20:27:23.466,13.5,0.5,35.9,0.0
20:27:28.465,13.7,0.5,35.9,0.0
20:27:33.463,14.3,0.5,35.9,0.0
