timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
10:04:40.322,14.1,1.7,0.0,0.0
10:04:45.335,28.7,6.2,0.0,0.0
10:04:50.331,26.8,6.2,0.0,0.0
10:04:55.330,42.0,10.2,0.0,0.0
10:05:00.328,28.6,9.6,28.9,0.0
10:05:05.326,28.0,9.7,71.8,0.0
10:05:10.328,27.8,8.9,71.8,0.0
10:05:15.323,41.5,9.3,71.9,0.0
10:05:20.333,27.2,8.7,71.8,0.0
10:05:25.333,41.0,9.3,71.8,0.0
10:05:30.329,28.1,9.0,71.8,0.0
10:05:35.326,69.8,12.8,71.8,0.0
10:05:40.324,13.3,12.7,71.9,0.0
10:05:45.324,13.7,13.3,71.8,0.0
10:05:50.335,29.1,13.3,71.8,0.0
10:05:55.333,41.5,13.5,71.9,0.0
10:06:00.330,27.0,13.5,71.9,0.0
10:06:05.344,41.1,13.6,66.8,0.0
10:06:10.327,13.6,14.1,71.9,0.0
10:06:15.325,14.1,14.3,70.8,0.0
10:06:20.323,28.5,20.6,71.9,0.0
10:06:25.336,42.6,20.6,71.9,0.0
10:06:30.332,27.8,20.6,71.7,0.0
10:06:35.331,40.8,18.5,70.8,0.0
10:06:40.327,25.9,18.1,69.9,0.0
10:06:45.326,38.4,17.6,71.9,0.0
10:06:50.323,28.4,17.7,71.8,0.0
10:06:55.337,13.8,17.6,71.8,0.0
10:07:00.334,27.8,17.6,71.8,0.0
10:07:05.332,41.9,17.2,71.8,0.0
10:07:10.329,13.4,17.3,71.8,0.0
10:07:15.328,28.1,16.7,71.9,0.0
10:07:20.325,27.8,8.6,71.9,0.0
