timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
17:22:46.841,14.7,0.2,0.0,0.0
17:22:51.839,13.7,0.4,0.0,0.0
17:22:56.837,13.7,0.4,0.0,0.0
17:23:01.834,21.5,2.8,0.0,0.0
17:23:06.831,21.5,2.8,0.0,0.0
17:23:11.846,8.2,3.4,0.0,0.0
17:23:16.832,13.9,3.0,0.0,0.0
17:23:21.831,14.0,2.9,0.0,0.0
17:23:26.829,14.7,2.6,35.9,0.0
17:23:31.839,13.9,2.5,35.9,0.0
17:23:37.159,14.6,2.4,35.9,0.0
17:23:42.158,14.8,2.3,35.9,0.0
17:23:47.154,14.7,2.2,35.9,0.0
17:23:52.152,13.3,2.2,35.9,0.0
17:23:57.163,13.2,2.2,35.9,0.0
17:24:02.162,13.9,2.2,35.9,0.0
17:24:07.160,13.9,2.2,0.0,0.0
17:24:12.156,14.0,1.4,0.0,0.0
17:24:17.153,14.7,1.4,0.0,0.0
17:24:22.152,13.8,1.4,0.0,0.0
17:24:27.165,13.3,1.4,33.9,0.0
17:24:32.162,14.6,1.4,35.9,0.0
17:24:37.160,14.2,1.4,35.9,0.0
17:24:42.159,14.4,1.4,35.9,0.0
17:24:47.157,13.1,1.4,35.9,0.0
17:24:52.154,13.9,1.4,35.9,0.0
17:24:57.152,13.9,1.4,35.9,0.0
17:25:02.164,42.3,6.4,35.9,0.0
17:25:07.162,13.0,6.4,35.9,0.0
17:25:12.160,13.1,6.4,35.9,0.0
17:25:17.158,13.4,6.2,35.9,0.0
17:25:22.156,14.6,6.2,35.9,0.0
17:25:27.153,15.2,6.2,36.0,0.0
17:25:32.152,14.2,6.2,35.9,0.0
17:25:37.162,13.0,6.2,35.9,0.0
17:25:42.161,12.3,6.3,35.9,0.0
17:25:47.160,13.3,6.3,35.9,0.0
17:25:52.157,14.0,6.3,35.9,0.0
17:25:57.154,12.9,6.3,35.9,0.0
17:26:02.152,12.7,0.7,35.9,0.0
17:26:07.165,14.5,0.7,35.9,0.0
17:26:12.163,15.0,0.8,34.9,0.0
17:26:17.161,13.0,0.8,35.9,0.0
17:26:22.158,12.7,0.8,35.9,0.0
17:26:27.155,13.4,0.8,35.9,0.0
17:26:32.154,13.2,0.8,35.9,0.0
17:26:45.143,13.2,0.8,0.0,0.0
17:26:50.141,13.4,0.7,0.0,0.0
17:26:55.138,14.2,0.7,0.0,0.0
17:27:00.138,13.7,0.7,18.0,0.0
17:27:05.149,13.3,0.8,35.9,0.0
17:27:10.145,13.2,0.8,36.0,0.0
17:27:15.144,12.3,0.9,35.9,0.0
17:27:20.142,14.4,0.9,35.9,0.0
17:27:25.140,14.2,0.8,36.0,0.0
17:27:30.137,14.2,0.9,35.9,0.0
17:27:35.135,14.8,0.9,35.9,0.0
17:27:40.148,15.1,1.0,35.9,0.0
17:27:45.145,14.1,1.0,35.9,0.0
17:27:50.144,14.6,1.0,35.9,0.0
17:27:55.141,14.6,1.0,35.9,0.0
17:28:00.139,13.8,1.0,35.9,0.0
17:28:05.136,13.9,0.9,35.9,0.0
17:28:10.148,14.3,0.8,35.9,0.0
17:28:15.145,13.1,0.8,35.9,0.0
17:28:20.146,14.9,0.8,35.9,0.0
17:28:25.143,13.4,0.8,35.9,0.0
17:28:30.140,13.6,0.8,35.9,0.0
17:28:35.221,13.8,0.8,35.9,0.0
17:28:40.219,14.0,0.6,35.9,0.0
17:28:45.232,14.7,0.6,35.9,0.0
17:28:50.228,14.2,0.6,35.9,0.0
17:28:55.227,13.5,0.6,35.9,0.0
17:29:00.224,14.6,0.6,35.9,0.0
17:29:05.223,14.4,0.6,35.9,0.0
17:29:10.220,13.0,0.6,35.9,0.0
17:29:15.232,14.2,0.6,35.9,0.0
17:29:20.230,14.5,0.6,35.9,0.0
17:29:25.228,14.6,0.6,35.9,0.0
17:29:30.227,14.3,0.6,35.9,0.0
17:29:35.223,15.4,0.7,35.9,0.0
17:29:40.221,13.4,0.8,35.9,0.0
17:29:45.221,15.3,0.9,35.9,0.0
17:29:50.231,15.3,0.9,35.9,0.0
17:29:55.230,15.3,0.9,35.9,0.0
17:30:00.228,15.6,1.0,35.9,0.0
