t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.7,0.221,0.178,0.773,,1787592925100.9102,11.23,-16.0,3.26,0.5884,1787592925102.9224,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.7,0.22,0.178,0.777,,1787592925141.61,11.23,-16.0,3.2,0.5842,1787592925141.61,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.7,0.22,0.179,0.781,,1787592925169.0212,11.265,-16.0,3.2,0.5799,1787592925174.3877,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.22,0.179,0.784,,1787592925190.2668,11.265,-15.92,3.2,0.5768,1787592925193.8447,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.22,0.18,0.787,,1787592925230.3342,11.3,-15.92,3.2,0.5736,1787592925232.3496,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.219,0.181,0.791,,1787592925283.1514,11.335,-15.92,3.14,0.5695,1787592925285.163,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.219,0.181,0.799,,1787592925453.1433,11.335,-15.92,3.14,0.5611,1787592925453.1433,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.7,0.217,0.181,0.894,,1787592925481.4893,11.335,-16.0,3.02,0.4613,1787592925483.4944,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.218,0.181,0.907,,1787592925506.79,11.335,-15.92,3.08,0.4476,1787592925507.6353,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.219,0.182,0.915,,1787592925526.9172,11.37,-15.92,3.14,0.4393,1787592925526.9172,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.219,0.18,0.918,,1787592925718.3328,11.3,-15.92,3.14,0.4361,1787592925718.3328,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.22,0.178,0.922,,1787592925741.6484,11.23,-15.92,3.2,0.4319,1787592925743.7473,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.22,0.178,0.924,,1787592925779.3584,11.23,-15.92,3.2,0.4298,1787592925779.3584,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.699,0.22,0.179,0.932,,1787592925827.7231,11.265,-15.92,3.2,0.4214,1787592925842.621,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.698,0.221,0.18,0.946,,1787592925882.053,11.3,-15.84,3.26,0.4067,1787592925882.053,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.697,0.221,0.183,0.958,,1787592925920.1047,11.405,-15.76,3.26,0.3941,1787592925920.1047,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.696,0.221,0.189,0.974,,1787592925944.6436,11.615,-15.68,3.26,0.3773,1787592925946.6558,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.694,0.22,0.199,0.993,,1787592925980.1252,11.965,-15.52,3.2,0.3574,1787592925980.1252,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.687,0.219,0.23,1.0,,1787592926022.2605,13.05,-14.96,3.14,0.35,1787592926022.2605,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.684,0.219,0.248,1.0,,1787592926044.7666,13.68,-14.72,3.14,0.35,1787592926045.782,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.679,0.223,0.269,1.0,,1787592926201.6155,14.415,-14.32,3.38,0.35,1787592926203.7405,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.651,0.267,0.389,1.0,,1787592926245.6353,18.615,-12.08,6.02,0.35,1787592926246.6377,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.647,0.273,0.403,1.0,,1787592926286.0083,19.105,-11.76,6.38,0.35,1787592926286.0083,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,N3
