t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.491,0.306,0.723,1.0,,1787653994792.3303,30.305,0.72,8.36,0.35,1787653994792.3303,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.491,0.304,0.722,1.0,,1787653994821.682,30.27,0.72,8.24,0.35,1787653994823.682,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.491,0.302,0.721,1.0,,1787653994848.3364,30.235,0.72,8.12,0.35,1787653994848.3364,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.493,0.298,0.718,1.0,,1787653994903.4578,30.13,0.56,7.88,0.35,1787653994903.4578,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.494,0.297,0.716,1.0,,1787653994931.967,30.06,0.48,7.82,0.35,1787653994931.967,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.501,0.294,0.71,1.0,,1787653994987.8203,29.85,-0.08,7.64,0.35,1787653994989.833,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.504,0.293,0.708,1.0,,1787653995031.276,29.78,-0.32,7.58,0.35,1787653995033.1218,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.506,0.292,0.706,1.0,,1787653995070.8242,29.71,-0.48,7.52,0.35,1787653995073.687,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.508,0.29,0.704,1.0,,1787653995239.3325,29.64,-0.64,7.4,0.35,1787653995239.3325,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.511,0.287,0.7,1.0,,1787653995403.8125,29.5,-0.88,7.22,0.35,1787653995407.9102,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.524,0.277,0.665,1.0,,1787653995429.2388,28.275,-1.92,6.62,0.35,1787653995431.2952,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.525,0.275,0.663,1.0,,1787653995450.716,28.205,-2.0,6.5,0.35,1787653995451.8235,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.525,0.273,0.662,1.0,,1787653995477.284,28.17,-2.0,6.38,0.35,1787653995478.2344,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.525,0.272,0.661,1.0,,1787653995655.62,28.135,-2.0,6.32,0.35,1787653995655.62,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.521,0.246,0.659,1.0,,1787653995682.902,28.065,-1.68,4.76,0.35,1787653995682.902,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.521,0.239,0.659,1.0,,1787653995733.7727,28.065,-1.68,4.34,0.35,1787653995733.7727,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.521,0.239,0.658,1.0,,1787653995767.3062,28.03,-1.68,4.34,0.35,1787653995767.3062,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.521,0.239,0.658,1.0,,1787653995795.4382,28.03,-1.68,4.34,0.35,1787653995796.9243,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.522,0.239,0.657,1.0,,1787653995839.3914,27.995,-1.76,4.34,0.35,1787653995839.3914,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.523,0.239,0.657,1.0,,1787653995876.9873,27.995,-1.84,4.34,0.35,1787653995876.9873,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.524,0.239,0.658,1.0,,1787653995908.1963,28.03,-1.92,4.34,0.35,1787653995908.1963,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.525,0.24,0.658,1.0,,1787653995934.8596,28.03,-2.0,4.4,0.35,1787653995934.8596,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.526,0.24,0.658,1.0,,1787653995955.0686,28.03,-2.08,4.4,0.35,1787653995955.0686,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.527,0.24,0.658,1.0,,1787653995991.1543,28.03,-2.16,4.4,0.35,1787653995991.1543,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.528,0.24,0.659,1.0,,1787653996043.8965,28.065,-2.24,4.4,0.35,1787653996043.8965,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.529,0.238,0.659,1.0,,1787653996074.3052,28.065,-2.32,4.28,0.35,1787653996076.0637,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.529,0.237,0.659,1.0,,1787653996101.5493,28.065,-2.32,4.22,0.35,1787653996101.5493,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.53,0.234,0.658,1.0,,1787653996143.7915,28.03,-2.4,4.04,0.35,1787653996145.4202,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.531,0.233,0.659,1.0,,1787653996185.4111,28.065,-2.48,3.98,0.35,1787653996185.4111,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.532,0.23,0.659,1.0,,1787653996232.2092,28.065,-2.56,3.8,0.35,1787653996236.8184,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.532,0.228,0.66,1.0,,1787653996269.4778,28.1,-2.56,3.68,0.35,1787653996269.4778,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.532,0.224,0.666,1.0,,1787653996325.291,28.31,-2.56,3.44,0.35,1787653996326.6362,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.532,0.222,0.672,1.0,,1787653996371.8806,28.52,-2.56,3.32,0.35,1787653996371.8806,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.532,0.222,0.676,1.0,,1787653996407.9453,28.66,-2.56,3.32,0.35,1787653996407.9453,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.532,0.22,0.681,1.0,,1787653996456.1082,28.835,-2.56,3.2,0.35,1787653996456.1082,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.533,0.22,0.684,1.0,,1787653996492.9883,28.94,-2.64,3.2,0.35,1787653996492.9883,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.534,0.218,0.685,1.0,,1787653996649.9873,28.975,-2.72,3.08,0.35,1787653996649.9873,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.539,0.211,0.694,1.0,,1787653996681.2405,29.29,-3.12,2.66,0.35,1787653996683.0762,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.54,0.21,0.694,1.0,,1787653996704.2644,29.29,-3.2,2.6,0.35,1787653996704.8682,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.541,0.21,0.693,1.0,,1787653996740.476,29.255,-3.28,2.6,0.35,1787653996742.2278,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.542,0.211,0.692,1.0,,1787653996772.2317,29.22,-3.36,2.66,0.35,1787653996772.2317,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.542,0.211,0.692,1.0,,1787653996793.704,29.22,-3.36,2.66,0.35,1787653996793.704,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.543,0.211,0.692,1.0,,1787653996851.8206,29.22,-3.44,2.66,0.35,1787653996852.5552,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.544,0.212,0.693,1.0,,1787653996909.4707,29.255,-3.52,2.72,0.35,1787653996911.4795,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.544,0.212,0.693,1.0,,1787653996939.912,29.255,-3.52,2.72,0.35,1787653996939.912,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.545,0.213,0.693,1.0,,1787653996983.7976,29.255,-3.6,2.78,0.35,1787653996984.8289,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.546,0.213,0.693,1.0,,1787653997033.1724,29.255,-3.68,2.78,0.35,1787653997034.4146,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.547,0.211,0.692,1.0,,1787653997078.8716,29.22,-3.76,2.66,0.35,1787653997080.8804,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.548,0.211,0.691,1.0,,1787653997116.9958,29.185,-3.84,2.66,0.35,1787653997116.9958,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.549,0.21,0.69,1.0,,1787653997144.793,29.15,-3.92,2.6,0.35,1787653997146.806,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.55,0.208,0.688,1.0,,1787653997201.4185,29.08,-4.0,2.48,0.35,1787653997201.4185,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.551,0.207,0.687,1.0,,1787653997246.3909,29.045,-4.08,2.42,0.35,1787653997248.4014,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.551,0.207,0.687,1.0,,1787653997284.2017,29.045,-4.08,2.42,0.35,1787653997284.2017,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.552,0.207,0.687,1.0,,1787653997312.174,29.045,-4.16,2.42,0.35,1787653997314.1855,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
,0.552,0.207,0.687,1.0,,1787653997332.608,29.045,-4.16,2.42,0.35,1787653997332.608,False,,,2,OP1,C3_WIFI_CARGA_ALTA,medio
