t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.284,0.016,0.817,1.0,,1787596337069.2166,33.595,17.28,-9.04,0.35,1787596337071.0364,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.284,0.015,0.817,1.0,,1787596337096.7915,33.595,17.28,-9.1,0.35,1787596337096.7915,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.285,0.014,0.817,1.0,,1787596337124.6062,33.595,17.2,-9.16,0.35,1787596337124.6062,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.285,0.013,0.817,1.0,,1787596337153.217,33.595,17.2,-9.22,0.35,1787596337153.217,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.285,0.012,0.816,1.0,,1787596337181.475,33.56,17.2,-9.28,0.35,1787596337182.5903,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.285,0.01,0.813,1.0,,1787596337231.5032,33.455,17.2,-9.4,0.35,1787596337231.5032,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.285,0.009,0.811,1.0,,1787596337263.9453,33.385,17.2,-9.46,0.35,1787596337263.9453,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.008,0.807,1.0,,1787596337291.2507,33.245,17.12,-9.52,0.35,1787596337291.2507,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.007,0.801,1.0,,1787596337319.4749,33.035,17.12,-9.58,0.35,1787596337321.4912,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.005,0.797,1.0,,1787596337346.931,32.895,17.12,-9.7,0.35,1787596337346.931,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.006,0.793,1.0,,1787596337396.8691,32.755,17.12,-9.64,0.35,1787596337396.8691,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.006,0.792,1.0,,1787596337431.0413,32.72,17.12,-9.64,0.35,1787596337431.0413,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.007,0.79,1.0,,1787596337451.1577,32.65,17.12,-9.58,0.35,1787596337461.2864,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.286,0.007,0.789,1.0,,1787596337481.7112,32.615,17.12,-9.58,0.35,1787596337481.7112,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.287,0.008,0.787,1.0,,1787596337506.6426,32.545,17.04,-9.52,0.35,1787596337517.388,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.288,0.008,0.785,1.0,,1787596337543.4255,32.475,16.96,-9.52,0.35,1787596337543.4255,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.288,0.008,0.783,1.0,,1787596337570.2822,32.405,16.96,-9.52,0.35,1787596337571.424,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.289,0.008,0.782,1.0,,1787596337597.217,32.37,16.88,-9.52,0.35,1787596337597.217,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.289,0.008,0.782,1.0,,1787596337617.9568,32.37,16.88,-9.52,0.35,1787596337629.0095,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.29,0.008,0.781,1.0,,1787596337648.5562,32.335,16.8,-9.52,0.35,1787596337648.5562,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.291,0.008,0.78,1.0,,1787596337680.859,32.3,16.72,-9.52,0.35,1787596337680.859,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.292,0.008,0.778,1.0,,1787596337733.2,32.23,16.64,-9.52,0.35,1787596337733.2,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.292,0.008,0.777,1.0,,1787596337765.87,32.195,16.64,-9.52,0.35,1787596337765.87,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.293,0.007,0.773,1.0,,1787596337815.844,32.055,16.56,-9.58,0.35,1787596337815.844,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.293,0.007,0.77,1.0,,1787596337850.5415,31.95,16.56,-9.58,0.35,1787596337852.5603,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.293,0.007,0.767,1.0,,1787596337870.646,31.845,16.56,-9.58,0.35,1787596337870.646,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.294,0.006,0.766,1.0,,1787596337896.9548,31.81,16.48,-9.64,0.35,1787596337907.4922,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.294,0.006,0.765,1.0,,1787596337926.286,31.775,16.48,-9.64,0.35,1787596337926.286,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.295,0.006,0.764,1.0,,1787596337959.1174,31.74,16.4,-9.64,0.35,1787596337959.1174,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.295,0.006,0.763,1.0,,1787596337988.0662,31.705,16.4,-9.64,0.35,1787596337988.0662,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.295,0.006,0.762,1.0,,1787596338011.256,31.67,16.4,-9.64,0.35,1787596338018.749,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.006,0.76,1.0,,1787596338038.7112,31.6,16.32,-9.64,0.35,1787596338044.6875,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.005,0.757,1.0,,1787596338071.2532,31.495,16.32,-9.7,0.35,1787596338071.2532,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.005,0.752,1.0,,1787596338099.1604,31.32,16.32,-9.7,0.35,1787596338099.1604,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.005,0.749,1.0,,1787596338126.787,31.215,16.32,-9.7,0.35,1787596338126.787,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.006,0.747,1.0,,1787596338154.5627,31.145,16.32,-9.64,0.35,1787596338155.6333,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.008,0.744,1.0,,1787596338205.8298,31.04,16.32,-9.52,0.35,1787596338205.8298,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.008,0.743,1.0,,1787596338239.0027,31.005,16.32,-9.52,0.35,1787596338239.0027,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.009,0.742,1.0,,1787596338265.2622,30.97,16.32,-9.46,0.35,1787596338265.2622,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.01,0.742,1.0,,1787596338294.001,30.97,16.32,-9.4,0.35,1787596338294.001,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.296,0.01,0.741,1.0,,1787596338322.8386,30.935,16.32,-9.4,0.35,1787596338324.8508,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.297,0.011,0.741,1.0,,1787596338346.9316,30.935,16.24,-9.34,0.35,1787596338346.9316,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.297,0.011,0.741,1.0,,1787596338373.214,30.935,16.24,-9.34,0.35,1787596338373.214,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.297,0.011,0.741,1.0,,1787596338397.0083,30.935,16.24,-9.34,0.35,1787596338406.5146,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.298,0.011,0.74,1.0,,1787596338434.1206,30.9,16.16,-9.34,0.35,1787596338434.1206,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.298,0.011,0.741,1.0,,1787596338462.0198,30.935,16.16,-9.34,0.35,1787596338462.0198,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.299,0.013,0.74,1.0,,1787596338509.813,30.9,16.08,-9.22,0.35,1787596338520.1694,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.299,0.013,0.741,1.0,,1787596338546.0308,30.935,16.08,-9.22,0.35,1787596338546.0308,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.299,0.013,0.742,1.0,,1787596338570.6914,30.97,16.08,-9.22,0.35,1787596338570.6914,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.299,0.012,0.742,1.0,,1787596338599.9775,30.97,16.08,-9.28,0.35,1787596338599.9775,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.299,0.012,0.743,1.0,,1787596338629.222,31.005,16.08,-9.28,0.35,1787596338629.222,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.299,0.011,0.745,1.0,,1787596338677.4385,31.075,16.08,-9.34,0.35,1787596338677.4385,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.3,0.011,0.745,1.0,,1787596338709.35,31.075,16.0,-9.34,0.35,1787596338709.35,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.3,0.011,0.745,1.0,,1787596338737.0044,31.075,16.0,-9.34,0.35,1787596338737.0044,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.3,0.011,0.745,1.0,,1787596338768.3823,31.075,16.0,-9.34,0.35,1787596338768.3823,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.3,0.011,0.745,1.0,,1787596338797.083,31.075,16.0,-9.34,0.35,1787596338797.083,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.301,0.011,0.746,1.0,,1787596338822.018,31.11,15.92,-9.34,0.35,1787596338822.018,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.301,0.011,0.746,1.0,,1787596338846.954,31.11,15.92,-9.34,0.35,1787596338846.954,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.302,0.011,0.746,1.0,,1787596338878.0938,31.11,15.84,-9.34,0.35,1787596338878.0938,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.304,0.013,0.745,1.0,,1787596338907.9402,31.075,15.68,-9.22,0.35,1787596338907.9402,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.305,0.015,0.745,1.0,,1787596338933.6675,31.075,15.6,-9.1,0.35,1787596338935.673,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.305,0.016,0.745,1.0,,1787596338963.1355,31.075,15.6,-9.04,0.35,1787596338963.1355,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.307,0.017,0.744,1.0,,1787596339012.8,31.04,15.44,-8.98,0.35,1787596339012.8,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.308,0.017,0.745,1.0,,1787596339047.556,31.075,15.36,-8.98,0.35,1787596339047.556,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.309,0.017,0.745,1.0,,1787596339072.8467,31.075,15.28,-8.98,0.35,1787596339072.8467,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.311,0.016,0.746,1.0,,1787596339102.2764,31.11,15.12,-9.04,0.35,1787596339102.2764,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.312,0.015,0.747,1.0,,1787596339130.0044,31.145,15.04,-9.1,0.35,1787596339130.9954,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.313,0.015,0.749,1.0,,1787596339158.0742,31.215,14.96,-9.1,0.35,1787596339158.0742,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.314,0.015,0.749,1.0,,1787596339180.0093,31.215,14.88,-9.1,0.35,1787596339180.0093,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.315,0.014,0.75,1.0,,1787596339213.532,31.25,14.8,-9.16,0.35,1787596339213.532,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.316,0.013,0.751,1.0,,1787596339234.8804,31.285,14.72,-9.22,0.35,1787596339234.8804,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.318,0.011,0.754,1.0,,1787596339267.4072,31.39,14.56,-9.34,0.35,1787596339269.4197,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.319,0.009,0.755,1.0,,1787596339296.8354,31.425,14.48,-9.46,0.35,1787596339297.8464,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.32,0.008,0.755,1.0,,1787596339348.6765,31.425,14.4,-9.52,0.35,1787596339348.6765,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.321,0.007,0.756,1.0,,1787596339376.0176,31.46,14.32,-9.58,0.35,1787596339381.75,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.322,0.006,0.757,1.0,,1787596339408.913,31.495,14.24,-9.64,0.35,1787596339408.913,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.323,0.005,0.758,1.0,,1787596339436.1738,31.53,14.16,-9.7,0.35,1787596339436.1738,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.325,0.005,0.76,1.0,,1787596339463.6558,31.6,14.0,-9.7,0.35,1787596339463.6558,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.326,0.003,0.763,1.0,,1787596339517.5415,31.705,13.92,-9.82,0.35,1787596339517.5415,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.326,0.004,0.763,1.0,,1787596339546.3928,31.705,13.92,-9.76,0.35,1787596339546.3928,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.326,0.004,0.764,1.0,,1787596339569.7434,31.74,13.92,-9.76,0.35,1787596339569.7434,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.327,0.004,0.765,1.0,,1787596339602.7666,31.775,13.84,-9.76,0.35,1787596339602.7666,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.327,0.004,0.765,1.0,,1787596339631.9795,31.775,13.84,-9.76,0.35,1787596339634.1245,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
,0.328,0.004,0.765,1.0,,1787596339659.5205,31.775,13.76,-9.76,0.35,1787596339659.5205,False,,,5,OP1,C1_WIFI_SIN_CARGA,N3
