t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.231,0.129,0.786,1.0,,1787653835351.3196,32.51,21.52,-2.26,0.35,1787653835351.3196,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.13,0.785,1.0,,1787653835382.5486,32.475,21.6,-2.2,0.35,1787653835382.5486,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.13,0.784,1.0,,1787653835404.2976,32.44,21.6,-2.2,0.35,1787653835406.139,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.13,0.783,1.0,,1787653835437.4448,32.405,21.6,-2.2,0.35,1787653835437.4448,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.13,0.783,1.0,,1787653835468.1724,32.405,21.6,-2.2,0.35,1787653835468.1724,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.131,0.782,1.0,,1787653835494.1736,32.37,21.6,-2.14,0.35,1787653835496.3752,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.131,0.781,1.0,,1787653835519.8398,32.335,21.6,-2.14,0.35,1787653835519.8398,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.131,0.78,1.0,,1787653835551.4478,32.3,21.6,-2.14,0.35,1787653835551.4478,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.132,0.779,1.0,,1787653835571.5845,32.265,21.6,-2.08,0.35,1787653835571.5845,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.132,0.778,1.0,,1787653835605.1309,32.23,21.6,-2.08,0.35,1787653835605.1309,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.132,0.778,1.0,,1787653835634.925,32.23,21.6,-2.08,0.35,1787653835634.925,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.132,0.778,1.0,,1787653835663.3523,32.23,21.6,-2.08,0.35,1787653835663.3523,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.132,0.778,1.0,,1787653835686.8855,32.23,21.6,-2.08,0.35,1787653835686.8855,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.23,0.133,0.778,1.0,,1787653835740.0186,32.23,21.6,-2.02,0.35,1787653835740.0186,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.229,0.134,0.777,1.0,,1787653835767.9695,32.195,21.68,-1.96,0.35,1787653835767.9695,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.229,0.136,0.775,1.0,,1787653835802.3137,32.125,21.68,-1.84,0.35,1787653835802.3137,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.228,0.138,0.773,1.0,,1787653835826.768,32.055,21.76,-1.72,0.35,1787653835826.768,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.228,0.139,0.772,1.0,,1787653835851.2996,32.02,21.76,-1.66,0.35,1787653835851.2996,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
,0.227,0.139,0.772,1.0,,1787653835873.2854,32.02,21.84,-1.66,0.35,1787653835873.2854,False,,,5,OP1,C3_WIFI_CARGA_ALTA,N3
