t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.247,0.287,0.745,0.0,,1787593700936.888,31.075,20.24,7.22,1.4,1787593700937.8872,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.249,0.296,0.741,0.0,,1787593700976.7498,30.935,20.08,7.76,1.4,1787593700976.7498,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.258,0.314,0.728,0.0,,1787593701014.764,30.48,19.36,8.84,1.4,1787593701014.764,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.262,0.324,0.722,0.0,,1787593701044.2598,30.27,19.04,9.44,1.4,1787593701045.6592,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.266,0.331,0.719,0.0,,1787593701080.438,30.165,18.72,9.86,1.4,1787593701080.438,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.271,0.337,0.717,0.0,,1787593701115.0884,30.095,18.32,10.22,1.4,1787593701115.6516,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.275,0.341,0.717,0.0,,1787593701141.6646,30.095,18.0,10.46,1.4,1787593701143.5237,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.277,0.347,0.709,0.0,,1787593701166.5408,29.815,17.84,10.82,1.4,1787593701171.1277,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.281,0.364,0.688,0.0,,1787593701213.8926,29.08,17.52,11.84,1.4,1787593701213.8926,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.285,0.373,0.683,0.0,,1787593701249.5005,28.905,17.2,12.38,1.4,1787593701249.5005,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.289,0.382,0.681,0.0,,1787593701273.579,28.835,16.88,12.92,1.4,1787593701273.984,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.293,0.39,0.681,0.0,,1787593701309.9944,28.835,16.56,13.4,1.4,1787593701309.9944,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.297,0.406,0.681,0.0,,1787593701349.578,28.835,16.24,14.36,1.4,1787593701349.578,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3,0.413,0.678,0.0,,1787593701372.843,28.73,16.0,14.78,1.4,1787593701372.843,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3,0.421,0.675,0.0,,1787593701418.1653,28.625,16.0,15.26,1.4,1787593701418.1653,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3,0.425,0.674,0.0,,1787593701449.553,28.59,16.0,15.5,1.4,1787593701449.553,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3,0.429,0.672,0.0,,1787593701472.744,28.52,16.0,15.74,1.4,1787593701475.1006,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3,0.434,0.669,0.0,,1787593701505.3047,28.415,16.0,16.04,1.4,1787593701505.3047,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.303,0.442,0.667,0.0,,1787593701556.6116,28.345,15.76,16.52,1.4,1787593701556.9805,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.305,0.448,0.663,0.0,,1787593701581.205,28.205,15.6,16.88,1.4,1787593701582.2034,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.31,0.455,0.659,0.0,,1787593701611.4155,28.065,15.2,17.3,1.4,1787593701611.4155,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.32,0.47,0.643,0.0,,1787593701653.8464,27.505,14.4,18.2,1.4,1787593701653.8464,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.326,0.479,0.632,0.0,,1787593701687.1477,27.12,13.92,18.74,1.4,1787593701687.1477,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.334,0.483,0.618,0.0,,1787593701720.8118,26.63,13.28,18.98,1.4,1787593701720.8118,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.343,0.484,0.602,0.0,,1787593701750.2026,26.07,12.56,19.04,1.4,1787593701750.2026,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.349,0.484,0.589,0.0,,1787593701777.5627,25.615,12.08,19.04,1.4,1787593701777.5627,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.356,0.483,0.568,0.0,,1787593701811.224,24.88,11.52,18.98,1.4,1787593701812.1191,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.367,0.481,0.544,0.0,,1787593701856.334,24.04,10.64,18.86,1.4,1787593701856.334,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.373,0.476,0.539,0.0,,1787593701878.1897,23.865,10.16,18.56,1.4,1787593701880.1868,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.379,0.471,0.536,0.0,,1787593701922.1255,23.76,9.68,18.26,1.4,1787593701922.1255,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.385,0.467,0.534,0.0,,1787593701947.8606,23.69,9.2,18.02,1.4,1787593701949.871,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.389,0.464,0.531,0.0,,1787593701976.6597,23.585,8.88,17.84,1.4,1787593701978.226,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.397,0.462,0.523,0.0,,1787593702023.0957,23.305,8.24,17.72,1.4,1787593702023.0957,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.401,0.461,0.522,0.0,,1787593702050.547,23.27,7.92,17.66,1.4,1787593702050.547,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.406,0.459,0.521,0.0,,1787593702081.748,23.235,7.52,17.54,1.4,1787593702082.6929,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.411,0.457,0.519,0.0,,1787593702115.6716,23.165,7.12,17.42,1.4,1787593702115.6716,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.421,0.45,0.517,0.0,,1787593702163.5632,23.095,6.32,17.0,1.4,1787593702175.6868,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.428,0.446,0.515,0.0,,1787593702224.5444,23.025,5.76,16.76,1.4,1787593702224.5444,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.431,0.445,0.516,0.0,,1787593702278.877,23.06,5.52,16.7,1.4,1787593702280.89,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.435,0.442,0.517,0.0,,1787593702324.4795,23.095,5.2,16.52,1.4,1787593702324.4795,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.437,0.441,0.517,0.0,,1787593702358.8389,23.095,5.04,16.46,1.4,1787593702358.8389,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.439,0.439,0.517,0.0,,1787593702380.769,23.095,4.88,16.34,1.4,1787593702380.769,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.441,0.438,0.515,0.0,,1787593702406.6008,23.025,4.72,16.28,1.4,1787593702406.6008,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.445,0.436,0.511,0.0,,1787593702450.5642,22.885,4.4,16.16,1.4,1787593702450.5642,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.454,0.432,0.495,0.0,,1787593702482.527,22.325,3.68,15.92,1.4,1787593702484.5266,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.46,0.43,0.49,0.0,,1787593702527.594,22.15,3.2,15.8,1.4,1787593702527.594,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.464,0.427,0.484,0.0,,1787593702560.144,21.94,2.88,15.62,1.4,1787593702560.144,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.469,0.425,0.48,0.0,,1787593702583.2625,21.8,2.48,15.5,1.4,1787593702583.2625,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.473,0.424,0.475,0.0,,1787593702617.729,21.625,2.16,15.44,1.4,1787593702617.729,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.482,0.421,0.469,0.0,,1787593702665.121,21.415,1.44,15.26,1.4,1787593702665.121,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.489,0.419,0.458,0.0,,1787593702729.8755,21.03,0.88,15.14,1.4,1787593702729.8755,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.492,0.418,0.453,0.0,,1787593702758.525,20.855,0.64,15.08,1.4,1787593702758.525,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.496,0.416,0.447,0.0,,1787593702783.1345,20.645,0.32,14.96,1.4,1787593702785.662,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.501,0.412,0.44,0.0,,1787593702829.4272,20.4,-0.08,14.72,1.4,1787593702829.4272,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.504,0.409,0.436,0.0,,1787593702862.606,20.26,-0.32,14.54,1.4,1787593702862.606,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.505,0.408,0.433,0.0,,1787593702886.1409,20.155,-0.4,14.48,1.4,1787593702887.1433,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.507,0.407,0.429,0.0,,1787593702921.654,20.015,-0.56,14.42,1.4,1787593702921.654,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.508,0.406,0.424,0.0,,1787593702952.0916,19.84,-0.64,14.36,1.4,1787593702953.397,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.512,0.404,0.419,0.0,,1787593702997.0293,19.665,-0.96,14.24,1.4,1787593702997.0293,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.514,0.403,0.416,0.0,,1787593703020.7273,19.56,-1.12,14.18,1.4,1787593703022.7417,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.516,0.402,0.413,0.0,,1787593703064.5305,19.455,-1.28,14.12,1.4,1787593703064.5305,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.518,0.401,0.411,0.0,,1787593703091.514,19.385,-1.44,14.06,1.4,1787593703091.514,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.52,0.4,0.409,0.0,,1787593703117.7522,19.315,-1.6,14.0,1.4,1787593703121.378,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.525,0.4,0.401,0.0,,1787593703161.6987,19.035,-2.0,14.0,1.4,1787593703162.7,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.527,0.401,0.396,0.0,,1787593703199.0276,18.86,-2.16,14.06,1.4,1787593703199.0276,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.528,0.402,0.393,0.0,,1787593703229.4478,18.755,-2.24,14.12,1.4,1787593703229.4478,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.53,0.404,0.39,0.0,,1787593703253.074,18.65,-2.4,14.24,1.4,1787593703254.837,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.533,0.405,0.387,0.0,,1787593703288.657,18.545,-2.64,14.3,1.4,1787593703288.657,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.534,0.406,0.387,0.0,,1787593703333.362,18.545,-2.72,14.36,1.4,1787593703333.362,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.535,0.406,0.388,0.0,,1787593703354.817,18.58,-2.8,14.36,1.4,1787593703354.817,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.537,0.406,0.391,0.0,,1787593703397.0913,18.685,-2.96,14.36,1.4,1787593703399.1155,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.539,0.406,0.397,0.0,,1787593703426.683,18.895,-3.12,14.36,1.4,1787593703426.683,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.543,0.404,0.408,0.0,,1787593703575.1917,19.28,-3.44,14.24,1.4,1787593703575.1917,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.563,0.404,0.445,0.0,,1787593703607.88,20.575,-5.04,14.24,1.4,1787593703607.88,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.565,0.405,0.452,0.0,,1787593703636.0718,20.82,-5.2,14.3,1.4,1787593703636.0718,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.567,0.406,0.461,0.0,,1787593703659.979,21.135,-5.36,14.36,1.4,1787593703659.979,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.57,0.408,0.473,0.0,,1787593703699.8262,21.555,-5.6,14.48,1.4,1787593703700.8245,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.578,0.408,0.505,0.0,,1787593703732.6953,22.675,-6.24,14.48,1.4,1787593703732.6953,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.582,0.408,0.525,0.0,,1787593703758.2007,23.375,-6.56,14.48,1.4,1787593703760.389,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.587,0.409,0.538,0.0,,1787593703792.0808,23.83,-6.96,14.54,1.4,1787593703792.0808,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.588,0.41,0.537,0.0,,1787593703838.843,23.795,-7.04,14.6,1.4,1787593703838.843,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.589,0.412,0.535,0.0,,1787593703861.0967,23.725,-7.12,14.72,1.4,1787593703861.0967,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.591,0.414,0.533,0.0,,1787593703899.3074,23.655,-7.28,14.84,1.4,1787593703899.3074,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.593,0.418,0.526,0.0,,1787593703937.717,23.41,-7.44,15.08,1.4,1787593703937.717,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.593,0.419,0.524,0.0,,1787593703969.3923,23.34,-7.44,15.14,1.4,1787593703969.3923,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.594,0.419,0.52,0.0,,1787593704003.8225,23.2,-7.52,15.14,1.4,1787593704003.8225,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.595,0.419,0.514,0.0,,1787593704036.441,22.99,-7.6,15.14,1.4,1787593704036.441,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.597,0.42,0.509,0.0,,1787593704060.7542,22.815,-7.76,15.2,1.4,1787593704061.3835,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.597,0.421,0.504,0.0,,1787593704096.8264,22.64,-7.76,15.26,1.4,1787593704098.6768,False,,,2,OP1,C2_WIFI_CARGA_MEDIA,medio
