t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.383,0.252,0.335,1.0,,1787593215120.2993,16.725,9.36,5.12,0.35,1787593215120.2993,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.385,0.253,0.331,1.0,,1787593215155.064,16.585,9.2,5.18,0.35,1787593215157.4214,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.389,0.258,0.317,1.0,,1787593215209.4182,16.095,8.88,5.48,0.35,1787593215210.3042,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.391,0.265,0.307,1.0,,1787593215249.2136,15.745,8.72,5.9,0.35,1787593215249.2136,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.392,0.268,0.305,1.0,,1787593215277.345,15.675,8.64,6.08,0.35,1787593215277.345,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.393,0.269,0.305,1.0,,1787593215319.9866,15.675,8.56,6.14,0.35,1787593215321.998,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.394,0.269,0.306,1.0,,1787593215376.5833,15.71,8.48,6.14,0.35,1787593215376.5833,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.395,0.27,0.306,1.0,,1787593215429.0078,15.71,8.4,6.2,0.35,1787593215430.3909,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.395,0.271,0.306,1.0,,1787593215458.1672,15.71,8.4,6.26,0.35,1787593215458.1672,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.395,0.272,0.303,1.0,,1787593215507.7825,15.605,8.4,6.32,0.35,1787593215507.7825,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.396,0.272,0.304,1.0,,1787593215546.981,15.64,8.32,6.32,0.35,1787593215548.0176,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.396,0.272,0.306,1.0,,1787593215573.4724,15.71,8.32,6.32,0.35,1787593215575.4626,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.397,0.272,0.312,1.0,,1787593215609.402,15.92,8.24,6.32,0.35,1787593215609.402,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.397,0.272,0.314,1.0,,1787593215646.8333,15.99,8.24,6.32,0.35,1787593215651.2583,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.397,0.272,0.316,1.0,,1787593215668.963,16.06,8.24,6.32,0.35,1787593215668.963,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.398,0.271,0.319,1.0,,1787593215710.4998,16.165,8.16,6.26,0.35,1787593215710.4998,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.4,0.271,0.326,1.0,,1787593215751.031,16.41,8.0,6.26,0.35,1787593215751.031,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.402,0.27,0.328,1.0,,1787593215776.6736,16.48,7.84,6.2,0.35,1787593215778.923,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.404,0.27,0.328,1.0,,1787593215811.2888,16.48,7.68,6.2,0.35,1787593215811.2888,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.409,0.27,0.326,1.0,,1787593215849.1694,16.41,7.28,6.2,0.35,1787593215851.1792,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.429,0.267,0.307,1.0,,1787593215892.0854,15.745,5.68,6.02,0.35,1787593215892.0854,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.438,0.267,0.294,1.0,,1787593215916.204,15.29,4.96,6.02,0.35,1787593215917.2073,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.444,0.269,0.289,1.0,,1787593215958.0352,15.115,4.48,6.14,0.35,1787593215958.0352,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.449,0.271,0.288,1.0,,1787593215987.741,15.08,4.08,6.26,0.35,1787593215987.741,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.456,0.271,0.288,1.0,,1787593216014.25,15.08,3.52,6.26,0.35,1787593216014.25,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.467,0.271,0.283,1.0,,1787593216068.3574,14.905,2.64,6.26,0.35,1787593216070.0288,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.474,0.271,0.274,1.0,,1787593216100.6145,14.59,2.08,6.26,0.35,1787593216101.6133,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.481,0.272,0.266,1.0,,1787593216126.3782,14.31,1.52,6.32,0.35,1787593216126.3782,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.487,0.274,0.258,1.0,,1787593216261.5713,14.03,1.04,6.44,0.35,1787593216261.5713,False,,,3,OP1,C2_WIFI_CARGA_MEDIA,N3
