t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.447,0.598,0.732,0.027,,1787595909593.667,30.62,4.24,25.88,1.3716,1787595909593.667,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.454,0.597,0.732,0.026,,1787595909623.4272,30.62,3.68,25.82,1.3727,1787595909623.4272,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.46,0.595,0.731,0.025,,1787595909647.171,30.585,3.2,25.7,1.3737,1787595909650.8845,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.466,0.592,0.728,0.026,,1787595909678.1433,30.48,2.72,25.52,1.3727,1787595909678.1433,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.469,0.588,0.728,0.026,,1787595909702.423,30.48,2.48,25.28,1.3727,1787595909702.423,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.473,0.583,0.728,0.026,,1787595909732.3855,30.48,2.16,24.98,1.3727,1787595909732.3855,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.477,0.578,0.728,0.024,,1787595909761.194,30.48,1.84,24.68,1.3748,1787595909761.194,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.483,0.573,0.726,0.024,,1787595909788.3386,30.41,1.36,24.38,1.3748,1787595909790.5232,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.488,0.57,0.725,0.025,,1787595909814.7417,30.375,0.96,24.2,1.3737,1787595909814.7417,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.496,0.568,0.725,0.031,,1787595909838.455,30.375,0.32,24.08,1.3674,1787595909846.7307,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.507,0.566,0.725,0.038,,1787595909871.4792,30.375,-0.56,23.96,1.3601,1787595909871.4792,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.515,0.564,0.726,0.039,,1787595909896.7808,30.41,-1.2,23.84,1.359,1787595909896.7808,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.523,0.562,0.726,0.039,,1787595909927.0637,30.41,-1.84,23.72,1.359,1787595909929.0725,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.531,0.559,0.726,0.039,,1787595909958.9636,30.41,-2.48,23.54,1.359,1787595909958.9636,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.546,0.55,0.721,0.036,,1787595910012.855,30.235,-3.68,23.0,1.3622,1787595910013.1824,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.553,0.545,0.718,0.034,,1787595910041.109,30.13,-4.24,22.7,1.3643,1787595910041.109,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.562,0.54,0.716,0.032,,1787595910066.682,30.06,-4.96,22.4,1.3664,1787595910066.682,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.571,0.535,0.717,0.031,,1787595910094.01,30.095,-5.68,22.1,1.3674,1787595910096.0222,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.579,0.53,0.72,0.03,,1787595910123.271,30.2,-6.32,21.8,1.3685,1787595910124.285,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.584,0.526,0.719,0.029,,1787595910147.9988,30.165,-6.72,21.56,1.3695,1787595910147.9988,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
,0.587,0.523,0.716,0.028,,1787595910173.1077,30.06,-6.96,21.38,1.3706,1787595910173.1077,False,,,5,OP1,C1_WIFI_SIN_CARGA,N1
