t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.287,0.075,1.0,1.0,,1787593375103.8042,40.0,17.04,-5.5,0.35,1787593375104.818,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.288,0.072,1.0,1.0,,1787593375157.4768,40.0,16.96,-5.68,0.35,1787593375159.4873,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.287,0.071,1.0,1.0,,1787593375186.6653,40.0,17.04,-5.74,0.35,1787593375187.6814,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.287,0.069,1.0,1.0,,1787593375220.6353,40.0,17.04,-5.86,0.35,1787593375220.6353,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.286,0.068,1.0,1.0,,1787593375270.407,40.0,17.12,-5.92,0.35,1787593375270.407,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.285,0.067,1.0,1.0,,1787593375297.5168,40.0,17.2,-5.98,0.35,1787593375299.5283,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.282,0.064,1.0,1.0,,1787593375344.976,40.0,17.44,-6.16,0.35,1787593375344.976,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.281,0.064,1.0,1.0,,1787593375381.566,40.0,17.52,-6.16,0.35,1787593375382.8962,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.276,0.064,1.0,1.0,,1787593375422.8774,40.0,17.92,-6.16,0.35,1787593375422.8774,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.274,0.064,1.0,1.0,,1787593375457.7205,40.0,18.08,-6.16,0.35,1787593375457.7205,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.273,0.064,1.0,1.0,,1787593375480.3066,40.0,18.16,-6.16,0.35,1787593375481.302,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.272,0.063,1.0,1.0,,1787593375519.569,40.0,18.24,-6.22,0.35,1787593375521.579,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.271,0.062,1.0,1.0,,1787593375575.8962,40.0,18.32,-6.28,0.35,1787593375575.8962,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.27,0.062,1.0,1.0,,1787593375605.142,40.0,18.4,-6.28,0.35,1787593375608.1624,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.269,0.061,1.0,1.0,,1787593375659.033,40.0,18.48,-6.34,0.35,1787593375659.033,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.267,0.061,1.0,1.0,,1787593375680.5876,40.0,18.64,-6.34,0.35,1787593375681.3567,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.263,0.061,1.0,1.0,,1787593375716.2842,40.0,18.96,-6.34,0.35,1787593375716.2842,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.253,0.06,1.0,1.0,,1787593375764.0967,40.0,19.76,-6.4,0.35,1787593375764.0967,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.244,0.062,1.0,1.0,,1787593375820.4397,40.0,20.48,-6.28,0.35,1787593375820.4397,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.24,0.064,1.0,1.0,,1787593375854.7683,40.0,20.8,-6.16,0.35,1787593375856.776,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.236,0.065,1.0,1.0,,1787593375877.1216,40.0,21.12,-6.1,0.35,1787593375877.1216,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.229,0.066,1.0,1.0,,1787593375926.496,40.0,21.68,-6.04,0.35,1787593375926.496,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
,0.226,0.066,1.0,1.0,,1787593375957.3928,40.0,21.92,-6.04,0.35,1787593375957.3928,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N3
