t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.291,0.27,0.799,1.0,,1787595696429.3655,32.965,16.72,6.2,0.35,1787595696429.3655,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.269,0.8,1.0,,1787595696460.1052,33.0,16.56,6.14,0.35,1787595696460.1052,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.27,0.8,1.0,,1787595696486.6814,33.0,16.64,6.2,0.35,1787595696486.6814,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.271,0.801,1.0,,1787595696517.8477,33.035,16.64,6.26,0.35,1787595696518.8723,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.273,0.801,1.0,,1787595696546.6982,33.035,16.64,6.38,0.35,1787595696546.6982,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.276,0.8,1.0,,1787595696571.2595,33.0,16.56,6.56,0.35,1787595696575.516,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.28,0.799,1.0,,1787595696600.6675,32.965,16.56,6.8,0.35,1787595696600.6675,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.282,0.799,1.0,,1787595696628.545,32.965,16.56,6.92,0.35,1787595696628.545,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.284,0.798,1.0,,1787595696655.2417,32.93,16.64,7.04,0.35,1787595696655.2417,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.286,0.798,1.0,,1787595696685.6492,32.93,16.56,7.16,0.35,1787595696685.6492,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.287,0.797,1.0,,1787595696713.8335,32.895,16.56,7.22,0.35,1787595696713.8335,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.289,0.795,1.0,,1787595696763.637,32.825,16.56,7.34,0.35,1787595696763.637,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.29,0.794,1.0,,1787595696796.7842,32.79,16.56,7.4,0.35,1787595696796.7842,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.291,0.793,1.0,,1787595696824.8503,32.755,16.56,7.46,0.35,1787595696824.8503,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.291,0.793,1.0,,1787595696852.0752,32.755,16.56,7.46,0.35,1787595696852.0752,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.291,0.793,1.0,,1787595696881.1963,32.755,16.64,7.46,0.35,1787595696882.2107,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.291,0.792,1.0,,1787595696908.346,32.72,16.64,7.46,0.35,1787595696908.346,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.291,0.792,1.0,,1787595696931.1255,32.72,16.56,7.46,0.35,1787595696931.1255,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.291,0.792,1.0,,1787595696964.3198,32.72,16.64,7.46,0.35,1787595696964.3198,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.29,0.792,1.0,,1787595696992.3298,32.72,16.64,7.4,0.35,1787595696992.3298,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.29,0.792,1.0,,1787595697018.8809,32.72,16.64,7.4,0.35,1787595697018.8809,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.29,0.792,1.0,,1787595697047.1875,32.72,16.64,7.4,0.35,1787595697049.1987,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.288,0.792,1.0,,1787595697102.576,32.72,16.64,7.28,0.35,1787595697102.576,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.287,0.793,1.0,,1787595697129.62,32.755,16.64,7.22,0.35,1787595697131.783,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.291,0.283,0.793,1.0,,1787595697186.2402,32.755,16.72,6.98,0.35,1787595697186.2402,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.291,0.282,0.793,1.0,,1787595697213.1926,32.755,16.72,6.92,0.35,1787595697215.2024,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.291,0.282,0.793,1.0,,1787595697236.8457,32.755,16.72,6.92,0.35,1787595697236.8457,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.282,0.793,1.0,,1787595697264.2986,32.755,16.64,6.92,0.35,1787595697264.2986,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.281,0.793,1.0,,1787595697297.2612,32.755,16.64,6.86,0.35,1787595697297.2612,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.293,0.281,0.793,1.0,,1787595697318.544,32.755,16.56,6.86,0.35,1787595697318.544,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.294,0.28,0.793,1.0,,1787595697347.3782,32.755,16.48,6.8,0.35,1787595697347.3782,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.295,0.28,0.793,1.0,,1787595697375.499,32.755,16.4,6.8,0.35,1787595697383.5,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.297,0.281,0.793,1.0,,1787595697409.2405,32.755,16.24,6.86,0.35,1787595697409.2405,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.3,0.281,0.795,1.0,,1787595697434.87,32.825,16.0,6.86,0.35,1787595697434.87,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
,0.302,0.281,0.796,1.0,,1787595697460.6355,32.86,15.84,6.86,0.35,1787595697460.6355,False,,,3,OP1,C1_WIFI_SIN_CARGA,medio
