t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.5660,0.3060,0.3110,0.9270,,1787653425332.4531,15.8850,-5.2800,8.3600,0.4266,1787653425354.9478,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5660,0.3070,0.3120,0.9240,,1787653425363.2102,15.9200,-5.2800,8.4200,0.4298,1787653425365.2759,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5660,0.3060,0.3120,0.9200,,1787653425391.4070,15.9200,-5.2800,8.3600,0.4340,1787653425394.3955,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5650,0.3070,0.3120,0.9160,,1787653425418.1758,15.9200,-5.2000,8.4200,0.4382,1787653425418.1758,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5650,0.3070,0.3110,0.9130,,1787653425439.7881,15.8850,-5.2000,8.4200,0.4414,1787653425450.1814,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3080,0.3110,0.9090,,1787653425469.1909,15.8850,-5.1200,8.4800,0.4456,1787653425469.1909,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3080,0.3100,0.9080,,1787653425502.1636,15.8500,-5.1200,8.4800,0.4466,1787653425504.7485,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3080,0.3100,0.9060,,1787653425526.9746,15.8500,-5.1200,8.4800,0.4487,1787653425526.9746,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3080,0.3100,0.9050,,1787653425552.8274,15.8500,-5.1200,8.4800,0.4498,1787653425561.7625,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3080,0.3100,0.9040,,1787653425580.7468,15.8500,-5.1200,8.4800,0.4508,1787653425580.7468,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3080,0.3100,0.9040,,1787653425613.9729,15.8500,-5.1200,8.4800,0.4508,1787653425616.3494,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5640,0.3070,0.3100,0.9040,,1787653425661.8059,15.8500,-5.1200,8.4200,0.4508,1787653425661.8059,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3090,0.9030,,1787653425694.2065,15.8150,-5.0400,8.4200,0.4519,1787653425694.2065,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3090,0.9020,,1787653425719.9575,15.8150,-5.0400,8.4200,0.4529,1787653425719.9575,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3090,0.9020,,1787653425751.5520,15.8150,-5.0400,8.4200,0.4529,1787653425751.5520,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3090,0.9000,,1787653425780.3455,15.8150,-5.0400,8.4200,0.4550,1787653425780.3455,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3100,0.8980,,1787653425805.3257,15.8500,-5.0400,8.4200,0.4571,1787653425810.2134,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3100,0.8970,,1787653425827.5083,15.8500,-5.0400,8.4200,0.4582,1787653425827.5083,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3070,0.3100,0.8960,,1787653425864.9026,15.8500,-5.0400,8.4200,0.4592,1787653425864.9026,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3060,0.3100,0.8960,,1787653425888.3745,15.8500,-5.0400,8.3600,0.4592,1787653425888.3745,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3060,0.3100,0.8980,,1787653425920.4250,15.8500,-5.0400,8.3600,0.4571,1787653425920.4250,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3060,0.3090,0.9000,,1787653425947.9500,15.8150,-5.0400,8.3600,0.4550,1787653425947.9500,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3060,0.3100,0.9010,,1787653425972.5754,15.8500,-5.0400,8.3600,0.4540,1787653425978.6506,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5630,0.3060,0.3100,0.9030,,1787653426001.7471,15.8500,-5.0400,8.3600,0.4519,1787653426001.7471,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5620,0.3060,0.3110,0.9050,,1787653426029.2534,15.8850,-4.9600,8.3600,0.4498,1787653426029.2534,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5610,0.3060,0.3110,0.9040,,1787653426053.4568,15.8850,-4.8800,8.3600,0.4508,1787653426053.4568,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5600,0.3070,0.3110,0.9010,,1787653426086.1960,15.8850,-4.8000,8.4200,0.4540,1787653426086.1960,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5570,0.3090,0.3100,0.8960,,1787653426116.6038,15.8500,-4.5600,8.5400,0.4592,1787653426116.6038,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5440,0.3160,0.3110,0.8860,,1787653426164.6311,15.8850,-3.5200,8.9600,0.4697,1787653426164.6311,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5370,0.3200,0.3130,0.8810,,1787653426196.4746,15.9550,-2.9600,9.2000,0.4750,1787653426196.4746,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5130,0.3260,0.3240,0.8770,,1787653426223.2920,16.3400,-1.0400,9.5600,0.4792,1787653426228.9094,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4840,0.3300,0.3270,0.8750,,1787653426254.4353,16.4450,1.2800,9.8000,0.4813,1787653426254.4353,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4570,0.3380,0.3220,0.8720,,1787653426282.6865,16.2700,3.4400,10.2800,0.4844,1787653426283.6843,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4280,0.3510,0.3130,0.8660,,1787653426332.4609,15.9550,5.7600,11.0600,0.4907,1787653426332.4609,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4270,0.3530,0.3130,0.8640,,1787653426365.2236,15.9550,5.8400,11.1800,0.4928,1787653426365.2236,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4330,0.3550,0.3160,0.8620,,1787653426390.3936,16.0600,5.3600,11.3000,0.4949,1787653426390.3936,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4460,0.3620,0.3260,0.8600,,1787653426422.0798,16.4100,4.3200,11.7200,0.4970,1787653426422.0798,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4580,0.3650,0.3340,0.8600,,1787653426449.7747,16.6900,3.3600,11.9000,0.4970,1787653426450.4246,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4680,0.3670,0.3410,0.8600,,1787653426476.2781,16.9350,2.5600,12.0200,0.4970,1787653426476.2781,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4760,0.3690,0.3400,0.8540,,1787653426502.2842,16.9000,1.9200,12.1400,0.5033,1787653426502.2842,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4840,0.3680,0.3420,0.8490,,1787653426531.5081,16.9700,1.2800,12.0800,0.5086,1787653426531.5081,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4900,0.3660,0.3470,0.8450,,1787653426558.4233,17.1450,0.8000,11.9600,0.5128,1787653426558.4233,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4960,0.3620,0.3540,0.8430,,1787653426587.6584,17.3900,0.3200,11.7200,0.5149,1787653426589.6682,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4980,0.3590,0.3570,0.8430,,1787653426616.8215,17.4950,0.1600,11.5400,0.5149,1787653426616.8215,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5030,0.3560,0.3630,0.8420,,1787653426667.3652,17.7050,-0.2400,11.3600,0.5159,1787653426667.3652,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5030,0.3570,0.3650,0.8440,,1787653426693.1272,17.7750,-0.2400,11.4200,0.5138,1787653426700.6594,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5030,0.3600,0.3680,0.8460,,1787653426726.8584,17.8800,-0.2400,11.6000,0.5117,1787653426726.8584,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5030,0.3660,0.3720,0.8490,,1787653426755.8501,18.0200,-0.2400,11.9600,0.5086,1787653426755.8501,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5030,0.3790,0.3800,0.8540,,1787653426783.6660,18.3000,-0.2400,12.7400,0.5033,1787653426785.6897,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5020,0.3890,0.3900,0.8570,,1787653426812.8948,18.6500,-0.1600,13.3400,0.5002,1787653426812.8948,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5000,0.3970,0.4020,0.8590,,1787653426835.7952,19.0700,0.0000,13.8200,0.4981,1787653426835.7952,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.4950,0.4100,0.4080,0.8590,,1787653426862.1003,19.2800,0.4000,14.6000,0.4981,1787653426868.2117,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
