t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.284,0.222,0.831,0.012,,1787594217897.1013,34.085,17.28,3.32,1.3874,1787594217897.1013,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.284,0.222,0.83,0.012,,1787594217926.605,34.05,17.28,3.32,1.3874,1787594217928.6133,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.284,0.222,0.83,0.012,,1787594217953.2424,34.05,17.28,3.32,1.3874,1787594217953.9526,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.284,0.222,0.831,0.014,,1787594218002.6145,34.085,17.28,3.32,1.3853,1787594218003.131,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.285,0.222,0.831,0.015,,1787594218037.381,34.085,17.2,3.32,1.3842,1787594218038.396,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.286,0.223,0.83,0.017,,1787594218081.3284,34.05,17.12,3.38,1.3821,1787594218081.3284,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.287,0.224,0.83,0.018,,1787594218107.536,34.05,17.04,3.44,1.3811,1787594218108.6018,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.289,0.226,0.829,0.018,,1787594218149.042,34.015,16.88,3.56,1.3811,1787594218151.05,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.291,0.23,0.829,0.018,,1787594218178.5251,34.015,16.72,3.8,1.3811,1787594218179.2798,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.3,0.247,0.831,0.018,,1787594218211.7188,34.085,16.0,4.82,1.3811,1787594218211.7188,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.303,0.256,0.831,0.018,,1787594218260.4785,34.085,15.76,5.36,1.3811,1787594218260.4785,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.306,0.265,0.83,0.017,,1787594218287.8604,34.05,15.52,5.9,1.3821,1787594218289.874,False,,,4,OP1,C2_WIFI_CARGA_MEDIA,N1
