t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.281,0.406,0.612,1.0,,1787595536973.1172,26.42,17.52,14.36,0.35,1787595536973.1172,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.282,0.401,0.616,1.0,,1787595536999.8533,26.56,17.44,14.06,0.35,1787595536999.8533,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.283,0.397,0.619,1.0,,1787595537028.3496,26.665,17.36,13.82,0.35,1787595537029.3765,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.285,0.391,0.623,1.0,,1787595537075.619,26.805,17.2,13.46,0.35,1787595537075.619,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.287,0.388,0.624,1.0,,1787595537109.0527,26.84,17.04,13.28,0.35,1787595537109.0527,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.288,0.389,0.624,1.0,,1787595537136.0093,26.84,16.96,13.34,0.35,1787595537136.0093,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.289,0.389,0.624,1.0,,1787595537167.1543,26.84,16.88,13.34,0.35,1787595537167.1543,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.292,0.391,0.624,1.0,,1787595537193.915,26.84,16.64,13.46,0.35,1787595537196.9353,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.294,0.392,0.624,1.0,,1787595537223.0232,26.84,16.48,13.52,0.35,1787595537223.0232,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.296,0.394,0.626,1.0,,1787595537248.0825,26.91,16.32,13.64,0.35,1787595537248.0825,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.299,0.394,0.628,1.0,,1787595537275.2402,26.98,16.08,13.64,0.35,1787595537275.2402,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.303,0.393,0.631,1.0,,1787595537307.102,27.085,15.76,13.58,0.35,1787595537307.571,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.305,0.392,0.631,1.0,,1787595537333.1182,27.085,15.6,13.52,0.35,1787595537333.1182,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.308,0.391,0.632,1.0,,1787595537363.2964,27.12,15.36,13.46,0.35,1787595537364.391,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.312,0.389,0.631,1.0,,1787595537411.869,27.085,15.04,13.34,0.35,1787595537411.869,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.315,0.388,0.632,1.0,,1787595537445.4866,27.12,14.8,13.28,0.35,1787595537446.996,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.319,0.386,0.633,1.0,,1787595537469.286,27.155,14.48,13.16,0.35,1787595537469.286,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.322,0.384,0.634,1.0,,1787595537501.8408,27.19,14.24,13.04,0.35,1787595537501.8408,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.324,0.382,0.635,1.0,,1787595537530.4954,27.225,14.08,12.92,0.35,1787595537530.4954,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.325,0.381,0.637,1.0,,1787595537578.717,27.295,14.0,12.86,0.35,1787595537578.717,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.325,0.381,0.638,1.0,,1787595537611.9155,27.33,14.0,12.86,0.35,1787595537611.9155,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.325,0.38,0.64,1.0,,1787595537639.4658,27.4,14.0,12.8,0.35,1787595537639.4658,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.325,0.378,0.642,1.0,,1787595537667.4902,27.47,14.0,12.68,0.35,1787595537667.4902,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.325,0.378,0.645,1.0,,1787595537694.6013,27.575,14.0,12.68,0.35,1787595537694.6013,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.324,0.377,0.649,1.0,,1787595537721.7627,27.715,14.08,12.62,0.35,1787595537721.7627,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.323,0.377,0.653,1.0,,1787595537750.1873,27.855,14.16,12.62,0.35,1787595537750.1873,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.322,0.376,0.656,1.0,,1787595537779.5615,27.96,14.24,12.56,0.35,1787595537779.5615,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.321,0.375,0.66,1.0,,1787595537803.5205,28.1,14.32,12.5,0.35,1787595537803.5205,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.318,0.375,0.664,1.0,,1787595537835.5078,28.24,14.56,12.5,0.35,1787595537835.5078,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.316,0.374,0.668,1.0,,1787595537863.5105,28.38,14.72,12.44,0.35,1787595537864.5105,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.311,0.371,0.674,1.0,,1787595537913.5923,28.59,15.12,12.26,0.35,1787595537913.5923,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
,0.31,0.369,0.676,1.0,,1787595537946.8638,28.66,15.2,12.14,0.35,1787595537947.204,False,,,2,OP1,C1_WIFI_SIN_CARGA,medio
