t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.251,0.312,0.761,1.0,,1787594340759.3325,31.635,19.92,8.72,0.35,1787594340760.3408,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.251,0.309,0.765,1.0,,1787594340803.6255,31.775,19.92,8.54,0.35,1787594340803.6255,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.251,0.307,0.767,1.0,,1787594340869.5325,31.845,19.92,8.42,0.35,1787594340869.5325,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.252,0.306,0.769,1.0,,1787594340892.1846,31.915,19.84,8.36,0.35,1787594340892.1846,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.254,0.304,0.77,1.0,,1787594340920.243,31.95,19.68,8.24,0.35,1787594340920.243,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.254,0.303,0.77,1.0,,1787594341081.1274,31.95,19.68,8.18,0.35,1787594341081.1274,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.266,0.292,0.762,1.0,,1787594341117.3057,31.67,18.72,7.52,0.35,1787594341117.3057,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.269,0.291,0.758,1.0,,1787594341147.0168,31.53,18.48,7.46,0.35,1787594341147.0168,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.273,0.289,0.753,1.0,,1787594341200.9382,31.355,18.16,7.34,0.35,1787594341202.9458,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.275,0.288,0.752,1.0,,1787594341222.02,31.32,18.0,7.28,0.35,1787594341222.02,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.276,0.287,0.75,1.0,,1787594341262.2915,31.25,17.92,7.22,0.35,1787594341263.6318,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.277,0.286,0.747,1.0,,1787594341312.755,31.145,17.84,7.16,0.35,1787594341313.7532,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.278,0.284,0.745,1.0,,1787594341360.1013,31.075,17.76,7.04,0.35,1787594341360.1013,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.279,0.283,0.745,1.0,,1787594341396.964,31.075,17.68,6.98,0.35,1787594341396.964,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.279,0.282,0.745,1.0,,1787594341417.8845,31.075,17.68,6.92,0.35,1787594341417.8845,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.279,0.282,0.745,1.0,,1787594341447.6091,31.075,17.68,6.92,0.35,1787594341447.6091,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.279,0.282,0.746,1.0,,1787594341477.0708,31.11,17.68,6.92,0.35,1787594341477.0708,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.28,0.282,0.746,1.0,,1787594341511.6042,31.11,17.6,6.92,0.35,1787594341511.6042,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.281,0.282,0.747,1.0,,1787594341564.7517,31.145,17.52,6.92,0.35,1787594341564.7517,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.281,0.281,0.747,1.0,,1787594341586.2925,31.145,17.52,6.86,0.35,1787594341587.1152,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.282,0.281,0.747,1.0,,1787594341623.0923,31.145,17.44,6.86,0.35,1787594341623.0923,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.282,0.281,0.746,1.0,,1787594341679.592,31.11,17.44,6.86,0.35,1787594341681.602,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.282,0.281,0.743,1.0,,1787594341734.8862,31.005,17.44,6.86,0.35,1787594341735.3926,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.282,0.281,0.742,1.0,,1787594341762.5825,30.97,17.44,6.86,0.35,1787594341764.5967,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.283,0.28,0.737,1.0,,1787594341794.2832,30.795,17.36,6.8,0.35,1787594341794.2832,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.284,0.28,0.733,1.0,,1787594341844.5486,30.655,17.28,6.8,0.35,1787594341846.6145,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.284,0.279,0.732,1.0,,1787594341867.4734,30.62,17.28,6.74,0.35,1787594341867.4734,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.285,0.278,0.731,1.0,,1787594341898.9143,30.585,17.2,6.68,0.35,1787594341900.927,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.285,0.277,0.729,1.0,,1787594341921.1155,30.515,17.2,6.62,0.35,1787594341921.1155,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.286,0.275,0.727,1.0,,1787594341985.1328,30.445,17.12,6.5,0.35,1787594341985.1328,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.286,0.274,0.726,1.0,,1787594342014.342,30.41,17.12,6.44,0.35,1787594342014.342,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.286,0.272,0.721,1.0,,1787594342046.035,30.235,17.12,6.32,0.35,1787594342047.044,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.287,0.272,0.72,1.0,,1787594342079.0964,30.2,17.04,6.32,0.35,1787594342079.0964,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.288,0.271,0.72,1.0,,1787594342120.6267,30.2,16.96,6.26,0.35,1787594342120.6267,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.288,0.27,0.719,1.0,,1787594342145.723,30.165,16.96,6.2,0.35,1787594342145.723,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.289,0.27,0.719,1.0,,1787594342177.3884,30.165,16.88,6.2,0.35,1787594342177.3884,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.289,0.269,0.718,1.0,,1787594342200.6868,30.13,16.88,6.14,0.35,1787594342202.2725,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.29,0.267,0.717,1.0,,1787594342245.2952,30.095,16.8,6.02,0.35,1787594342246.8052,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.291,0.267,0.716,1.0,,1787594342288.7827,30.06,16.72,6.02,0.35,1787594342288.7827,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.291,0.266,0.716,1.0,,1787594342319.8286,30.06,16.72,5.96,0.35,1787594342319.8286,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.292,0.265,0.715,1.0,,1787594342346.251,30.025,16.64,5.9,0.35,1787594342347.4116,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.292,0.264,0.711,1.0,,1787594342397.3562,29.885,16.64,5.84,0.35,1787594342398.3835,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.293,0.263,0.708,1.0,,1787594342431.329,29.78,16.56,5.78,0.35,1787594342432.3948,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.294,0.261,0.7,1.0,,1787594342480.5178,29.5,16.48,5.66,0.35,1787594342481.187,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.295,0.26,0.698,1.0,,1787594342625.3733,29.43,16.4,5.6,0.35,1787594342625.3733,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.302,0.259,0.691,1.0,,1787594342721.7856,29.185,15.84,5.54,0.35,1787594342721.7856,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.31,0.259,0.69,1.0,,1787594342748.018,29.15,15.2,5.54,0.35,1787594342748.018,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.311,0.259,0.691,1.0,,1787594342788.181,29.185,15.12,5.54,0.35,1787594342788.181,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.316,0.256,0.697,1.0,,1787594342846.7983,29.395,14.72,5.36,0.35,1787594342846.7983,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.32,0.253,0.703,1.0,,1787594342891.4197,29.605,14.4,5.18,0.35,1787594342892.4194,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.323,0.25,0.711,1.0,,1787594342923.61,29.885,14.16,5.0,0.35,1787594342923.61,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.325,0.247,0.719,1.0,,1787594342949.735,30.165,14.0,4.82,0.35,1787594342950.243,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.327,0.243,0.727,1.0,,1787594342987.8696,30.445,13.84,4.58,0.35,1787594342987.8696,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.328,0.235,0.743,1.0,,1787594343032.923,31.005,13.76,4.1,0.35,1787594343032.923,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.328,0.23,0.749,1.0,,1787594343090.2366,31.215,13.76,3.8,0.35,1787594343090.2366,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
,0.328,0.229,0.751,1.0,,1787594343123.993,31.285,13.76,3.74,0.35,1787594343123.993,False,,,5,OP1,C2_WIFI_CARGA_MEDIA,N1
