t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.27,0.237,0.739,1.0,,1787654268620.0088,30.865,18.4,4.22,0.35,1787654268624.0286,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.27,0.236,0.74,1.0,,1787654268655.2915,30.9,18.4,4.16,0.35,1787654268655.2915,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.27,0.235,0.741,1.0,,1787654268676.454,30.935,18.4,4.1,0.35,1787654268677.8477,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.27,0.234,0.742,1.0,,1787654268711.6226,30.97,18.4,4.04,0.35,1787654268712.5293,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.27,0.234,0.742,1.0,,1787654268739.655,30.97,18.4,4.04,0.35,1787654268739.655,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.27,0.234,0.743,1.0,,1787654268789.4937,31.005,18.4,4.04,0.35,1787654268791.7295,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.271,0.234,0.743,1.0,,1787654268822.5457,31.005,18.32,4.04,0.35,1787654268824.0522,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.273,0.234,0.744,1.0,,1787654268879.2827,31.04,18.16,4.04,0.35,1787654268879.7354,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.275,0.234,0.744,1.0,,1787654268906.0754,31.04,18.0,4.04,0.35,1787654268906.0754,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.278,0.234,0.747,1.0,,1787654268959.558,31.145,17.76,4.04,0.35,1787654268960.7292,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.279,0.234,0.748,1.0,,1787654268989.0603,31.18,17.68,4.04,0.35,1787654268991.0686,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.28,0.234,0.748,1.0,,1787654269009.6638,31.18,17.6,4.04,0.35,1787654269009.6638,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.281,0.234,0.749,1.0,,1787654269045.0222,31.215,17.52,4.04,0.35,1787654269047.0388,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.282,0.233,0.75,1.0,,1787654269065.1191,31.25,17.44,3.98,0.35,1787654269066.186,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.282,0.233,0.751,1.0,,1787654269091.2627,31.285,17.44,3.98,0.35,1787654269091.2627,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.283,0.232,0.752,1.0,,1787654269128.4375,31.32,17.36,3.92,0.35,1787654269128.664,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.284,0.232,0.753,1.0,,1787654269158.442,31.355,17.28,3.92,0.35,1787654269158.442,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.285,0.231,0.754,1.0,,1787654269341.0469,31.39,17.2,3.86,0.35,1787654269342.381,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.289,0.229,0.763,1.0,,1787654269378.795,31.705,16.88,3.74,0.35,1787654269378.795,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.288,0.229,0.765,1.0,,1787654269426.2625,31.775,16.96,3.74,0.35,1787654269426.2625,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.288,0.229,0.766,1.0,,1787654269462.603,31.81,16.96,3.74,0.35,1787654269463.4236,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.288,0.229,0.766,1.0,,1787654269488.296,31.81,16.96,3.74,0.35,1787654269488.296,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.287,0.228,0.767,1.0,,1787654269510.0947,31.845,17.04,3.68,0.35,1787654269510.0947,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.287,0.228,0.767,1.0,,1787654269547.2942,31.845,17.04,3.68,0.35,1787654269547.2942,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.286,0.228,0.769,1.0,,1787654269595.464,31.915,17.12,3.68,0.35,1787654269597.4714,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.286,0.228,0.769,1.0,,1787654269628.6614,31.915,17.12,3.68,0.35,1787654269628.6614,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.286,0.228,0.771,1.0,,1787654269657.8103,31.985,17.12,3.68,0.35,1787654269659.822,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.286,0.228,0.773,1.0,,1787654269714.236,32.055,17.12,3.68,0.35,1787654269714.236,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.286,0.226,0.778,1.0,,1787654269930.1255,32.23,17.12,3.56,0.35,1787654269930.1255,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.288,0.225,0.787,1.0,,1787654269963.8784,32.545,16.96,3.5,0.35,1787654269963.8784,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.29,0.223,0.801,1.0,,1787654269993.4617,33.035,16.8,3.38,0.35,1787654269995.473,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.292,0.219,0.807,1.0,,1787654270035.449,33.245,16.64,3.14,0.35,1787654270037.108,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.292,0.216,0.81,1.0,,1787654270069.2148,33.35,16.64,2.96,0.35,1787654270071.8413,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.291,0.216,0.812,1.0,,1787654270098.5095,33.42,16.72,2.96,0.35,1787654270098.5095,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.291,0.216,0.813,1.0,,1787654270131.6526,33.455,16.72,2.96,0.35,1787654270133.662,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.291,0.216,0.814,1.0,,1787654270158.911,33.49,16.72,2.96,0.35,1787654270158.911,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.29,0.216,0.814,1.0,,1787654270183.3606,33.49,16.8,2.96,0.35,1787654270183.3606,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.29,0.216,0.815,1.0,,1787654270205.8762,33.525,16.8,2.96,0.35,1787654270206.1335,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.29,0.217,0.817,1.0,,1787654270239.4446,33.595,16.8,3.02,0.35,1787654270239.95,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.289,0.219,0.821,1.0,,1787654270265.4993,33.735,16.88,3.14,0.35,1787654270265.4993,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.288,0.221,0.824,1.0,,1787654270298.199,33.84,16.96,3.26,0.35,1787654270301.7148,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.288,0.223,0.827,1.0,,1787654270326.8435,33.945,16.96,3.38,0.35,1787654270326.8435,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
,0.287,0.225,0.829,1.0,,1787654270351.4028,34.015,17.04,3.5,0.35,1787654270352.449,False,,,5,OP1,C3_WIFI_CARGA_ALTA,medio
