t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.3940,0.4420,0.3460,0.6000,,1787347185217.9844,17.1100,8.4800,16.5200,0.8600,1787347185217.9844,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3890,0.4350,0.2990,0.5980,,1787347185340.5835,15.4650,8.8800,16.1000,0.8618,1787347185340.5835,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3910,0.4550,0.2670,0.5700,,1787347185453.3696,14.3450,8.7200,17.3000,0.8870,1787347185453.3696,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3940,0.4510,0.2650,0.5540,,1787347185630.8137,14.2750,8.4800,17.0600,0.9014,1787347185630.8137,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.3970,0.3810,0.2880,0.5690,,1787347185731.0740,15.0800,8.2400,12.8600,0.8879,1787347185731.0740,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4000,0.3550,0.2960,0.5780,,1787347185796.2339,15.3600,8.0000,11.3000,0.8798,1787347185796.9106,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4020,0.3480,0.2960,0.5830,,1787347185914.5325,15.3600,7.8400,10.8800,0.8753,1787347185916.2739,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4030,0.3340,0.2970,0.5940,,1787347186036.7253,15.3950,7.7600,10.0400,0.8654,1787347186036.7253,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4070,0.3230,0.3000,0.6040,,1787347186131.1614,15.5000,7.4400,9.3800,0.8564,1787347186131.1614,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4080,0.3170,0.3020,0.6110,,1787347186246.9443,15.5700,7.3600,9.0200,0.8501,1787347186248.7944,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4090,0.3000,0.3100,0.6340,,1787347186342.8967,15.8500,7.2800,8.0000,0.8294,1787347186342.8967,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
,0.4090,0.2910,0.3160,0.6450,,1787347186406.6646,16.0600,7.2800,7.4600,0.8195,1787347186408.6763,False,,,1,OP1,C2_WIFI_CARGA_MEDIA,medio
