t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.3400,0.3680,0.4980,0.8690,,1787350506371.2437,22.4300,12.8000,12.0800,0.6179,1787350506371.2437,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3410,0.3670,0.4980,0.8680,,1787350506401.0698,22.4300,12.7200,12.0200,0.6188,1787350506401.8425,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3410,0.3670,0.4980,0.8660,,1787350506435.5264,22.4300,12.7200,12.0200,0.6206,1787350506437.6169,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3410,0.3660,0.4980,0.8640,,1787350506465.1875,22.4300,12.7200,11.9600,0.6224,1787350506466.2004,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3410,0.3650,0.4990,0.8600,,1787350506513.9009,22.4650,12.7200,11.9000,0.6260,1787350506516.4126,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3420,0.3660,0.4990,0.8580,,1787350506543.8530,22.4650,12.6400,11.9600,0.6278,1787350506547.0842,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3420,0.3660,0.4980,0.8570,,1787350506564.0947,22.4300,12.6400,11.9600,0.6287,1787350506564.0947,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3430,0.3660,0.4970,0.8560,,1787350506601.5747,22.3950,12.5600,11.9600,0.6296,1787350506601.5747,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3440,0.3660,0.4970,0.8550,,1787350506629.4829,22.3950,12.4800,11.9600,0.6305,1787350506632.1174,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
,0.3450,0.3660,0.4960,0.8540,,1787350506649.7961,22.3600,12.4000,11.9600,0.6314,1787350506650.5789,False,,,1,OP1,C3_ETHERNET_CLUMSY_CARGA_ALTA,medio
