t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.5260,0.5130,0.4770,1.0000,,1787350050749.8230,21.6950,-2.0800,20.7800,0.5000,1787350050751.8337,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5270,0.5120,0.4760,1.0000,,1787350050772.5864,21.6600,-2.1600,20.7200,0.5000,1787350050772.5864,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5280,0.5120,0.4750,1.0000,,1787350050801.5508,21.6250,-2.2400,20.7200,0.5000,1787350050801.5508,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5280,0.5120,0.4750,1.0000,,1787350050825.1204,21.6250,-2.2400,20.7200,0.5000,1787350050826.1399,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5290,0.5130,0.4760,1.0000,,1787350050849.9561,21.6600,-2.3200,20.7800,0.5000,1787350050849.9561,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5300,0.5130,0.4760,1.0000,,1787350050888.6509,21.6600,-2.4000,20.7800,0.5000,1787350050888.6509,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5300,0.5130,0.4780,1.0000,,1787350050915.5925,21.7300,-2.4000,20.7800,0.5000,1787350050915.5925,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5310,0.5130,0.4810,1.0000,,1787350050940.3315,21.8350,-2.4800,20.7800,0.5000,1787350050940.3315,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5330,0.5130,0.4840,1.0000,,1787350051003.0945,21.9400,-2.6400,20.7800,0.5000,1787350051003.6096,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5330,0.5130,0.4860,1.0000,,1787350051059.4094,22.0100,-2.6400,20.7800,0.5000,1787350051061.4290,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5330,0.5110,0.4880,1.0000,,1787350051099.9131,22.0800,-2.6400,20.6600,0.5000,1787350051099.9131,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5330,0.5110,0.4880,1.0000,,1787350051142.1179,22.0800,-2.6400,20.6600,0.5000,1787350051143.7678,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5320,0.5100,0.4880,1.0000,,1787350051165.5845,22.0800,-2.5600,20.6000,0.5000,1787350051165.5845,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5310,0.5100,0.4890,1.0000,,1787350051195.6340,22.1150,-2.4800,20.6000,0.5000,1787350051197.6445,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5310,0.5100,0.4890,1.0000,,1787350051221.4019,22.1150,-2.4800,20.6000,0.5000,1787350051221.4019,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5300,0.5090,0.4890,1.0000,,1787350051249.4011,22.1150,-2.4000,20.5400,0.5000,1787350051253.5212,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
