t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.6400,0.3310,0.3500,0.8860,,1787346101048.7502,17.2500,-11.2000,9.8600,0.6026,1787346101056.5391,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.6030,0.3460,0.3090,0.8730,,1787346101103.2314,15.8150,-8.2400,10.7600,0.6143,1787346101105.1992,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5810,0.3520,0.2970,0.8350,,1787346101147.3350,15.3950,-6.4800,11.1200,0.6485,1787346101147.3350,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5800,0.3500,0.3030,0.8180,,1787346101174.7869,15.6050,-6.4000,11.0000,0.6638,1787346101174.7869,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.3470,0.3090,0.7980,,1787346101212.0991,15.8150,-6.2400,10.8200,0.6818,1787346101214.1882,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5800,0.3410,0.3210,0.7860,,1787346101243.7131,16.2350,-6.4000,10.4600,0.6926,1787346101243.7131,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5800,0.3250,0.3380,0.7920,,1787346101289.8867,16.8300,-6.4000,9.5000,0.6872,1787346101289.8867,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5750,0.3150,0.3460,0.8020,,1787346101314.8616,17.1100,-6.0000,8.9000,0.6782,1787346101314.8616,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5700,0.3070,0.3500,0.8060,,1787346101346.3474,17.2500,-5.6000,8.4200,0.6746,1787346101346.3474,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5660,0.2940,0.3540,0.8090,,1787346101396.1934,17.3900,-5.2800,7.6400,0.6719,1787346101396.1934,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5680,0.2910,0.3570,0.8110,,1787346101438.7090,17.4950,-5.4400,7.4600,0.6701,1787346101438.7090,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5720,0.2900,0.3580,0.8120,,1787346101462.1458,17.5300,-5.7600,7.4000,0.6692,1787346101462.1458,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.2920,0.3590,0.8140,,1787346101490.9141,17.5650,-6.2400,7.5200,0.6674,1787346101490.9141,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5890,0.2960,0.3580,0.8140,,1787346101561.3499,17.5300,-7.1200,7.7600,0.6674,1787346101566.2583,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5930,0.2970,0.3590,0.8110,,1787346101715.2715,17.5650,-7.4400,7.8200,0.6701,1787346101717.8223,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5900,0.3010,0.3610,0.8070,,1787346101767.0696,17.6350,-7.2000,8.0600,0.6737,1787346101767.0696,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5880,0.3020,0.3610,0.8080,,1787346101801.8438,17.6350,-7.0400,8.1200,0.6728,1787346101803.5444,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5850,0.3040,0.3620,0.8090,,1787346101855.2209,17.6700,-6.8000,8.2400,0.6719,1787346101855.2209,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5840,0.3050,0.3630,0.8090,,1787346101897.1826,17.7050,-6.7200,8.3000,0.6719,1787346101897.1826,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5840,0.3060,0.3650,0.8090,,1787346101920.5195,17.7750,-6.7200,8.3600,0.6719,1787346101920.5195,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5830,0.3060,0.3660,0.8080,,1787346101955.0803,17.8100,-6.6400,8.3600,0.6728,1787346101956.0952,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5820,0.3070,0.3670,0.8060,,1787346101989.4246,17.8450,-6.5600,8.4200,0.6746,1787346101989.4246,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.3070,0.3690,0.8020,,1787346102037.4900,17.9150,-6.2400,8.4200,0.6782,1787346102053.4246,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5720,0.3070,0.3730,0.8010,,1787346102098.6367,18.0550,-5.7600,8.4200,0.6791,1787346102098.6367,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5690,0.3060,0.3760,0.8010,,1787346102131.6667,18.1600,-5.5200,8.3600,0.6791,1787346102131.6667,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5670,0.3050,0.3780,0.8020,,1787346102155.8750,18.2300,-5.3600,8.3000,0.6782,1787346102155.8750,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5650,0.3040,0.3790,0.8030,,1787346102191.6362,18.2650,-5.2000,8.2400,0.6773,1787346102191.6362,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5630,0.3030,0.3830,0.8060,,1787346102231.5713,18.4050,-5.0400,8.1800,0.6746,1787346102231.5713,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5620,0.3030,0.3840,0.8080,,1787346102254.5244,18.4400,-4.9600,8.1800,0.6728,1787346102257.3298,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5610,0.3030,0.3850,0.8090,,1787346102301.3145,18.4750,-4.8800,8.1800,0.6719,1787346102301.3145,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5590,0.3040,0.3880,0.8090,,1787346102327.7434,18.5800,-4.7200,8.2400,0.6719,1787346102329.7542,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
