t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.5680,0.3040,0.3070,0.7780,,1787349954843.4727,15.7450,-5.4400,8.2400,0.6998,1787349954843.4727,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5690,0.3040,0.3090,0.7800,,1787349954870.5354,15.8150,-5.5200,8.2400,0.6980,1787349954871.8643,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5690,0.3040,0.3090,0.7820,,1787349954899.1196,15.8150,-5.5200,8.2400,0.6962,1787349954899.1196,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5700,0.3030,0.3100,0.7860,,1787349954946.7004,15.8500,-5.6000,8.1800,0.6926,1787349954947.8911,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5700,0.3020,0.3100,0.7880,,1787349954980.6770,15.8500,-5.6000,8.1200,0.6908,1787349954980.6770,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5700,0.3020,0.3110,0.7890,,1787349955006.8340,15.8850,-5.6000,8.1200,0.6899,1787349955007.1685,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5700,0.3020,0.3110,0.7890,,1787349955053.0999,15.8850,-5.6000,8.1200,0.6899,1787349955053.0999,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5690,0.3020,0.3110,0.7890,,1787349955083.8313,15.8850,-5.5200,8.1200,0.6899,1787349955083.8313,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5690,0.3010,0.3120,0.7890,,1787349955106.8923,15.9200,-5.5200,8.0600,0.6899,1787349955106.8923,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
,0.5690,0.3010,0.3120,0.7900,,1787349955141.8364,15.9200,-5.5200,8.0600,0.6890,1787349955141.8364,False,,,1,OP1,C3_WIFI_CARGA_ALTA,medio
