t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.5080,0.3310,0.5910,1.0000,,1787347347167.1265,25.6850,-0.6400,9.8600,0.5000,1787347347168.5999,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5100,0.3330,0.5680,1.0000,,1787347347676.9868,24.8800,-0.8000,9.9800,0.5000,1787347347676.9868,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5050,0.3450,0.4780,1.0000,,1787347347730.9114,21.7300,-0.4000,10.7000,0.5000,1787347347731.5103,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5160,0.3490,0.4520,1.0000,,1787347347831.8884,20.8200,-1.2800,10.9400,0.5000,1787347347831.8884,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5280,0.3460,0.4250,1.0000,,1787347348320.9199,19.8750,-2.2400,10.7600,0.5000,1787347348322.4333,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5390,0.3650,0.3480,1.0000,,1787347348357.2537,17.1800,-3.1200,11.9000,0.5000,1787347348358.2554,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5350,0.3700,0.3410,1.0000,,1787347348440.0977,16.9350,-2.8000,12.2000,0.5000,1787347348440.0977,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5300,0.3730,0.3350,1.0000,,1787347348542.0869,16.7250,-2.4000,12.3800,0.5000,1787347348542.0869,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5260,0.3770,0.3270,1.0000,,1787347348696.7034,16.4450,-2.0800,12.6200,0.5000,1787347348696.7034,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5260,0.3820,0.3140,1.0000,,1787347348807.9617,15.9900,-2.0800,12.9200,0.5000,1787347348809.7090,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5250,0.3880,0.3010,1.0000,,1787347348843.8411,15.5350,-2.0000,13.2800,0.5000,1787347348843.8411,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5230,0.3950,0.2920,1.0000,,1787347348955.4868,15.2200,-1.8400,13.7000,0.5000,1787347348956.4846,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5210,0.4050,0.2730,1.0000,,1787347349108.2078,14.5550,-1.6800,14.3000,0.5000,1787347349108.2078,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5210,0.4090,0.2550,1.0000,,1787347349193.0581,13.9250,-1.6800,14.5400,0.5000,1787347349193.0581,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5220,0.4110,0.2460,1.0000,,1787347349293.6775,13.6100,-1.7600,14.6600,0.5000,1787347349295.7009,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5240,0.4130,0.2400,1.0000,,1787347349361.5725,13.4000,-1.9200,14.7800,0.5000,1787347349361.5725,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5270,0.4190,0.2320,1.0000,,1787347349532.9045,13.1200,-2.1600,15.1400,0.5000,1787347349534.9871,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5270,0.4340,0.2210,1.0000,,1787347349634.2480,12.7350,-2.1600,16.0400,0.5000,1787347349636.4126,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5260,0.4440,0.2160,1.0000,,1787347349698.5112,12.5600,-2.0800,16.6400,0.5000,1787347349708.6853,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5250,0.4470,0.2180,1.0000,,1787347349808.9514,12.6300,-2.0000,16.8200,0.5000,1787347349808.9514,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5230,0.4460,0.2210,1.0000,,1787347349882.5781,12.7350,-1.8400,16.7600,0.5000,1787347349882.5781,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5200,0.4450,0.2270,1.0000,,1787347350001.2959,12.9450,-1.6000,16.7000,0.5000,1787347350009.6404,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5130,0.4450,0.2330,1.0000,,1787347350109.6919,13.1550,-1.0400,16.7000,0.5000,1787347350109.6919,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5090,0.4480,0.2400,1.0000,,1787347350235.3950,13.4000,-0.7200,16.8800,0.5000,1787347350236.4106,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5060,0.4500,0.2480,1.0000,,1787347350315.9949,13.6800,-0.4800,17.0000,0.5000,1787347350315.9949,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5050,0.4500,0.2550,1.0000,,1787347350409.9529,13.9250,-0.4000,17.0000,0.5000,1787347350409.9529,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5030,0.4480,0.2620,1.0000,,1787347350539.1255,14.1700,-0.2400,16.8800,0.5000,1787347350540.2161,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
