t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.5730,0.3820,0.6620,0.8290,,1787343020640.2385,28.1700,-5.8400,12.9200,0.6539,1787343020640.2385,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5720,0.3830,0.6630,0.8300,,1787343020695.0176,28.2050,-5.7600,12.9800,0.6530,1787343020695.0176,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5720,0.3830,0.6630,0.8300,,1787343020725.8613,28.2050,-5.7600,12.9800,0.6530,1787343020725.8613,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5720,0.3830,0.6630,0.8300,,1787343020753.6152,28.2050,-5.7600,12.9800,0.6530,1787343020755.1025,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5720,0.3830,0.6630,0.8290,,1787343020778.5491,28.2050,-5.7600,12.9800,0.6539,1787343020784.1228,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5720,0.3830,0.6630,0.8290,,1787343020805.0317,28.2050,-5.7600,12.9800,0.6539,1787343020805.0317,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5720,0.3840,0.6630,0.8280,,1787343020836.9058,28.2050,-5.7600,13.0400,0.6548,1787343020836.9058,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5710,0.3830,0.6630,0.8260,,1787343020864.6260,28.2050,-5.6800,12.9800,0.6566,1787343020866.6514,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5710,0.3830,0.6640,0.8250,,1787343020890.9885,28.2400,-5.6800,12.9800,0.6575,1787343020893.0020,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5710,0.3830,0.6640,0.8240,,1787343020919.6997,28.2400,-5.6800,12.9800,0.6584,1787343020919.6997,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5710,0.3830,0.6640,0.8240,,1787343020945.9868,28.2400,-5.6800,12.9800,0.6584,1787343020945.9868,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5710,0.3830,0.6640,0.8260,,1787343020971.7947,28.2400,-5.6800,12.9800,0.6566,1787343020971.7947,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
