TiempoDesdeInicioSesion,TimestampVideo,LatenciaVideo
14.64,235.1,1784240873693,1784240870892
14.67,229.1,1784240873727,1784240870920
14.70,224.1,1784240873760,1784240870948
14.74,234.1,1784240873793,1784240870991
14.77,230.1,1784240873827,1784240871021
14.80,227.1,1784240873860,1784240871051
14.85,238.1,1784240873894,1784240871096
14.88,236.1,1784240873928,1784240871128
14.92,243.1,1784240873961,1784240871168
14.93,223.1,1784240873995,1784240871182
14.98,233.1,1784240874029,1784240871226
15.02,241.1,1784240874062,1784240871267
15.28,473.1,1784240874096,1784240871533
15.28,440.1,1784240874129,1784240871533
15.28,407.1,1784240874162,1784240871533
15.28,373.1,1784240874196,1784240871533
15.28,340.1,1784240874230,1784240871534
15.28,306.1,1784240874264,1784240871534
15.28,274.1,1784240874296,1784240871534
15.28,239.1,1784240874331,1784240871534
15.31,230.1,1784240874366,1784240871560
15.51,394.1,1784240874399,1784240871757
15.51,362.1,1784240874431,1784240871757
15.51,328.1,1784240874465,1784240871757
15.51,294.1,1784240874499,1784240871757
15.51,260.1,1784240874533,1784240871757
15.51,226.1,1784240874567,1784240871757
15.55,213.5,1784240874601,1784240871798
15.59,221.5,1784240874634,1784240871839
15.62,216.5,1784240874668,1784240871868
15.63,196.5,1784240874701,1784240871881
15.69,216.5,1784240874737,1784240871937
15.71,211.5,1784240874770,1784240871965
15.73,191.5,1784240874803,1784240871978
15.78,216.5,1784240874835,1784240872035
15.83,225.5,1784240874867,1784240872076
15.83,194.5,1784240874898,1784240872076
15.88,210.5,1784240874938,1784240872132
15.92,218.5,1784240874971,1784240872173
15.95,213.5,1784240875004,1784240872201
15.97,196.5,1784240875036,1784240872216
16.02,213.5,1784240875074,1784240872271
16.06,224.5,1784240875105,1784240872313
16.06,192.5,1784240875137,1784240872313
16.10,201.5,1784240875170,1784240872355
16.16,226.5,1784240875200,1784240872410
16.19,218.5,1784240875236,1784240872438
16.22,211.5,1784240875271,1784240872466
16.26,217.5,1784240875306,1784240872507
16.29,216.5,1784240875336,1784240872536
16.30,207.5,1784240875359,1784240872550
16.35,214.5,1784240875407,1784240872605
16.55,380.5,1784240875439,1784240872803
16.55,349.5,1784240875470,1784240872803
16.55,317.5,1784240875502,1784240872803
16.55,283.5,1784240875536,1784240872803
16.55,253.5,1784240875566,1784240872803
16.55,211.5,1784240875608,1784240872803
16.59,223.5,1784240875636,1784240872843
16.62,209.5,1784240875677,1784240872870
16.63,191.5,1784240875710,1784240872885
16.69,212.5,1784240875742,1784240872938
16.73,219.5,1784240875777,1784240872980
16.73,190.5,1784240875806,1784240872980
16.77,200.5,1784240875838,1784240873022
16.83,218.5,1784240875877,1784240873079
16.86,214.5,1784240875909,1784240873107
16.88,214.5,1784240875936,1784240873134
17.12,410.5,1784240875977,1784240873371
17.12,374.5,1784240876013,1784240873371
17.12,342.5,1784240876045,1784240873371
17.12,309.5,1784240876078,1784240873371
17.22,375.5,1784240876109,1784240873468
17.22,344.5,1784240876141,1784240873469
17.22,307.5,1784240876178,1784240873469
17.22,279.5,1784240876206,1784240873469
17.22,248.5,1784240876237,1784240873469
17.22,207.5,1784240876278,1784240873469
17.26,209.5,1784240876316,1784240873509
17.30,218.5,1784240876349,1784240873551
17.33,217.5,1784240876380,1784240873581
17.34,197.5,1784240876412,1784240873593
17.40,221.5,1784240876445,1784240873650
17.44,229.5,1784240876478,1784240873691
17.45,213.5,1784240876508,1784240873705
17.50,222.5,1784240876541,1784240873747
17.54,227.5,1784240876578,1784240873789
17.54,184.0,1784240876603,1784240873789
17.59,206.0,1784240876636,1784240873844
17.63,199.0,1784240876684,1784240873885
17.65,182.0,1784240876716,1784240873900
17.69,190.0,1784240876749,1784240873941
17.73,201.0,1784240876780,1784240873983
17.77,209.0,1784240876813,1784240874024
17.97,373.0,1784240876845,1784240874220
17.97,332.0,1784240876886,1784240874220
17.97,308.0,1784240876910,1784240874220
17.97,277.0,1784240876941,1784240874220
17.97,230.0,1784240876988,1784240874220
17.97,199.0,1784240877019,1784240874220
17.98,180.0,1784240877052,1784240874234
18.03,189.0,1784240877086,1784240874277
18.05,185.0,1784240877116,1784240874303
18.11,209.0,1784240877148,1784240874359
18.12,185.0,1784240877186,1784240874373
18.15,188.0,1784240877211,1784240874401
18.21,212.0,1784240877244,1784240874458
18.23,197.0,1784240877286,1784240874485
18.28,201.0,1784240877323,1784240874526
18.29,183.0,1784240877355,1784240874540
18.35,208.0,1784240877387,1784240874597
18.35,177.0,1784240877418,1784240874597
18.40,197.0,1784240877452,1784240874651
18.44,205.0,1784240877486,1784240874693
18.46,192.0,1784240877514,1784240874708
18.51,215.0,1784240877547,1784240874764
18.54,202.0,1784240877587,1784240874791
18.55,177.0,1784240877625,1784240874804
18.61,201.0,1784240877657,1784240874860
18.62,181.0,1784240877691,1784240874874
18.94,471.0,1784240877722,1784240875195
18.94,438.0,1784240877755,1784240875195
18.94,407.0,1784240877786,1784240875195
18.94,376.0,1784240877817,1784240875195
19.06,455.0,1784240877850,1784240875307
19.06,419.0,1784240877886,1784240875307
19.06,392.0,1784240877913,1784240875307
19.08,371.0,1784240877961,1784240875334
19.08,338.0,1784240877994,1784240875334
19.08,307.0,1784240878025,1784240875334
19.08,276.0,1784240878056,1784240875334
19.08,243.0,1784240878089,1784240875334
19.08,212.0,1784240878120,1784240875334
19.10,194.0,1784240878152,1784240875348
19.15,216.0,1784240878186,1784240875404
19.17,183.0,1784240878232,1784240875417
19.21,193.0,1784240878265,1784240875460
19.25,200.0,1784240878299,1784240875501
19.25,171.0,1784240878328,1784240875501
19.29,179.0,1784240878360,1784240875541
19.35,202.0,1784240878393,1784240875597
19.36,184.0,1784240878424,1784240875610
19.40,194.0,1784240878457,1784240875653
19.44,203.0,1784240878489,1784240875694
19.44,173.0,1784240878519,1784240875694
19.50,179.0,1784240878567,1784240875748
19.54,173.3,1784240878600,1784240875791
19.58,186.3,1784240878631,1784240875835
19.59,163.3,1784240878663,1784240875844
19.63,165.3,1784240878696,1784240875879
19.68,183.3,1784240878728,1784240875929
19.69,161.3,1784240878759,1784240875938
19.72,161.3,1784240878793,1784240875972
19.78,178.3,1784240878836,1784240876032
19.81,191.3,1784240878856,1784240876065
19.86,186.3,1784240878904,1784240876108
19.88,171.3,1784240878937,1784240876126
19.89,159.3,1784240878968,1784240876145
19.96,186.3,1784240879003,1784240876207
20.15,347.3,1784240879036,1784240876401
20.15,319.3,1784240879064,1784240876401
20.15,286.3,1784240879097,1784240876401
20.15,247.3,1784240879136,1784240876401
20.15,223.3,1784240879160,1784240876401
20.15,181.3,1784240879202,1784240876401
