t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.6210,0.5290,0.4430,0.9650,,1787340849455.9451,20.5050,-9.6800,21.7400,0.5315,1787340849464.1160,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6210,0.5290,0.4430,0.9660,,1787340849479.3601,20.5050,-9.6800,21.7400,0.5306,1787340849481.3682,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6210,0.5290,0.4440,0.9680,,1787340849510.3821,20.5400,-9.6800,21.7400,0.5288,1787340849511.8977,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6210,0.5290,0.4440,0.9680,,1787340849531.4045,20.5400,-9.6800,21.7400,0.5288,1787340849537.7400,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6210,0.5290,0.4450,0.9690,,1787340849558.5583,20.5750,-9.6800,21.7400,0.5279,1787340849558.5583,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6210,0.5280,0.4450,0.9690,,1787340849592.7532,20.5750,-9.6800,21.6800,0.5279,1787340849593.8528,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6210,0.5280,0.4460,0.9690,,1787340849640.7559,20.6100,-9.6800,21.6800,0.5279,1787340849650.6316,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5280,0.4450,0.9690,,1787340849671.8899,20.5750,-9.7600,21.6800,0.5279,1787340849671.8899,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5280,0.4450,0.9680,,1787340849704.2244,20.5750,-9.7600,21.6800,0.5288,1787340849705.3430,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5280,0.4450,0.9660,,1787340849755.5017,20.5750,-9.7600,21.6800,0.5306,1787340849755.5017,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5270,0.4460,0.9650,,1787340849788.5637,20.6100,-9.7600,21.6200,0.5315,1787340849788.5637,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5270,0.4460,0.9650,,1787340849816.0476,20.6100,-9.8400,21.6200,0.5315,1787340849816.0476,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5270,0.4460,0.9650,,1787340849840.8462,20.6100,-9.8400,21.6200,0.5315,1787340849840.8462,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5260,0.4450,0.9650,,1787340849864.0088,20.5750,-9.8400,21.5600,0.5315,1787340849864.0088,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5260,0.4460,0.9650,,1787340849892.5435,20.6100,-9.8400,21.5600,0.5315,1787340849892.5435,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5260,0.4460,0.9650,,1787340849927.4534,20.6100,-9.8400,21.5600,0.5315,1787340849927.4534,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5260,0.4460,0.9650,,1787340849953.2078,20.6100,-9.8400,21.5600,0.5315,1787340849957.0110,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5250,0.4450,0.9650,,1787340849978.2603,20.5750,-9.8400,21.5000,0.5315,1787340849978.2603,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5250,0.4450,0.9650,,1787340850010.4229,20.5750,-9.8400,21.5000,0.5315,1787340850013.0979,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6230,0.5250,0.4440,0.9630,,1787340850065.1274,20.5400,-9.8400,21.5000,0.5333,1787340850065.1274,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5250,0.4450,0.9610,,1787340850094.8611,20.5750,-9.7600,21.5000,0.5351,1787340850094.8611,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5250,0.4450,0.9590,,1787340850121.5452,20.5750,-9.7600,21.5000,0.5369,1787340850121.5452,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6220,0.5250,0.4450,0.9570,,1787340850151.0991,20.5750,-9.7600,21.5000,0.5387,1787340850152.1223,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6200,0.5260,0.4460,0.9500,,1787340850205.0784,20.6100,-9.6000,21.5600,0.5450,1787340850205.0784,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6190,0.5260,0.4470,0.9460,,1787340850232.9136,20.6450,-9.5200,21.5600,0.5486,1787340850234.9326,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6180,0.5260,0.4460,0.9440,,1787340850261.2004,20.6100,-9.4400,21.5600,0.5504,1787340850261.2004,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6170,0.5260,0.4460,0.9430,,1787340850316.6121,20.6100,-9.3600,21.5600,0.5513,1787340850316.6121,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6160,0.5260,0.4450,0.9430,,1787340850342.9221,20.5750,-9.2800,21.5600,0.5513,1787340850342.9221,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6140,0.5270,0.4440,0.9440,,1787340850371.2559,20.5400,-9.1200,21.6200,0.5504,1787340850371.2559,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6110,0.5280,0.4420,0.9450,,1787340850400.4229,20.4700,-8.8800,21.6800,0.5495,1787340850401.4517,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6050,0.5310,0.4370,0.9470,,1787340850455.0435,20.2950,-8.4000,21.8600,0.5477,1787340850457.0593,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6030,0.5320,0.4360,0.9480,,1787340850511.6240,20.2600,-8.2400,21.9200,0.5468,1787340850511.6240,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6020,0.5320,0.4360,0.9490,,1787340850539.5176,20.2600,-8.1600,21.9200,0.5459,1787340850541.2654,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6020,0.5320,0.4350,0.9510,,1787340850564.0256,20.2250,-8.1600,21.9200,0.5441,1787340850564.0256,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6020,0.5320,0.4350,0.9530,,1787340850591.0984,20.2250,-8.1600,21.9200,0.5423,1787340850591.0984,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5310,0.4350,0.9540,,1787340850615.3716,20.2250,-8.0800,21.8600,0.5414,1787340850615.3716,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5310,0.4350,0.9550,,1787340850641.7058,20.2250,-8.0800,21.8600,0.5405,1787340850651.7329,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5310,0.4350,0.9550,,1787340850671.4292,20.2250,-8.0800,21.8600,0.5405,1787340850671.4292,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5300,0.4360,0.9550,,1787340850702.0515,20.2600,-8.0800,21.8000,0.5405,1787340850702.0515,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5300,0.4360,0.9550,,1787340850732.5681,20.2600,-8.0800,21.8000,0.5405,1787340850732.5681,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5300,0.4370,0.9560,,1787340850755.0452,20.2950,-8.0800,21.8000,0.5396,1787340850763.7878,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6010,0.5290,0.4370,0.9560,,1787340850788.8188,20.2950,-8.0800,21.7400,0.5396,1787340850788.8188,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.6000,0.5290,0.4370,0.9550,,1787340850817.0391,20.2950,-8.0000,21.7400,0.5405,1787340850819.0513,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5990,0.5290,0.4380,0.9540,,1787340850844.3584,20.3300,-7.9200,21.7400,0.5414,1787340850846.0488,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
,0.5990,0.5290,0.4380,0.9520,,1787340850867.8357,20.3300,-7.9200,21.7400,0.5432,1787340850867.8357,False,,,1,OP1,C1_ETHERNET_SIN_CARGA,medio
