t_unity_captura,norm_x,norm_y,norm_z,g,t_unity_envio,t_robot_recepcion,x_cm,y_cm,z_cm,t_rad,t_uart_escritura,clamp_activo,rtt_ms,perdida_pct,id_intento,id_operador,condicion_red,nivel_objeto
,0.5760,0.4430,0.4450,0.7960,,1787301422656.7554,20.5750,-6.0800,16.5800,0.6836,1787301422675.3870,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5760,0.4430,0.4440,0.7960,,1787301422809.6790,20.5400,-6.0800,16.5800,0.6836,1787301422817.2429,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4420,0.4450,0.8000,,1787301422844.7893,20.5750,-6.2400,16.5200,0.6800,1787301422844.7893,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4420,0.4440,0.8020,,1787301422883.7373,20.5400,-6.2400,16.5200,0.6782,1787301422883.7373,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4430,0.4440,0.8040,,1787301422909.9236,20.5400,-6.2400,16.5800,0.6764,1787301422909.9236,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4430,0.4440,0.8040,,1787301422938.4612,20.5400,-6.2400,16.5800,0.6764,1787301422939.5691,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4440,0.4430,0.8030,,1787301422972.6309,20.5050,-6.2400,16.6400,0.6773,1787301422975.0127,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4450,0.4430,0.8020,,1787301423018.2671,20.5050,-6.2400,16.7000,0.6782,1787301423018.2671,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5790,0.4440,0.4430,0.8030,,1787301423046.8572,20.5050,-6.3200,16.6400,0.6773,1787301423049.5701,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5790,0.4440,0.4430,0.8040,,1787301423220.9575,20.5050,-6.3200,16.6400,0.6764,1787301423220.9575,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4480,0.4410,0.7610,,1787301423242.9521,20.4350,-6.2400,16.8800,0.7151,1787301423243.9548,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4500,0.4400,0.7400,,1787301423278.7073,20.4000,-6.2400,17.0000,0.7340,1787301423278.7073,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5780,0.4510,0.4380,0.7200,,1787301423417.2971,20.3300,-6.2400,17.0600,0.7520,1787301423417.2971,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5800,0.4490,0.4380,0.7050,,1787301423442.1899,20.3300,-6.4000,16.9400,0.7655,1787301423442.1899,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5800,0.4480,0.4390,0.7070,,1787301423468.6567,20.3650,-6.4000,16.8800,0.7637,1787301423468.6567,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5800,0.4460,0.4410,0.7150,,1787301423520.2913,20.4350,-6.4000,16.7600,0.7565,1787301423520.2913,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5810,0.4410,0.4460,0.7280,,1787301423545.0203,20.6100,-6.4800,16.4600,0.7448,1787301423546.0869,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5840,0.4320,0.4570,0.7490,,1787301423595.1877,20.9950,-6.7200,15.9200,0.7259,1787301423595.1877,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5860,0.4290,0.4600,0.7540,,1787301423622.6729,21.1000,-6.8800,15.7400,0.7214,1787301423622.6729,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5880,0.4240,0.4660,0.7570,,1787301423648.6338,21.3100,-7.0400,15.4400,0.7187,1787301423650.6450,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5900,0.4200,0.4710,0.7620,,1787301423685.0898,21.4850,-7.2000,15.2000,0.7142,1787301423685.0898,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
,0.5920,0.4170,0.4760,0.7740,,1787301423745.8171,21.6600,-7.3600,15.0200,0.7034,1787301423746.8396,False,,,1,OP1,C2_ETHERNET_CLUMSY_CARGA_MEDIA,medio
