timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
21:53:08.857,14.6,0.0,0.0,0.0
21:53:13.854,14.6,0.0,0.0,0.0
21:53:18.852,27.4,6.2,0.0,0.0
21:53:23.850,13.5,5.3,35.9,0.0
21:53:28.847,13.7,5.0,35.9,0.0
21:53:33.846,13.7,4.5,35.9,0.0
21:53:38.856,14.6,4.0,34.2,0.0
21:53:43.856,13.3,3.9,35.9,0.0
21:53:48.854,12.4,3.7,35.9,0.0
21:53:53.853,13.9,3.5,35.9,0.0
21:53:58.851,13.8,3.4,35.9,0.0
21:54:03.847,14.7,3.2,35.9,0.0
21:54:08.846,14.1,3.0,35.9,0.0
21:54:13.843,13.2,3.0,35.9,0.0
21:54:18.855,14.6,0.7,35.9,0.0
21:54:23.855,15.0,0.8,35.9,0.0
21:54:28.852,15.1,0.9,35.9,0.0
21:54:33.871,15.2,0.9,36.0,0.0
21:54:38.848,14.6,0.9,35.9,0.0
21:54:43.845,13.1,0.9,35.9,0.0
21:54:48.857,15.3,0.8,35.9,0.0
