timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
20:49:55.620,55.4,243.2,0.0,0.0
20:50:00.620,250.7,193.2,35.9,0.0
20:50:05.618,210.4,168.8,35.9,0.0
20:50:10.616,69.7,163.0,35.9,0.0
20:50:15.614,55.7,153.1,35.9,0.0
20:50:20.624,41.3,142.7,35.9,0.0
20:50:25.623,153.2,136.6,35.9,0.0
20:50:30.692,55.3,128.9,35.9,0.0
20:50:35.633,154.2,121.4,35.9,0.0
20:50:40.632,264.5,121.6,35.9,0.0
20:50:45.643,43.1,117.2,35.9,0.0
20:50:50.640,167.1,68.7,35.9,0.0
20:50:55.638,83.3,67.8,35.9,0.0
20:51:00.637,82.9,61.0,35.9,0.0
20:51:05.634,222.7,61.4,35.9,0.0
20:51:10.633,319.2,75.8,35.9,0.0
20:51:15.631,112.3,73.8,35.9,0.0
20:51:20.641,194.5,73.0,35.9,0.0
20:51:25.639,153.0,73.0,35.9,0.0
20:51:30.638,223.0,75.3,35.9,0.0
20:51:35.636,54.6,76.8,35.9,0.0
20:51:40.634,139.0,71.0,35.9,0.0
20:51:45.631,125.3,70.3,35.9,0.0
20:51:50.643,69.4,73.9,35.9,0.0
20:51:55.642,54.8,75.2,35.9,0.0
20:52:00.639,110.8,73.9,35.9,0.0
20:52:05.636,222.9,75.8,35.9,0.0
20:52:10.634,195.6,64.7,35.9,0.0
20:52:15.633,55.1,67.6,35.9,0.0
20:52:20.644,55.5,66.8,35.9,0.0
20:52:25.643,56.1,68.3,35.5,0.0
20:52:30.641,181.2,64.2,35.9,0.0
20:52:35.639,41.4,66.9,35.9,0.0
20:52:40.636,208.9,69.4,35.9,0.0
20:52:45.634,195.0,71.4,35.9,0.0
20:52:50.631,153.5,66.3,35.9,0.0
20:52:55.630,195.5,64.8,35.9,0.0
20:53:00.642,83.4,66.4,35.9,0.0
20:53:05.639,56.0,65.5,35.9,0.0
20:53:10.637,195.1,65.5,35.9,0.0
20:53:15.635,41.7,66.5,35.9,0.0
20:53:20.632,55.7,67.5,35.9,0.0
20:53:25.631,125.2,65.1,35.9,0.0
20:53:30.643,278.8,73.4,35.9,0.0
20:53:35.640,68.7,72.3,35.9,0.0
20:53:40.639,69.2,71.3,36.0,0.0
20:53:45.636,69.0,67.6,35.9,0.0
20:53:50.634,139.3,68.6,35.9,0.0
20:53:55.632,56.2,66.5,35.9,0.0
20:54:00.631,98.5,66.0,35.9,0.0
20:54:05.642,56.3,61.6,35.9,0.0
20:54:10.640,194.5,61.5,35.9,0.0
20:54:15.637,237.1,63.0,35.9,0.0
20:54:20.635,124.8,62.1,35.9,0.0
20:54:25.634,56.4,62.8,35.9,0.0
20:54:30.630,111.5,48.8,35.9,0.0
20:54:35.643,84.0,48.5,35.9,0.0
20:54:40.642,152.5,49.7,35.9,0.0
20:54:45.639,41.7,50.9,35.9,0.0
20:54:50.637,181.9,53.5,35.9,0.0
20:54:55.635,96.7,52.6,35.9,0.0
20:55:00.633,181.6,55.9,35.9,0.0
20:55:05.643,124.6,69.7,35.9,0.0
20:55:10.641,153.7,68.0,35.9,0.0
20:55:15.640,250.5,69.9,35.9,0.0
20:55:20.638,55.2,73.2,35.9,0.0
20:55:25.636,139.1,72.0,35.9,0.0
20:55:30.631,54.6,72.8,33.6,0.0
20:55:35.673,84.5,73.7,35.9,0.0
20:55:40.672,333.8,86.5,35.9,0.0
20:55:45.669,111.2,84.1,35.9,0.0
20:55:50.668,96.0,82.6,35.9,0.0
20:55:55.666,292.8,88.8,35.9,0.0
20:56:00.663,54.6,89.2,35.9,0.0
20:56:05.661,292.8,89.7,35.9,0.0
20:56:10.672,42.5,92.4,35.9,0.0
20:56:15.670,111.0,88.4,35.9,0.0
20:56:20.668,125.0,86.4,35.9,0.0
20:56:25.667,139.2,86.4,35.9,0.0
20:56:30.665,55.7,87.1,35.9,0.0
20:56:35.662,140.3,85.6,35.9,0.0
20:56:40.660,68.5,74.3,35.9,0.0
20:56:45.673,82.6,81.3,35.9,0.0
20:56:50.670,361.5,92.4,35.9,0.0
20:56:55.667,236.1,88.9,35.9,0.0
20:57:00.665,68.8,91.4,35.9,0.0
20:57:05.664,195.4,86.0,35.9,0.0
20:57:10.661,97.7,83.9,35.9,0.0
20:57:15.660,83.9,86.1,23.3,0.0
20:57:20.671,110.9,86.4,35.9,0.0
20:57:25.669,153.5,86.5,35.9,0.0
