timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
00:51:11.480,64.3,0.0,0.0,0.0
00:51:16.530,64.3,0.0,0.0,0.0
00:51:21.461,82.8,9.2,0.0,0.0
00:51:26.562,114.7,27.6,0.0,0.0
00:51:31.469,115.8,25.6,0.0,0.0
00:51:36.514,68.5,25.2,9.6,0.0
00:51:41.505,98.5,22.8,9.7,0.0
00:51:46.571,119.3,22.6,9.7,0.0
00:51:51.512,141.7,23.8,9.9,0.0
00:51:56.524,110.2,22.3,9.6,0.0
00:52:01.526,123.5,22.1,10.0,0.0
00:52:06.492,84.4,21.8,10.0,0.0
00:52:11.527,85.5,21.4,9.6,0.0
00:52:16.534,85.6,21.1,9.6,0.0
00:52:21.462,85.6,21.1,0.0,0.0
00:52:26.544,84.1,19.8,0.0,0.0
00:52:31.521,85.9,19.7,0.0,0.0
00:52:36.552,85.7,18.0,0.0,0.0
00:52:41.466,111.4,17.9,0.0,0.0
00:52:46.476,86.1,16.9,4.6,0.0
00:52:51.496,93.4,16.6,9.5,0.0
00:52:56.553,105.8,16.1,8.9,0.0
00:53:01.557,85.3,13.1,9.6,0.0
00:53:06.519,114.0,12.8,9.6,0.0
00:53:11.527,98.3,12.1,10.0,0.0
00:53:16.467,96.8,11.7,9.9,0.0
00:53:21.534,110.7,11.4,9.8,0.0
00:53:26.549,91.2,10.7,9.6,0.0
00:53:31.522,112.3,10.5,9.9,0.0
00:53:36.465,99.8,10.0,9.5,0.0
00:53:41.511,103.8,9.3,9.9,0.0
00:53:46.502,103.2,8.8,9.8,0.0
00:53:51.509,111.4,9.3,9.5,0.0
00:53:56.488,110.8,9.4,9.2,0.0
00:54:01.479,118.8,9.1,10.4,0.0
00:54:06.556,116.8,9.1,11.5,0.0
00:54:11.549,97.9,11.1,9.8,0.0
00:54:16.460,123.5,11.4,9.9,0.0
00:54:21.484,125.0,11.7,9.9,0.0
00:54:26.473,72.6,14.0,9.7,0.0
00:54:31.519,98.4,14.2,10.9,0.0
00:54:36.521,96.0,14.0,9.6,0.0
00:54:41.540,101.5,14.9,9.6,0.0
00:54:46.463,114.1,14.9,10.1,0.0
00:54:51.476,107.2,14.8,9.8,0.0
00:54:56.507,113.9,14.9,9.8,0.0
00:55:01.547,110.0,14.7,9.8,0.0
00:55:06.481,76.9,15.9,9.8,0.0
00:55:11.472,87.0,14.2,9.8,0.0
00:55:16.522,99.9,13.3,9.7,0.0
00:55:21.529,107.1,12.4,9.9,0.0
00:55:26.468,71.9,14.7,10.2,0.0
00:55:31.516,100.2,14.6,9.8,0.0
00:55:36.569,84.3,15.4,9.6,0.0
00:55:41.513,103.6,14.8,9.9,0.0
00:56:01.874,114.8,15.1,0.0,0.0
00:56:06.930,80.9,15.5,0.0,0.0
00:56:11.879,73.7,16.4,0.0,0.0
00:56:16.870,138.9,18.6,0.0,0.0
00:56:21.912,85.7,18.4,0.0,0.0
00:56:26.862,112.5,18.6,9.7,0.0
00:56:31.886,111.5,17.8,10.1,0.0
00:56:36.894,85.7,19.1,10.0,0.0
00:56:41.914,55.5,23.5,9.9,0.0
00:56:46.877,97.2,21.8,9.6,0.0
00:56:51.870,97.1,21.2,9.7,0.0
00:56:57.331,123.4,21.6,9.2,0.0
00:57:02.200,145.0,116.6,9.5,0.0
