timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
23:01:13.727,69.2,243.2,0.0,0.0
23:01:18.725,97.5,222.9,0.0,0.0
23:01:23.722,55.6,209.0,0.0,0.0
23:01:28.719,69.5,193.5,0.0,0.0
23:01:33.718,55.2,181.7,0.0,0.0
23:01:38.717,83.6,342.7,18.0,0.0
23:01:43.713,69.6,316.1,35.9,0.0
23:01:48.726,124.9,302.5,35.9,0.0
23:01:53.724,41.8,284.2,35.9,0.0
23:01:58.722,44.3,268.9,35.9,0.0
23:02:03.720,55.4,261.7,35.9,0.0
23:02:08.718,56.3,247.9,35.9,0.0
23:02:13.715,69.4,236.7,35.9,0.0
23:02:18.728,55.2,217.6,35.9,0.0
23:02:23.725,54.7,218.0,35.9,0.0
23:02:28.723,55.6,217.8,35.9,0.0
23:02:33.721,55.9,217.8,35.9,0.0
23:02:38.719,111.3,31.3,35.9,0.0
23:02:43.716,56.2,31.5,35.9,0.0
23:02:48.715,55.3,29.1,35.9,0.0
23:02:53.727,28.0,30.3,35.9,0.0
23:02:58.724,69.3,44.5,35.9,0.0
23:03:03.723,41.0,44.9,35.9,0.0
23:03:08.724,69.4,40.7,35.9,0.0
23:03:13.719,152.9,44.4,35.9,0.0
23:03:18.716,42.4,44.8,35.9,0.0
23:03:23.713,55.8,44.8,35.9,0.0
23:03:28.726,41.6,45.0,35.9,0.0
23:03:33.723,54.5,45.0,35.9,0.0
23:03:38.722,69.1,43.8,35.9,0.0
23:03:44.040,161.2,48.1,23.4,0.0
23:03:50.059,84.6,47.9,35.8,0.0
23:03:55.062,42.4,47.8,35.9,0.0
23:04:00.062,42.5,35.6,35.9,0.0
23:04:05.061,69.6,34.9,35.9,0.0
23:04:10.059,139.0,36.4,35.9,0.0
23:04:15.057,55.6,33.8,35.9,0.0
23:04:20.055,55.3,33.3,35.9,0.0
23:04:25.054,55.2,33.4,34.6,0.0
23:04:30.052,167.1,39.0,35.9,0.0
