timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
20:10:00.372,14.5,6.3,0.0,0.0
20:10:05.371,13.9,6.0,0.0,0.0
20:10:10.369,13.3,5.2,0.0,0.0
20:10:15.381,15.1,4.5,0.0,0.0
20:10:20.378,13.8,4.3,0.0,0.0
20:10:25.376,13.8,4.3,0.0,0.0
20:10:30.371,13.7,4.1,0.0,0.0
20:10:35.373,13.6,3.9,0.0,0.0
20:10:40.369,13.9,3.6,0.0,0.0
20:10:45.382,13.3,3.4,0.0,0.0
20:10:50.381,14.6,3.3,0.0,0.0
20:10:55.378,14.4,3.1,0.0,0.0
20:11:00.376,13.8,3.0,0.0,0.0
20:11:05.373,13.8,2.9,35.9,0.0
20:11:10.372,13.4,0.5,35.9,0.0
20:11:15.371,13.9,0.6,35.9,0.0
20:11:20.382,14.0,0.5,35.9,0.0
20:11:25.380,14.0,0.5,35.9,0.0
20:11:30.378,14.0,0.5,35.9,0.0
20:11:35.376,14.4,0.5,35.9,0.0
20:11:40.373,14.8,0.5,35.9,0.0
20:11:45.372,13.6,0.5,35.9,0.0
20:11:50.369,14.0,0.5,35.9,0.0
20:11:55.380,13.5,0.4,35.9,0.0
20:12:00.379,13.4,0.4,35.9,0.0
20:12:05.376,14.3,0.4,35.9,0.0
20:12:10.374,14.4,0.4,35.9,0.0
20:12:15.372,13.7,0.4,35.9,0.0
20:12:20.371,14.2,0.4,35.9,0.0
20:12:25.368,14.4,0.4,35.9,0.0
20:12:30.381,15.1,0.5,35.9,0.0
20:12:35.378,12.7,0.6,35.9,0.0
20:12:40.375,13.8,0.6,35.9,0.0
20:12:45.373,14.0,0.6,35.9,0.0
20:12:50.370,12.2,0.7,35.9,0.0
20:12:55.369,13.6,0.7,35.9,0.0
20:13:00.368,13.5,0.7,35.9,0.0
20:13:05.379,14.6,0.7,35.9,0.0
20:13:10.377,13.4,0.7,35.9,0.0
20:13:15.375,14.5,0.7,35.9,0.0
20:13:20.372,12.9,0.7,35.9,0.0
20:13:25.371,13.4,0.7,35.9,0.0
20:13:30.369,14.1,0.6,35.9,0.0
20:13:35.380,12.8,0.6,35.9,0.0
20:13:40.378,14.1,0.6,35.9,0.0
20:13:45.375,13.9,0.6,35.5,0.0
20:13:50.374,13.2,0.5,35.9,0.0
20:13:55.371,13.2,0.5,35.9,0.0
20:14:00.371,13.4,0.5,35.9,0.0
20:14:05.369,13.8,0.5,35.9,0.0
20:14:10.378,13.5,0.5,35.9,0.0
20:14:15.378,13.3,0.5,35.9,0.0
20:14:20.375,13.2,0.5,35.9,0.0
20:14:25.374,13.7,0.5,35.9,0.0
20:14:30.371,14.0,0.5,35.9,0.0
20:14:35.369,13.9,0.5,35.9,0.0
20:14:40.380,13.4,0.5,35.9,0.0
20:14:45.378,14.4,0.5,35.9,0.0
20:14:50.376,13.4,0.5,34.9,0.0
20:14:55.373,13.9,0.5,35.9,0.0
20:15:00.372,14.4,0.5,35.9,0.0
20:15:05.371,13.9,0.5,35.9,0.0
20:15:10.382,15.0,0.5,35.9,0.0
20:15:15.379,14.8,0.5,35.9,0.0
20:15:20.377,13.9,0.5,35.9,0.0
20:15:25.375,14.9,0.5,0.0,0.0
20:15:30.372,14.9,0.5,0.0,0.0
20:15:35.371,14.9,0.5,0.0,0.0
