timestamp,rtt_ms,jitter_ms,cmd_hz,tasa_perdida_pct
20:15:50.628,14.4,0.2,0.0,0.0
20:15:55.626,13.7,0.3,0.0,0.0
20:16:00.625,13.7,0.3,0.0,0.0
20:16:05.622,13.8,0.3,0.0,0.0
20:16:10.620,14.0,0.2,0.0,0.0
20:16:15.619,14.8,0.4,35.9,0.0
20:16:20.617,12.9,0.5,35.9,0.0
20:16:25.627,13.9,0.4,35.9,0.0
20:16:30.626,14.0,0.4,35.9,0.0
20:16:35.888,13.7,0.4,35.9,0.0
20:16:40.649,14.2,0.4,35.9,0.0
20:16:45.648,13.4,0.4,35.9,0.0
20:16:50.646,15.5,0.6,35.9,0.0
20:16:55.657,13.7,0.6,35.9,0.0
20:17:00.655,14.7,0.6,35.9,0.0
20:17:05.653,14.0,0.6,35.9,0.0
20:17:10.651,13.9,0.6,35.9,0.0
20:17:15.648,14.6,0.6,35.9,0.0
20:17:20.647,13.4,0.7,35.9,0.0
20:17:25.658,14.8,0.7,35.9,0.0
20:17:30.656,15.4,0.8,35.9,0.0
20:17:35.654,13.6,0.8,35.9,0.0
20:17:40.652,14.0,0.8,35.9,0.0
20:17:45.650,14.4,0.8,35.9,0.0
20:17:50.647,13.6,0.7,35.9,0.0
20:17:55.647,13.6,0.7,35.9,0.0
20:18:00.657,14.3,0.7,35.9,0.0
20:18:05.656,13.5,0.7,35.9,0.0
20:18:10.653,12.6,0.7,35.9,0.0
20:18:15.651,13.8,0.7,35.9,0.0
20:18:20.649,14.3,0.7,35.9,0.0
20:18:25.647,14.0,0.6,35.9,0.0
20:18:30.659,12.7,0.6,35.9,0.0
20:18:35.657,15.0,0.7,35.9,0.0
20:18:40.656,14.5,0.7,35.9,0.0
20:18:45.652,14.2,0.7,35.9,0.0
20:18:50.651,13.4,0.7,35.9,0.0
20:18:55.648,13.6,0.7,35.9,0.0
20:19:00.646,15.5,0.7,35.9,0.0
20:19:05.658,14.2,0.7,35.9,0.0
20:19:10.656,14.4,0.7,35.9,0.0
20:19:15.654,13.5,0.7,35.9,0.0
20:19:20.652,13.5,0.7,35.9,0.0
20:19:25.650,13.7,0.7,35.9,0.0
20:19:30.648,13.8,0.6,35.9,0.0
20:19:35.646,14.0,0.6,35.9,0.0
20:19:40.658,13.0,0.6,35.9,0.0
20:19:45.656,13.7,0.6,35.9,0.0
20:19:50.653,13.8,0.6,35.9,0.0
20:19:55.651,14.0,0.6,35.9,0.0
20:20:00.649,12.6,0.5,35.9,0.0
20:20:05.647,14.0,0.5,35.9,0.0
20:20:10.645,13.7,0.5,35.9,0.0
20:20:15.658,13.5,0.5,35.9,0.0
20:20:20.656,13.8,0.4,35.9,0.0
20:20:25.653,13.2,0.4,35.9,0.0
20:20:30.651,13.8,0.5,35.9,0.0
20:20:35.649,13.5,0.5,35.9,0.0
20:20:40.647,13.9,0.5,35.9,0.0
20:20:45.657,14.3,0.5,35.9,0.0
20:20:50.656,13.7,0.5,35.9,0.0
20:20:55.653,13.5,0.5,35.9,0.0
20:21:00.652,14.3,0.4,35.9,0.0
20:21:05.649,13.4,0.4,35.9,0.0
20:21:10.647,15.4,0.5,35.9,0.0
20:21:15.645,14.1,0.5,35.9,0.0
